GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.37354648,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.37354648
C,C,C,Group Corporate - C,0,0,18,18,3328,3506,0,2502,539898,162.228966,139,0,0,.992829564,3.75714060,C,C,Corporate Group - C,C / C,0,0,18,18,2502,3328,3506,539898,0,0,139,162.228966,0,.992829564,3.75714060
D,D,D,Discounts - D,33,54,358,616,13027,22924,4478.69,47868.54,1719299.78,131.979718,133.711006,135.717879,12.7413127,19.7462769,14.7068121,D,D,Discounts - D,D / D,33,4478.69,358,616,47868.54,13027,22924,1719299.78,54,135.717879,133.711006,131.979718,12.7413127,19.7462769,14.7068121
E,E,E,Consortium - E,8,8,29,29,1158,1184,1381.25,5146.75,203390.85,175.639767,177.474138,172.65625,3.08880309,1.59955874,1.30732236,E,E,Consortium - E,E / E,8,1381.25,29,29,5146.75,1158,1184,203390.85,8,172.65625,177.474138,175.639767,3.08880309,1.59955874,1.30732236
G,G,G,Rack - G,12,12,58,65,3900,5202,2399,10041.24,719510.63,184.489905,173.124828,199.916667,4.63320463,3.19911748,4.40289914,G,G,Rack - G,G / G,12,2399,58,65,10041.24,3900,5202,719510.63,12,199.916667,173.124828,184.489905,4.63320463,3.19911748,4.40289914
H,H,H,House Use - H,0,0,0,0,1,1,0,905.5,13628.83,13628.83,0,0,0,0,.001128948,H,H,House Use - H,H / H,0,0,0,0,905.5,1,1,13628.83,0,0,0,13628.83,0,0,.001128948
K,K,K,Package - K,2,3,16,28,910,1493,435,3280,163166.74,179.304110,205,217.5,.772200772,.882515168,1.02734313,K,K,Package - K,K / K,2,435,16,28,3280,910,1493,163166.74,3,217.5,205,179.304110,.772200772,.882515168,1.02734313
L,L,L,Local Corporate - L,7,7,17,17,547,554,1067,2701,86644.65,158.399726,158.882353,152.428571,2.70270270,.937672366,.617534828,L,L,Local Corporate- L,L / L,7,1067,17,17,2701,547,554,86644.65,7,152.428571,158.882353,158.399726,2.70270270,.937672366,.617534828
M,M,M,Government/Military - M,18,24,106,121,1405,1645,2363,14231,193944.5,138.038790,134.254717,131.277778,6.94980695,5.84666299,1.58617264,M,M,Government/Military - M,M / M,18,2363,106,121,14231,1405,1645,193944.5,24,131.277778,134.254717,138.038790,6.94980695,5.84666299,1.58617264
N,N,N,Complimentary - N,0,0,5,5,1353,1654,0,0,328.85,.243052476,0,0,0,.275785990,1.52746732,N,N,Complimentary - N,N / N,0,0,5,5,0,1353,1654,328.85,0,0,0,.243052476,0,.275785990,1.52746732
