GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,316,343,2985,3507,0,50403,511672.2,171.414472,159.503165,0,0,4.20716283,4.22164708,A,A,Group Association- A,A / A,0,0,316,343,50403,2985,3507,511672.2,0,0,159.503165,171.414472,0,4.20716283,4.22164708
C,C,C,Group Corporate - C,0,0,96,96,2503,2664,0,14844,406409,162.368757,154.625,0,0,1.27812542,3.53996068,C,C,Corporate Group - C,C / C,0,0,96,96,14844,2503,2664,406409,0,0,154.625,162.368757,0,1.27812542,3.53996068
D,D,D,Discounts - D,29,46,1522,2719,9581,16836,4214.7,196824.96,1271999.53,132.762711,129.319947,145.334483,11.1969112,20.2636134,13.5502850,D,D,Discounts - D,D / D,29,4214.7,1522,2719,196824.96,9581,16836,1271999.53,46,145.334483,129.319947,132.762711,11.1969112,20.2636134,13.5502850
E,E,E,Consortium - E,1,1,138,140,898,916,191.25,22233.5,156382.45,174.145267,161.112319,191.25,.386100386,1.83730529,1.27002984,E,E,Consortium - E,E / E,1,191.25,138,140,22233.5,898,916,156382.45,1,191.25,161.112319,174.145267,.386100386,1.83730529,1.27002984
G,G,G,Rack - G,12,19,379,472,3295,4434,2629,66638.29,617217.29,187.319360,175.826623,219.083333,4.63320463,5.04593263,4.66007609,G,G,Rack - G,G / G,12,2629,379,472,66638.29,3295,4434,617217.29,19,219.083333,175.826623,187.319360,4.63320463,5.04593263,4.66007609
H,H,H,House Use - H,0,0,0,0,1,1,615,3809.87,11329.64,11329.64,0,0,0,0,.001414287,H,H,House Use - H,H / H,0,615,0,0,3809.87,1,1,11329.64,0,0,0,11329.64,0,0,.001414287
K,K,K,Package - K,0,0,53,97,781,1274,0,8460,138869.74,177.810166,159.622642,0,0,.705631740,1.10455825,K,K,Package - K,K / K,0,0,53,97,8460,781,1274,138869.74,0,0,159.622642,177.810166,0,.705631740,1.10455825
L,L,L,Local Corporate - L,0,0,12,13,419,426,0,1921.64,66820.19,159.475394,160.136667,0,0,.159765677,.592586307,L,L,Local Corporate- L,L / L,0,0,12,13,1921.64,419,426,66820.19,0,0,160.136667,159.475394,0,.159765677,.592586307
M,M,M,Government/Military - M,7,9,120,145,1068,1255,917,15793,148514,139.058052,131.608333,131,2.70270270,1.59765677,1.51045865,M,M,Government/Military - M,M / M,7,917,120,145,15793,1068,1255,148514,9,131,131.608333,139.058052,2.70270270,1.59765677,1.51045865
N,N,N,Complimentary - N,1,1,34,35,1296,1596,0,0,811.11,.625856481,0,0,.386100386,.452669418,1.83291612,N,N,Complimentary - N,N / N,1,0,34,35,0,1296,1596,811.11,1,0,0,.625856481,.386100386,.452669418,1.83291612
O,O,O,Contract/Other - O,27,27,664,666,6054,6101,2754,68136,622569.12,102.835996,102.614458,102,10.4247104,8.84036746,8.56209428,O,O,Contract/Other - O,O / O,27,2754,664,666,68136,6054,6101,622569.12,27,102,102.614458,102.835996,10.4247104,8.84036746,8.56209428
P,P,P,National Corporate - P,3,3,239,239,2971,3117,500,38829.86,513247.14,172.752319,162.468033,166.666667,1.15830116,3.18199973,4.20184706,P,P,National Corporate- P,P / P,3,500,239,239,38829.86,2971,3117,513247.14,3,166.666667,162.468033,172.752319,1.15830116,3.18199973,4.20184706
Q,Q,Q,Group Govt/Military - Q,2,2,156,156,988,1054,262,20436,127344,128.890688,131,131,.772200772,2.07695380,1.39731568,Q,Q,Group Govt/Military - Q,Q / Q,2,262,156,156,20436,988,1054,127344,2,131,131,128.890688,.772200772,2.07695380,1.39731568
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015557158,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015557158
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.145671574,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.145671574
U,U,U,Group SMERF - U,155,170,984,1443,6536,9975,24390,143746,873486.43,133.642355,146.083333,157.354839,59.8455598,13.1007855,9.24378067,U,U,Group SMERF - U,U / U,155,24390,984,1443,143746,6536,9975,873486.43,170,157.354839,146.083333,133.642355,59.8455598,13.1007855,9.24378067
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001414287,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001414287
W,W,W,Wholesale - W,6,6,77,77,814,964,798,9713,94121.79,115.628735,126.142857,133,2.31660232,1.02516309,1.15122972,W,W,Wholesale - W,W / W,6,798,77,77,9713,814,964,94121.79,6,133,126.142857,115.628735,2.31660232,1.02516309,1.15122972
