GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,20,22,21,23,3895,4524,1780,1450,678017.26,174.073751,69.0476190,89,7.72200772,.506756757,4.28450428,A,A,Group Association- A,A / A,20,1780,21,23,1450,3895,4524,678017.26,22,89,69.0476190,174.073751,7.72200772,.506756757,4.28450428
C,C,C,Group Corporate - C,10,11,71,72,3381,3560,1100,10139,547535,161.944691,142.802817,110,3.86100386,1.71332046,3.71910372,C,C,Corporate Group - C,C / C,10,1100,71,72,10139,3381,3560,547535,11,110,142.802817,161.944691,3.86100386,1.71332046,3.71910372
D,D,D,Discounts - D,101,211,757,1337,13426,23645,9212.22,93912.9203,1765344.16,131.486978,124.059340,91.2100990,38.9961390,18.2673745,14.7686148,D,D,Discounts - D,D / D,101,9212.22,757,1337,93912.920256410256,13426,23645,1765344.160256410256,211,91.2100990,124.059340,131.486978,38.9961390,18.2673745,14.7686148
E,E,E,Consortium - E,2,2,72,78,1201,1233,208.25,11462.75,209706.85,174.610200,159.204861,104.125,.772200772,1.73745174,1.32110132,E,E,Consortium - E,E / E,2,208.25,72,78,11462.75,1201,1233,209706.85,2,104.125,159.204861,174.610200,.772200772,1.73745174,1.32110132
G,G,G,Rack - G,18,23,131,157,3973,5294,2146,20612.24,730081.63,183.760793,157.345344,119.222222,6.94980695,3.16119691,4.37030437,G,G,Rack - G,G / G,18,2146,131,157,20612.24,3973,5294,730081.63,23,119.222222,157.345344,183.760793,6.94980695,3.16119691,4.37030437
H,H,H,House Use - H,0,0,0,0,1,1,0,1170.35,13893.68,13893.68,0,0,0,0,.001100001,H,H,House Use - H,H / H,0,0,0,0,1170.35,1,1,13893.68,0,0,0,13893.68,0,0,.001100001
K,K,K,Package - K,6,12,38,70,932,1535,865,6765,166651.74,178.810880,178.026316,144.166667,2.31660232,.916988417,1.02520103,K,K,Package - K,K / K,6,865,38,70,6765,932,1535,166651.74,12,144.166667,178.026316,178.810880,2.31660232,.916988417,1.02520103
L,L,L,Local Corporate - L,0,0,26,26,556,563,0,4004.25,87947.9,158.179676,154.009615,0,0,.627413127,.611600612,L,L,Local Corporate- L,L / L,0,0,26,26,4004.25,556,563,87947.9,0,0,154.009615,158.179676,0,.627413127,.611600612
M,M,M,Government/Military - M,2,2,146,167,1445,1691,270,19377,199090.5,137.778893,132.719178,135,.772200772,3.52316602,1.58950159,M,M,Government/Military - M,M / M,2,270,146,167,19377,1445,1691,199090.5,2,135,132.719178,137.778893,.772200772,3.52316602,1.58950159
N,N,N,Complimentary - N,5,6,16,17,1364,1666,0,0,328.85,.241092375,0,0,1.93050193,.386100386,1.50040150,N,N,Complimentary - N,N / N,5,0,16,17,0,1364,1666,328.85,6,0,0,.241092375,1.93050193,.386100386,1.50040150
