GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.39927322,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.39927322
C,C,C,Group Corporate - C,0,0,18,18,3328,3506,0,2502,539898,162.228966,139,0,0,1.38996139,3.77924143,C,C,Corporate Group - C,C / C,0,0,18,18,2502,3328,3506,539898,0,0,139,162.228966,0,1.38996139,3.77924143
D,D,D,Discounts - D,49,81,297,517,12966,22825,6975.51,39092.66,1710523.9,131.923793,131.625118,142.357347,18.9189189,22.9343629,14.7240518,D,D,Discounts - D,D / D,49,6975.51,297,517,39092.66,12966,22825,1710523.9,81,142.357347,131.625118,131.923793,18.9189189,22.9343629,14.7240518
E,E,E,Consortium - E,5,5,12,12,1141,1167,956.25,2176,200420.1,175.653024,181.333333,191.25,1.93050193,.926640927,1.29570747,E,E,Consortium - E,E / E,5,956.25,12,12,2176,1141,1167,200420.1,5,191.25,181.333333,175.653024,1.93050193,.926640927,1.29570747
G,G,G,Rack - G,5,5,37,44,3879,5181,724,5895,715364.39,184.419796,159.324324,144.8,1.93050193,2.85714286,4.40495117,G,G,Rack - G,G / G,5,724,37,44,5895,3879,5181,715364.39,5,144.8,159.324324,184.419796,1.93050193,2.85714286,4.40495117
H,H,H,House Use - H,0,0,0,0,1,1,-413,410.5,13133.83,13133.83,0,0,0,0,.001135589,H,H,House Use - H,H / H,0,-413,0,0,410.5,1,1,13133.83,0,0,0,13133.83,0,0,.001135589
K,K,K,Package - K,1,2,12,22,906,1487,225,2425,162311.74,179.152031,202.083333,225,.386100386,.926640927,1.02884397,K,K,Package - K,K / K,1,225,12,22,2425,906,1487,162311.74,2,225,202.083333,179.152031,.386100386,.926640927,1.02884397
L,L,L,Local Corporate - L,3,3,3,3,533,540,567,567,84510.65,158.556567,189,189,1.15830116,.231660232,.605269135,L,L,Local Corporate- L,L / L,3,567,3,3,567,533,540,84510.65,3,189,189,158.556567,1.15830116,.231660232,.605269135
M,M,M,Government/Military - M,30,30,59,65,1358,1589,4046,7977,187690.5,138.210972,135.203390,134.866667,11.5830116,4.55598456,1.54213037,M,M,Government/Military - M,M / M,30,4046,59,65,7977,1358,1589,187690.5,30,134.866667,135.203390,138.210972,11.5830116,4.55598456,1.54213037
N,N,N,Complimentary - N,0,0,5,5,1353,1654,0,0,328.85,.243052476,0,0,0,.386100386,1.53645242,N,N,Complimentary - N,N / N,0,0,5,5,0,1353,1654,328.85,0,0,0,.243052476,0,.386100386,1.53645242
O,O,O,Contract/Other - O,15,15,54,54,7249,7305,1530,5508,744561.12,102.712253,102,102,5.79150579,4.16988417,8.23188735,O,O,Contract/Other - O,O / O,15,1530,54,54,5508,7249,7305,744561.12,15,102,102,102.712253,5.79150579,4.16988417,8.23188735
P,P,P,National Corporate - P,26,26,59,59,3553,3705,4192,9602,607231.59,170.906724,162.745763,161.230769,10.0386100,4.55598456,4.03474903,P,P,National Corporate- P,P / P,26,4192,59,59,9602,3553,3705,607231.59,26,161.230769,162.745763,170.906724,10.0386100,4.55598456,4.03474903
Q,Q,Q,Group Govt/Military - Q,110,110,110,110,1609,1675,14850,14850,209619,130.279055,135,135,42.4710425,8.49420849,1.82716330,Q,Q,Group Govt/Military - Q,Q / Q,110,14850,110,110,14850,1609,1675,209619,110,135,135,130.279055,42.4710425,8.49420849,1.82716330
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012491483,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012491483
T,T,T,Group Tour/Travel - T,7,7,47,47,151,183,903,6063,19439,128.735099,129,129,2.70270270,3.62934363,.171473995,T,T,Group Tour/Travel - T,T / T,7,903,47,47,6063,151,183,19439,7,129,129,128.735099,2.70270270,3.62934363,.171473995
U,U,U,Group SMERF - U,0,0,66,83,7388,11264,0,6904,977763.33,132.344793,104.606061,0,0,5.09652510,8.38973427,U,U,Group SMERF - U,U / U,0,0,66,83,6904,7388,11264,977763.33,0,0,104.606061,132.344793,0,5.09652510,8.38973427
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001135589,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001135589
W,W,W,Wholesale - W,7,7,68,68,1065,1220,1027.5,7201,124480.08,116.882704,105.897059,146.785714,2.70270270,5.25096525,1.20940268,W,W,Wholesale - W,W / W,7,1027.5,68,68,7201,1065,1220,124480.08,7,146.785714,105.897059,116.882704,2.70270270,5.25096525,1.20940268
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
258,291,847,1107,50366,67817,137.919612,131.255207,138.501297,,35583.26,111173.16,6975756.34,57.1950943,65.4054054,99.6138996,MONTH,Rooms Month to Date,Room Revenue Month to Date
