GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,316,343,2985,3507,0,50403,511672.2,171.414472,159.503165,0,0,4.06692407,4.20623961,A,A,Group Association- A,A / A,0,0,316,343,50403,2985,3507,511672.2,0,0,159.503165,171.414472,0,4.06692407,4.20623961
C,C,C,Group Corporate - C,0,0,96,96,2503,2664,0,14844,406409,162.368757,154.625,0,0,1.23552124,3.52704112,C,C,Corporate Group - C,C / C,0,0,96,96,14844,2503,2664,406409,0,0,154.625,162.368757,0,1.23552124,3.52704112
D,D,D,Discounts - D,64,123,1586,2842,9645,16959,6700.25,203525.21,1278699.78,132.576442,128.326110,104.691406,24.7104247,20.4118404,13.5910154,D,D,Discounts - D,D / D,64,6700.25,1586,2842,203525.21,9645,16959,1278699.78,123,104.691406,128.326110,132.576442,24.7104247,20.4118404,13.5910154
E,E,E,Consortium - E,0,0,138,140,898,916,0,22233.5,156382.45,174.145267,161.112319,0,0,1.77606178,1.26539470,E,E,Consortium - E,E / E,0,0,138,140,22233.5,898,916,156382.45,0,0,161.112319,174.145267,0,1.77606178,1.26539470
G,G,G,Rack - G,10,16,389,488,3305,4450,1374,68012.29,618591.29,187.168318,174.838792,137.4,3.86100386,5.00643501,4.65715977,G,G,Rack - G,G / G,10,1374,389,488,68012.29,3305,4450,618591.29,16,137.4,174.838792,187.168318,3.86100386,5.00643501,4.65715977
H,H,H,House Use - H,0,0,0,0,1,1,136,3945.87,11465.64,11465.64,0,0,0,0,.001409125,H,H,House Use - H,H / H,0,136,0,0,3945.87,1,1,11465.64,0,0,0,11465.64,0,0,.001409125
K,K,K,Package - K,1,2,54,99,782,1276,135,8595,139004.74,177.755422,159.166667,135,.386100386,.694980695,1.10193614,K,K,Package - K,K / K,1,135,54,99,8595,782,1276,139004.74,2,135,159.166667,177.755422,.386100386,.694980695,1.10193614
L,L,L,Local Corporate - L,0,0,12,13,419,426,0,1921.64,66820.19,159.475394,160.136667,0,0,.154440154,.590423583,L,L,Local Corporate- L,L / L,0,0,12,13,1921.64,419,426,66820.19,0,0,160.136667,159.475394,0,.154440154,.590423583
M,M,M,Government/Military - M,4,8,124,153,1072,1263,524,16317,149038,139.027985,131.588710,131,1.54440154,1.59588160,1.51058253,M,M,Government/Military - M,M / M,4,524,124,153,16317,1072,1263,149038,8,131,131.588710,139.027985,1.54440154,1.59588160,1.51058253
N,N,N,Complimentary - N,0,0,34,35,1296,1596,0,0,811.11,.625856481,0,0,0,.437580438,1.82622664,N,N,Complimentary - N,N / N,0,0,34,35,0,1296,1596,811.11,0,0,0,.625856481,0,.437580438,1.82622664
O,O,O,Contract/Other - O,20,21,684,687,6074,6122,2040,70176,624609.12,102.833243,102.596491,102,7.72200772,8.80308880,8.55902827,O,O,Contract/Other - O,O / O,20,2040,684,687,70176,6074,6122,624609.12,21,102,102.596491,102.833243,7.72200772,8.80308880,8.55902827
P,P,P,National Corporate - P,0,0,239,239,2971,3117,0,38829.86,513247.14,172.752319,162.468033,0,0,3.07593308,4.18651185,P,P,National Corporate- P,P / P,0,0,239,239,38829.86,2971,3117,513247.14,0,0,162.468033,172.752319,0,3.07593308,4.18651185
Q,Q,Q,Group Govt/Military - Q,0,0,156,156,988,1054,0,20436,127344,128.890688,131,0,0,2.00772201,1.39221599,Q,Q,Group Govt/Military - Q,Q / Q,0,0,156,156,20436,988,1054,127344,0,0,131,128.890688,0,2.00772201,1.39221599
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015500380,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015500380
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.145139926,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.145139926
U,U,U,Group SMERF - U,18,25,1002,1468,6554,10000,2127,145873,875613.43,133.599852,145.581836,118.166667,6.94980695,12.8957529,9.23540851,U,U,Group SMERF - U,U / U,18,2127,1002,1468,145873,6554,10000,875613.43,25,118.166667,145.581836,133.599852,6.94980695,12.8957529,9.23540851
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001409125,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001409125
W,W,W,Wholesale - W,2,2,79,79,816,966,190,9903,94311.79,115.578174,125.354430,95,.772200772,1.01673102,1.14984641,W,W,Wholesale - W,W / W,2,190,79,79,9903,816,966,94311.79,2,95,125.354430,115.578174,.772200772,1.01673102,1.14984641
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
119,197,4909,6838,40424,54466,111.144958,137.505677,138.263900,,13226.25,675015.37,5589179.88,56.9624891,63.1788932,45.9459459,MONTH,Rooms Month to Date,Room Revenue Month to Date
