GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,19.3050193,6.00953895,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,19.3050193,6.00953895
C,C,C,Group Corporate - C,0,0,23,23,2040,2183,0,3109,342981,168.127941,135.173913,0,0,.493350493,4.63320463,C,C,Corporate Group - C,C / C,0,0,23,23,3109,2040,2183,342981,0,0,135.173913,168.127941,0,.493350493,4.63320463
D,D,D,Discounts - D,39,82,478,836,5097,8677,3838.24,66884.85,708758.74,139.054098,139.926464,98.4164103,15.0579151,10.2531103,11.5761980,D,D,Discounts - D,D / D,39,3838.24,478,836,66884.85,5097,8677,708758.74,82,98.4164103,139.926464,139.054098,15.0579151,10.2531103,11.5761980
E,E,E,Consortium - E,0,0,46,46,500,507,0,8287.25,95972.8,191.9456,180.157609,0,0,.986700987,1.13558937,E,E,Consortium - E,E / E,0,0,46,46,8287.25,500,507,95972.8,0,0,180.157609,191.9456,0,.986700987,1.13558937
G,G,G,Rack - G,3,6,118,149,2476,3248,387,23294.49,487135.2,196.742811,197.410932,129,1.15830116,2.53110253,5.62343856,G,G,Rack - G,G / G,3,387,118,149,23294.49,2476,3248,487135.2,6,129,197.410932,196.742811,1.15830116,2.53110253,5.62343856
H,H,H,House Use - H,0,0,0,0,0,0,0,-274.45,8656.07,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,-274.45,0,0,8656.07,0,0,0,0,0,0,0
K,K,K,Package - K,0,0,9,14,639,1025,0,1707,116881.74,182.913521,189.666667,0,0,.193050193,1.45128322,K,K,Package - K,K / K,0,0,9,14,1707,639,1025,116881.74,0,0,189.666667,182.913521,0,.193050193,1.45128322
L,L,L,Local Corporate - L,0,0,7,7,357,363,0,1097,56702.74,158.831204,156.714286,0,0,.150150150,.810810811,L,L,Local Corporate- L,L / L,0,0,7,7,1097,357,363,56702.74,0,0,156.714286,158.831204,0,.150150150,.810810811
M,M,M,Government/Military - M,1,1,38,50,782,933,-786,5038,110773,141.653453,132.578947,-786,.386100386,.815100815,1.77606178,M,M,Government/Military - M,M / M,1,-786,38,50,5038,782,933,110773,1,-786,132.578947,141.653453,.386100386,.815100815,1.77606178
N,N,N,Complimentary - N,0,0,50,53,1017,1315,0,.01,587.11,.577295969,.0002,0,0,1.07250107,2.30978878,N,N,Complimentary - N,N / N,0,0,50,53,.01,1017,1315,587.11,0,0,.0002,.577295969,0,1.07250107,2.30978878
