GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,21,23,3895,4524,0,1450,678017.26,174.073751,69.0476190,0,0,.324324324,4.17739168,A,A,Group Association- A,A / A,0,0,21,23,1450,3895,4524,678017.26,0,0,69.0476190,174.073751,0,.324324324,4.17739168
C,C,C,Group Corporate - C,0,0,71,72,3381,3560,0,10139,547535,161.944691,142.802817,0,0,1.09652510,3.62612613,C,C,Corporate Group - C,C / C,0,0,71,72,10139,3381,3560,547535,0,0,142.802817,161.944691,0,1.09652510,3.62612613
D,D,D,Discounts - D,29,55,1141,2116,13810,24424,2562.6,130018.550,1801449.79,130.445314,113.951403,88.3655172,11.1969112,17.6216216,14.8112398,D,D,Discounts - D,D / D,29,2562.6,1141,2116,130018.550256410256,13810,24424,1801449.790256410256,55,88.3655172,113.951403,130.445314,11.1969112,17.6216216,14.8112398
E,E,E,Consortium - E,0,0,84,90,1213,1245,0,12722,210966.1,173.920940,151.452381,0,0,1.29729730,1.30094380,E,E,Consortium - E,E / E,0,0,84,90,12722,1213,1245,210966.1,0,0,151.452381,173.920940,0,1.29729730,1.30094380
G,G,G,Rack - G,3,5,195,248,4037,5385,340,28402.24,737871.63,182.777218,145.652513,113.333333,1.15830116,3.01158301,4.32968683,G,G,Rack - G,G / G,3,340,195,248,28402.24,4037,5385,737871.63,5,113.333333,145.652513,182.777218,1.15830116,3.01158301,4.32968683
H,H,H,House Use - H,0,0,0,0,1,1,0,1522.15,14245.48,14245.48,0,0,0,0,.001072501,H,H,House Use - H,H / H,0,0,0,0,1522.15,1,1,14245.48,0,0,0,14245.48,0,0,.001072501
K,K,K,Package - K,5,11,60,118,954,1583,630,9600,169486.74,177.659057,160,126,1.93050193,.926640927,1.02316602,K,K,Package - K,K / K,5,630,60,118,9600,954,1583,169486.74,11,126,160,177.659057,1.93050193,.926640927,1.02316602
L,L,L,Local Corporate - L,0,0,26,26,556,563,0,4004.25,87947.9,158.179676,154.009615,0,0,.401544402,.596310596,L,L,Local Corporate- L,L / L,0,0,26,26,4004.25,556,563,87947.9,0,0,154.009615,158.179676,0,.401544402,.596310596
M,M,M,Government/Military - M,0,0,150,171,1449,1695,0,19802,199515.5,137.691856,132.013333,0,0,2.31660232,1.55405405,M,M,Government/Military - M,M / M,0,0,150,171,19802,1449,1695,199515.5,0,0,132.013333,137.691856,0,2.31660232,1.55405405
N,N,N,Complimentary - N,0,0,21,23,1369,1672,0,0,328.85,.240211833,0,0,0,.324324324,1.46825397,N,N,Complimentary - N,N / N,0,0,21,23,0,1369,1672,328.85,0,0,0,.240211833,0,.324324324,1.46825397
O,O,O,Contract/Other - O,0,0,313,337,7508,7588,0,31944,770997.12,102.690080,102.057508,0,0,4.83397683,8.05233805,O,O,Contract/Other - O,O / O,0,0,313,337,31944,7508,7588,770997.12,0,0,102.057508,102.690080,0,4.83397683,8.05233805
P,P,P,National Corporate - P,0,0,191,191,3685,3837,0,30590.5,628220.09,170.480350,160.159686,0,0,2.94980695,3.95216645,P,P,National Corporate- P,P / P,0,0,191,191,30590.5,3685,3837,628220.09,0,0,160.159686,170.480350,0,2.94980695,3.95216645
