GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,100,109,101,110,2770,3274,15820.5,15979.5,477248.7,172.291949,158.212871,158.205,38.6100386,1.77255177,4.02066943,A,A,Group Association- A,A / A,100,15820.5,101,110,15979.5,2770,3274,477248.7,109,158.205,158.212871,172.291949,38.6100386,1.77255177,4.02066943
C,C,C,Group Corporate - C,0,0,78,78,2485,2646,0,11612,403177,162.244266,148.871795,0,0,1.36890137,3.60699045,C,C,Corporate Group - C,C / C,0,0,78,78,11612,2485,2646,403177,0,0,148.871795,162.244266,0,1.36890137,3.60699045
D,D,D,Discounts - D,62,96,1273,2296,9332,16413,9544.65,160670.09,1235844.66,132.430847,126.213739,153.945968,23.9382239,22.3411723,13.5454466,D,D,Discounts - D,D / D,62,9544.65,1273,2296,160670.09,9332,16413,1235844.66,96,153.945968,126.213739,132.430847,23.9382239,22.3411723,13.5454466
E,E,E,Consortium - E,1,1,122,124,882,900,165.75,18915.25,153064.2,173.542177,155.043033,165.75,.386100386,2.14110214,1.28022760,E,E,Consortium - E,E / E,1,165.75,122,124,18915.25,882,900,153064.2,1,165.75,155.043033,173.542177,.386100386,2.14110214,1.28022760
G,G,G,Rack - G,27,32,299,354,3215,4316,5356,50454.29,601033.29,186.946591,168.743445,198.370370,10.4247104,5.24745525,4.66658925,G,G,Rack - G,G / G,27,5356,299,354,50454.29,3215,4316,601033.29,32,198.370370,168.743445,186.946591,10.4247104,5.24745525,4.66658925
H,H,H,House Use - H,0,0,0,0,1,1,0,1532.12,9051.89,9051.89,0,0,0,0,.001451505,H,H,House Use - H,H / H,0,0,0,0,1532.12,1,1,9051.89,0,0,0,9051.89,0,0,.001451505
K,K,K,Package - K,2,3,47,84,775,1261,435,7355,137764.74,177.760955,156.489362,217.5,.772200772,.824850825,1.12491654,K,K,Package - K,K / K,2,435,47,84,7355,775,1261,137764.74,3,217.5,156.489362,177.760955,.772200772,.824850825,1.12491654
L,L,L,Local Corporate - L,1,1,7,8,414,421,166.73,1091.91,65990.46,159.397246,155.987143,166.73,.386100386,.122850123,.600923157,L,L,Local Corporate- L,L / L,1,166.73,7,8,1091.91,414,421,65990.46,1,166.73,155.987143,159.397246,.386100386,.122850123,.600923157
M,M,M,Government/Military - M,13,15,87,101,1035,1211,1898,11501,144222,139.344928,132.195402,146,5.01930502,1.52685153,1.50230789,M,M,Government/Military - M,M / M,13,1898,87,101,11501,1035,1211,144222,15,146,132.195402,139.344928,5.01930502,1.52685153,1.50230789
N,N,N,Complimentary - N,2,2,22,23,1284,1584,0,0,811.11,.631705607,0,0,.772200772,.386100386,1.86373269,N,N,Complimentary - N,N / N,2,0,22,23,0,1284,1584,811.11,2,0,0,.631705607,.772200772,.386100386,1.86373269
O,O,O,Contract/Other - O,19,19,525,527,5915,5962,1938,53958,608391.12,102.855642,102.777143,102,7.33590734,9.21375921,8.58565332,O,O,Contract/Other - O,O / O,19,1938,525,527,53958,5915,5962,608391.12,19,102,102.777143,102.855642,7.33590734,9.21375921,8.58565332
P,P,P,National Corporate - P,5,5,180,180,2912,3058,810,28969.5,503386.78,172.866339,160.941667,162,1.93050193,3.15900316,4.22678317,P,P,National Corporate- P,P / P,5,810,180,180,28969.5,2912,3058,503386.78,5,162,160.941667,172.866339,1.93050193,3.15900316,4.22678317
Q,Q,Q,Group Govt/Military - Q,7,7,143,143,975,1041,917,18733,125641,128.862564,131,131,2.70270270,2.50965251,1.41521758,Q,Q,Group Govt/Military - Q,Q / Q,7,917,143,143,18733,975,1041,125641,7,131,131,128.862564,2.70270270,2.50965251,1.41521758
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015966557,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015966557
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.149505037,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.149505037
U,U,U,Group SMERF - U,18,18,273,689,5825,9221,2862,32503,762243.43,130.857241,119.058608,159,6.94980695,4.79115479,8.45501785,U,U,Group SMERF - U,U / U,18,2862,273,689,32503,5825,9221,762243.43,18,159,119.058608,130.857241,6.94980695,4.79115479,8.45501785
