GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,3.97877193,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,3.97877193
C,C,C,Group Corporate - C,10,10,68,68,2475,2636,1520,10222,401787,162.338182,150.323529,152,3.86100386,1.75032175,3.68956933,C,C,Corporate Group - C,C / C,10,1520,68,68,10222,2475,2636,401787,10,152,150.323529,162.338182,3.86100386,1.75032175,3.68956933
D,D,D,Discounts - D,43,62,936,1738,8995,15855,6187.8,115625.1,1190799.67,132.384621,123.531090,143.902326,16.6023166,24.0926641,13.4091621,D,D,Discounts - D,D / D,43,6187.8,936,1738,115625.1,8995,15855,1190799.67,62,143.902326,123.531090,132.384621,16.6023166,24.0926641,13.4091621
E,E,E,Consortium - E,6,6,96,98,856,874,946,14579,148727.95,173.747605,151.864583,157.666667,2.31660232,2.47104247,1.27606923,E,E,Consortium - E,E / E,6,946,96,98,14579,856,874,148727.95,6,157.666667,151.864583,173.747605,2.31660232,2.47104247,1.27606923
G,G,G,Rack - G,16,17,206,250,3122,4212,2999.07,33027.54,583606.54,186.933549,160.327864,187.441875,6.17760618,5.30244530,4.65407492,G,G,Rack - G,G / G,16,2999.07,206,250,33027.54,3122,4212,583606.54,17,187.441875,160.327864,186.933549,6.17760618,5.30244530,4.65407492
H,H,H,House Use - H,0,0,0,0,1,1,0,970.37,8490.14,8490.14,0,0,0,0,.001490735,H,H,House Use - H,H / H,0,0,0,0,970.37,1,1,8490.14,0,0,0,8490.14,0,0,.001490735
K,K,K,Package - K,1,1,36,67,764,1244,140,5405,135814.74,177.767984,150.138889,140,.386100386,.926640927,1.13892160,K,K,Package - K,K / K,1,140,36,67,5405,764,1244,135814.74,1,140,150.138889,177.767984,.386100386,.926640927,1.13892160
L,L,L,Local Corporate - L,0,0,3,3,410,416,0,464.18,65362.73,159.421293,154.726667,0,0,.077220077,.611201383,L,L,Local Corporate- L,L / L,0,0,3,3,464.18,410,416,65362.73,0,0,154.726667,159.421293,0,.077220077,.611201383
M,M,M,Government/Military - M,3,3,32,41,980,1151,393,4192,136913,139.707143,131,131,1.15830116,.823680824,1.46092038,M,M,Government/Military - M,M / M,3,393,32,41,4192,980,1151,136913,3,131,131,139.707143,1.15830116,.823680824,1.46092038
N,N,N,Complimentary - N,0,0,13,13,1275,1574,0,0,811.11,.636164706,0,0,0,.334620335,1.90068723,N,N,Complimentary - N,N / N,0,0,13,13,0,1275,1574,811.11,0,0,0,.636164706,0,.334620335,1.90068723
