GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,3,3,374,380,7103,7158,306,38148,729567.12,102.712533,102,102,1.15830116,7.60008128,8.46441680,O,O,Contract/Other - O,O / O,3,306,374,380,38148,7103,7158,729567.12,3,102,102,102.712533,1.15830116,7.60008128,8.46441680
P,P,P,National Corporate - P,0,0,241,247,3432,3584,62.5,39223.39,587569.59,171.203260,162.752656,0,0,4.89737858,4.08980409,P,P,National Corporate- P,P / P,0,62.5,241,247,39223.39,3432,3584,587569.59,0,0,162.752656,171.203260,0,4.89737858,4.08980409
Q,Q,Q,Group Govt/Military - Q,20,20,512,512,1501,1567,1780,67294,194769,129.759494,131.433594,89,7.72200772,10.4043894,1.78869346,Q,Q,Group Govt/Military - Q,Q / Q,20,1780,512,512,67294,1501,1567,194769,20,89,131.433594,129.759494,7.72200772,10.4043894,1.78869346
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013108346,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013108346
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.122741789,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.122741789
U,U,U,Group SMERF - U,0,0,310,535,7311,11169,0,53070,969660.33,132.630328,171.193548,0,0,6.29953262,8.71228371,U,U,Group SMERF - U,U / U,0,0,310,535,53070,7311,11169,969660.33,0,0,171.193548,132.630328,0,6.29953262,8.71228371
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001191668,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001191668
W,W,W,Wholesale - W,6,6,59,61,981,1136,550,6854.29,114901.08,117.126483,116.174407,91.6666667,2.31660232,1.19894330,1.16902617,W,W,Wholesale - W,W / W,6,550,59,61,6854.29,981,1136,114901.08,6,91.6666667,116.174407,117.126483,2.31660232,1.19894330,1.16902617
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
146,353,3408,4660,48737,65529,102.550548,143.619134,138.898756,,14972.38,489454.01,6769508.69,58.0783164,69.2542166,56.3706564,MONTH,Rooms Month to Date,Room Revenue Month to Date
