GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,5.00794913,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,5.00794913
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.24521160,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.24521160
D,D,D,Discounts - D,79,178,898,1545,6444,10984,7948.52,107664.13,878337.42,136.303138,119.893241,100.614177,30.5019305,15.7599158,12.1962298,D,D,Discounts - D,D / D,79,7948.52,898,1545,107664.13,6444,10984,878337.42,178,100.614177,119.893241,136.303138,30.5019305,15.7599158,12.1962298
E,E,E,Consortium - E,0,0,52,52,570,586,0,7154,106380.65,186.632719,137.576923,0,0,.912600913,1.07880990,E,E,Consortium - E,E / E,0,0,52,52,7154,570,586,106380.65,0,0,137.576923,186.632719,0,.912600913,1.07880990
G,G,G,Rack - G,7,13,155,259,2673,3558,925,20967.05,514567.25,192.505518,135.271290,132.142857,2.70270270,2.72025272,5.05905065,G,G,Rack - G,G / G,7,925,155,259,20967.05,2673,3558,514567.25,13,132.142857,135.271290,192.505518,2.70270270,2.72025272,5.05905065
H,H,H,House Use - H,0,0,1,1,1,1,81.25,-2376.63,7238.81,7238.81,-2376.63,0,0,.017550018,.001892649,H,H,House Use - H,H / H,0,81.25,1,1,-2376.63,1,1,7238.81,0,0,-2376.63,7238.81,0,.017550018,.001892649
K,K,K,Package - K,1,3,23,49,676,1094,150,3521,122789.74,181.641627,153.086957,150,.386100386,.403650404,1.27943069,K,K,Package - K,K / K,1,150,23,49,3521,676,1094,122789.74,3,150,153.086957,181.641627,.386100386,.403650404,1.27943069
L,L,L,Local Corporate - L,0,0,8,8,374,380,0,1422.79,59497.59,159.084465,177.84875,0,0,.140400140,.707850708,L,L,Local Corporate- L,L / L,0,0,8,8,1422.79,374,380,59497.59,0,0,177.84875,159.084465,0,.140400140,.707850708
M,M,M,Government/Military - M,1,1,49,54,855,1012,131,6509,120476,140.907602,132.836735,131,.386100386,.859950860,1.61821485,M,M,Government/Military - M,M / M,1,131,49,54,6509,855,1012,120476,1,131,132.836735,140.907602,.386100386,.859950860,1.61821485
N,N,N,Complimentary - N,2,2,101,101,1191,1489,0,224,811.11,.681032746,2.21782178,0,.772200772,1.77255177,2.25414490,N,N,Complimentary - N,N / N,2,0,101,101,224,1191,1489,811.11,2,0,2.21782178,.681032746,.772200772,1.77255177,2.25414490
