GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,148,189,3133,3696,0,18234,529906.2,169.136993,123.202703,0,0,4.08163265,4.20018233,A,A,Group Association- A,A / A,0,0,148,189,18234,3133,3696,529906.2,0,0,123.202703,169.136993,0,4.08163265,4.20018233
C,C,C,Group Corporate - C,1,1,231,231,2734,2895,162,36961,443370,162.168983,160.004329,162,.386100386,6.37065637,3.66527242,C,C,Corporate Group - C,C / C,1,162,231,231,36961,2734,2895,443370,1,162,160.004329,162.168983,.386100386,6.37065637,3.66527242
D,D,D,Discounts - D,79,158,583,996,10228,17955,8032.09,75136.99,1353836.77,132.365738,128.879914,101.672025,30.5019305,16.0783232,13.7119262,D,D,Discounts - D,D / D,79,8032.09,583,996,75136.99,10228,17955,1353836.77,158,101.672025,128.879914,132.365738,30.5019305,16.0783232,13.7119262
E,E,E,Consortium - E,1,1,55,57,953,973,128.25,9271.75,165654.2,173.823924,168.577273,128.25,.386100386,1.51682295,1.27761690,E,E,Consortium - E,E / E,1,128.25,55,57,9271.75,953,973,165654.2,1,128.25,168.577273,173.823924,.386100386,1.51682295,1.27761690
G,G,G,Rack - G,14,21,128,167,3433,4617,1864,20623.56,639214.85,186.197160,161.121563,133.142857,5.40540541,3.53006067,4.60237023,G,G,Rack - G,G / G,14,1864,128,167,20623.56,3433,4617,639214.85,21,133.142857,161.121563,186.197160,5.40540541,3.53006067,4.60237023
H,H,H,House Use - H,0,0,0,0,1,1,0,51.86,11517.5,11517.5,0,0,0,0,.001340626,H,H,House Use - H,H / H,0,0,0,0,51.86,1,1,11517.5,0,0,0,11517.5,0,0,.001340626
K,K,K,Package - K,5,7,29,42,811,1318,715,4985,143989.74,177.545919,171.896552,143,1.93050193,.799779371,1.08724796,K,K,Package - K,K / K,5,715,29,42,4985,811,1318,143989.74,7,143,171.896552,177.545919,1.93050193,.799779371,1.08724796
L,L,L,Local Corporate - L,2,2,9,9,428,435,290,1382.46,68202.65,159.351986,153.606667,145,.772200772,.248207391,.573788074,L,L,Local Corporate- L,L / L,2,290,9,9,1382.46,428,435,68202.65,2,145,153.606667,159.351986,.772200772,.248207391,.573788074
M,M,M,Government/Military - M,8,13,31,40,1103,1303,1114,4097,153135,138.834995,132.161290,139.25,3.08880309,.854936569,1.47871085,M,M,Government/Military - M,M / M,8,1114,31,40,4097,1103,1303,153135,13,139.25,132.161290,138.834995,3.08880309,.854936569,1.47871085
N,N,N,Complimentary - N,3,3,16,16,1312,1612,0,-192.26,618.85,.471684451,-12.01625,0,1.15830116,.441257584,1.75890176,N,N,Complimentary - N,N / N,3,0,16,16,-192.26,1312,1612,618.85,3,0,-12.01625,.471684451,1.15830116,.441257584,1.75890176
O,O,O,Contract/Other - O,20,20,278,279,6352,6401,2040,28356,652965.12,102.796776,102,102,7.72200772,7.66685052,8.51565852,O,O,Contract/Other - O,O / O,20,2040,278,279,28356,6352,6401,652965.12,20,102,102,102.796776,7.72200772,7.66685052,8.51565852
P,P,P,National Corporate - P,1,1,103,103,3074,3220,159,16597.75,529844.89,172.363334,161.143204,159,.386100386,2.84059570,4.12108537,P,P,National Corporate- P,P / P,1,159,103,103,16597.75,3074,3220,529844.89,1,159,161.143204,172.363334,.386100386,2.84059570,4.12108537
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.027578599,1.32587945,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.027578599,1.32587945
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014746890,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014746890
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.138084513,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.138084513
U,U,U,Group SMERF - U,1,1,103,119,6657,10119,99,1656.9,877270.33,131.781633,16.0864078,99,.386100386,2.84059570,8.92454955,U,U,Group SMERF - U,U / U,1,99,103,119,1656.9,6657,10119,877270.33,1,99,16.0864078,131.781633,.386100386,2.84059570,8.92454955
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001340626,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001340626
W,W,W,Wholesale - W,4,5,8,9,824,975,386.25,766.25,95078.04,115.385971,95.78125,96.5625,1.54440154,.220628792,1.10467610,W,W,Wholesale - W,W / W,4,386.25,8,9,766.25,824,975,95078.04,5,96.5625,95.78125,115.385971,1.54440154,.220628792,1.10467610
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
139,233,1723,2258,42147,56724,107.838777,126.557899,137.785350,,14989.59,218059.26,5807239.14,56.5033784,47.5179261,53.6679537,MONTH,Rooms Month to Date,Room Revenue Month to Date
