GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,130,139,231,249,2900,3413,20590.5,36570,497839.2,171.668690,158.311688,158.388462,50.1930502,3.87779083,4.19359970,A,A,Group Association- A,A / A,130,20590.5,231,249,36570,2900,3413,497839.2,139,158.388462,158.311688,171.668690,50.1930502,3.87779083,4.19359970
C,C,C,Group Corporate - C,0,0,78,78,2485,2646,0,11612,403177,162.244266,148.871795,0,0,1.30938392,3.59348112,C,C,Corporate Group - C,C / C,0,0,78,78,11612,2485,2646,403177,0,0,148.871795,162.244266,0,1.30938392,3.59348112
D,D,D,Discounts - D,54,97,1327,2393,9386,16510,6945.45,167615.54,1242790.11,132.408919,126.311635,128.619444,20.8494208,22.2763136,13.5728023,D,D,Discounts - D,D / D,54,6945.45,1327,2393,167615.54,9386,16510,1242790.11,97,128.619444,126.311635,132.408919,20.8494208,22.2763136,13.5728023
E,E,E,Consortium - E,0,0,122,124,882,900,0,18915.25,153064.2,173.542177,155.043033,0,0,2.04801074,1.27543274,E,E,Consortium - E,E / E,0,0,122,124,18915.25,882,900,153064.2,0,0,155.043033,173.542177,0,2.04801074,1.27543274
G,G,G,Rack - G,19,28,318,382,3234,4344,3713,54167.29,604746.29,186.996379,170.337390,195.421053,7.33590734,5.33825751,4.67658670,G,G,Rack - G,G / G,19,3713,318,382,54167.29,3234,4344,604746.29,28,195.421053,170.337390,186.996379,7.33590734,5.33825751,4.67658670
H,H,H,House Use - H,0,0,0,0,1,1,554,2086.12,9605.89,9605.89,0,0,0,0,.001446069,H,H,House Use - H,H / H,0,554,0,0,2086.12,1,1,9605.89,0,0,0,9605.89,0,0,.001446069
K,K,K,Package - K,1,2,48,86,776,1263,225,7580,137989.74,177.821830,157.916667,225,.386100386,.805774719,1.12214944,K,K,Package - K,K / K,1,225,48,86,7580,776,1263,137989.74,2,225,157.916667,177.821830,.386100386,.805774719,1.12214944
L,L,L,Local Corporate - L,1,1,8,9,415,422,166.73,1258.64,66157.19,159.414916,157.33,166.73,.386100386,.134295786,.600118578,L,L,Local Corporate- L,L / L,1,166.73,8,9,1258.64,415,422,66157.19,1,166.73,157.33,159.414916,.386100386,.134295786,.600118578
M,M,M,Government/Military - M,7,11,94,112,1042,1222,947,12448,145169,139.317658,132.425532,135.285714,2.70270270,1.57797549,1.50680375,M,M,Government/Military - M,M / M,7,947,94,112,12448,1042,1222,145169,11,135.285714,132.425532,139.317658,2.70270270,1.57797549,1.50680375
N,N,N,Complimentary - N,3,3,25,26,1287,1587,0,0,811.11,.630233100,0,0,1.15830116,.419674333,1.86109063,N,N,Complimentary - N,N / N,3,0,25,26,0,1287,1587,811.11,3,0,0,.630233100,1.15830116,.419674333,1.86109063
