GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,28,28,3874,4501,0,4376.06,676567.26,174.643072,156.287857,0,0,.432432432,4.53258453,A,A,Group Association- A,A / A,0,0,28,28,4376.06,3874,4501,676567.26,0,0,156.287857,174.643072,0,.432432432,4.53258453
C,C,C,Group Corporate - C,0,0,193,199,3230,3408,0,34053,526074,162.871207,176.440415,0,0,2.98069498,3.77910378,C,C,Corporate Group - C,C / C,0,0,193,199,34053,3230,3408,526074,0,0,176.440415,162.871207,0,2.98069498,3.77910378
D,D,D,Discounts - D,39,91,1402,2592,12488,22016,3666.82,182009.18,1648673.39,132.020611,129.821098,94.0210256,15.0579151,21.6525097,14.6109746,D,D,Discounts - D,D / D,39,3666.82,1402,2592,182009.18,12488,22016,1648673.39,91,94.0210256,129.821098,132.020611,15.0579151,21.6525097,14.6109746
E,E,E,Consortium - E,0,0,102,104,1120,1146,0,18333.75,196884.1,175.789375,179.742647,0,0,1.57528958,1.31040131,E,E,Consortium - E,E / E,0,0,102,104,18333.75,1120,1146,196884.1,0,0,179.742647,175.789375,0,1.57528958,1.31040131
G,G,G,Rack - G,7,10,237,287,3819,5109,885,39714.25,705948.8,184.851741,167.570675,126.428571,2.70270270,3.66023166,4.46823447,G,G,Rack - G,G / G,7,885,237,287,39714.25,3819,5109,705948.8,10,126.428571,167.570675,184.851741,2.70270270,3.66023166,4.46823447
H,H,H,House Use - H,0,0,0,0,1,1,0,-150.24,12789.95,12789.95,0,0,0,0,.001170001,H,H,House Use - H,H / H,0,0,0,0,-150.24,1,1,12789.95,0,0,0,12789.95,0,0,.001170001
K,K,K,Package - K,1,2,46,79,885,1450,155,9207,158301.74,178.872023,200.152174,155,.386100386,.710424710,1.03545104,K,K,Package - K,K / K,1,155,46,79,9207,885,1450,158301.74,2,155,200.152174,178.872023,.386100386,.710424710,1.03545104
L,L,L,Local Corporate - L,0,0,45,45,510,517,0,6537,80223.65,157.301275,145.266667,0,0,.694980695,.596700597,L,L,Local Corporate- L,L / L,0,0,45,45,6537,510,517,80223.65,0,0,145.266667,157.301275,0,.694980695,.596700597
M,M,M,Government/Military - M,0,0,125,138,1287,1512,0,16983,178093.5,138.378788,135.864,0,0,1.93050193,1.50579151,M,M,Government/Military - M,M / M,0,0,125,138,16983,1287,1512,178093.5,0,0,135.864,138.378788,0,1.93050193,1.50579151
N,N,N,Complimentary - N,0,0,16,18,1343,1644,0,-195,328.85,.244862249,-12.1875,0,0,.247104247,1.57131157,N,N,Complimentary - N,N / N,0,0,16,18,-195,1343,1644,328.85,0,0,-12.1875,.244862249,0,.247104247,1.57131157
