GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.555019305,4.50000843,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.555019305,4.50000843
C,C,C,Group Corporate - C,0,0,111,111,2354,2515,0,13748,383525,162.924809,123.855856,0,0,2.67857143,3.96890965,C,C,Corporate Group - C,C / C,0,0,111,111,13748,2354,2515,383525,0,0,123.855856,162.924809,0,2.67857143,3.96890965
D,D,D,Discounts - D,26,39,518,996,7694,13485,3940.15,64838.92,1027080.95,133.491155,125.171660,151.544231,10.0386100,12.5,12.9722986,D,D,Discounts - D,D / D,26,3940.15,518,996,64838.92,7694,13485,1027080.95,39,151.544231,125.171660,133.491155,10.0386100,12.5,12.9722986
E,E,E,Consortium - E,11,11,81,81,691,707,1789.25,11964,123545.9,178.792909,147.703704,162.659091,4.24710425,1.95463320,1.16504527,E,E,Consortium - E,E / E,11,1789.25,81,81,11964,691,707,123545.9,11,162.659091,147.703704,178.792909,4.24710425,1.95463320,1.16504527
G,G,G,Rack - G,1,4,124,243,2830,3848,157.25,17236.25,536196,189.468551,139.002016,157.25,.386100386,2.99227799,4.77145892,G,G,Rack - G,G / G,1,157.25,124,243,17236.25,2830,3848,536196,4,157.25,139.002016,189.468551,.386100386,2.99227799,4.77145892
H,H,H,House Use - H,0,0,0,0,1,1,0,-392.87,6839.02,6839.02,0,0,0,0,.001686028,H,H,House Use - H,H / H,0,0,0,0,-392.87,1,1,6839.02,0,0,0,6839.02,0,0,.001686028
K,K,K,Package - K,1,1,15,31,713,1153,190,2250,128244.74,179.866396,150,190,.386100386,.361969112,1.20213788,K,K,Package - K,K / K,1,190,15,31,2250,713,1153,128244.74,1,190,150,179.866396,.386100386,.361969112,1.20213788
L,L,L,Local Corporate - L,4,4,11,11,389,395,716,1717.5,61755.09,158.753445,156.136364,179,1.54440154,.265444015,.655864848,L,L,Local Corporate- L,L / L,4,716,11,11,1717.5,389,395,61755.09,4,179,156.136364,158.753445,1.54440154,.265444015,.655864848
M,M,M,Government/Military - M,7,7,45,48,914,1074,927,6074,128378,140.457330,134.977778,132.428571,2.70270270,1.08590734,1.54102949,M,M,Government/Military - M,M / M,7,927,45,48,6074,914,1074,128378,7,132.428571,134.977778,140.457330,2.70270270,1.08590734,1.54102949
N,N,N,Complimentary - N,2,2,35,36,1242,1541,0,0,811.11,.653067633,0,0,.772200772,.844594595,2.09404664,N,N,Complimentary - N,N / N,2,0,35,36,0,1242,1541,811.11,2,0,0,.653067633,.772200772,.844594595,2.09404664
