GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.386100386,4.36653360,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.386100386,4.36653360
C,C,C,Group Corporate - C,23,23,162,162,2405,2566,3544,21464,391241,162.678170,132.493827,154.086957,8.88030888,2.71948968,3.93462470,C,C,Corporate Group - C,C / C,23,3544,162,162,21464,2405,2566,391241,23,154.086957,132.493827,162.678170,8.88030888,2.71948968,3.93462470
D,D,D,Discounts - D,24,34,717,1338,7893,13827,3655,91683.15,1053925.18,133.526565,127.870502,152.291667,9.26640927,12.0362599,12.9130947,D,D,Discounts - D,D / D,24,3655,717,1338,91683.15,7893,13827,1053925.18,34,152.291667,127.870502,133.526565,9.26640927,12.0362599,12.9130947
E,E,E,Consortium - E,8,8,117,117,727,743,1256.6,17436.6,129018.5,177.466988,149.030769,157.075,3.08880309,1.96407588,1.18938551,E,E,Consortium - E,E / E,8,1256.6,117,117,17436.6,727,743,129018.5,8,157.075,149.030769,177.466988,3.08880309,1.96407588,1.18938551
G,G,G,Rack - G,16,16,167,300,2873,3905,2745.5,23881.25,542841,188.945701,143.001497,171.59375,6.17760618,2.80342454,4.70028140,G,G,Rack - G,G / G,16,2745.5,167,300,23881.25,2873,3905,542841,16,171.59375,143.001497,188.945701,6.17760618,2.80342454,4.70028140
H,H,H,House Use - H,0,0,0,0,1,1,0,-99.12,7132.77,7132.77,0,0,0,0,.001636019,H,H,House Use - H,H / H,0,0,0,0,-99.12,1,1,7132.77,0,0,0,7132.77,0,0,.001636019
K,K,K,Package - K,1,1,23,42,721,1164,135,3425,129419.74,179.500333,148.913043,135,.386100386,.386100386,1.17956940,K,K,Package - K,K / K,1,135,23,42,3425,721,1164,129419.74,1,135,148.913043,179.500333,.386100386,.386100386,1.17956940
L,L,L,Local Corporate - L,0,0,27,27,405,411,0,4527.5,64565.09,159.419975,167.685185,0,0,.453248279,.662587527,L,L,Local Corporate- L,L / L,0,0,27,27,4527.5,405,411,64565.09,0,0,167.685185,159.419975,0,.453248279,.662587527
M,M,M,Government/Military - M,1,1,63,66,932,1092,131,8432,130736,140.274678,133.841270,131,.386100386,1.05757932,1.52476932,M,M,Government/Military - M,M / M,1,131,63,66,8432,932,1092,130736,1,131,133.841270,140.274678,.386100386,1.05757932,1.52476932
N,N,N,Complimentary - N,6,6,50,51,1257,1556,0,0,811.11,.645274463,0,0,2.31660232,.839348665,2.05647536,N,N,Complimentary - N,N / N,6,0,50,51,0,1257,1556,811.11,6,0,0,.645274463,2.31660232,.839348665,2.05647536
O,O,O,Contract/Other - O,20,20,474,478,5230,5275,2040,48450,538113.12,102.889698,102.215190,102,7.72200772,7.95702535,8.55637720,O,O,Contract/Other - O,O / O,20,2040,474,478,48450,5230,5275,538113.12,20,102,102.215190,102.889698,7.72200772,7.95702535,8.55637720
P,P,P,National Corporate - P,22,22,130,139,2675,2821,3665,21340.75,464974.53,173.822254,164.159615,166.590909,8.49420849,2.18230653,4.37634972,P,P,National Corporate- P,P / P,22,3665,130,139,21340.75,2675,2821,464974.53,22,166.590909,164.159615,173.822254,8.49420849,2.18230653,4.37634972
Q,Q,Q,Group Govt/Military - Q,29,30,228,235,747,811,3799,27437,97873,131.021419,120.337719,131,11.1969112,3.82742991,1.22210588,Q,Q,Group Govt/Military - Q,Q / Q,29,3799,228,235,27437,747,811,97873,30,131,120.337719,131.021419,11.1969112,3.82742991,1.22210588
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.017996204,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.017996204
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.168509914,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.168509914
U,U,U,Group SMERF - U,1,1,299,373,5521,8477,162,35997,726548.43,131.597252,120.391304,162,.386100386,5.01930502,9.03245861,U,U,Group SMERF - U,U / U,1,162,299,373,35997,5521,8477,726548.43,1,162,120.391304,131.597252,.386100386,5.01930502,9.03245861
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001636019,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001636019
W,W,W,Wholesale - W,0,0,19,20,736,884,0,2329,84266.29,114.492242,122.578947,0,0,.318952493,1.20410968,W,W,Wholesale - W,W / W,0,0,19,20,2329,736,884,84266.29,0,0,122.578947,114.492242,0,.318952493,1.20410968
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
151,162,2499,3371,34907,46846,139.954305,123.573882,138.593834,,21133.1,308811.13,4837894.96,57.1085008,41.9506463,58.3011583,MONTH,Rooms Month to Date,Room Revenue Month to Date
