GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,3.90341640,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,3.90341640
C,C,C,Group Corporate - C,0,0,78,78,2485,2646,0,11612,403177,162.244266,148.871795,0,0,1.50579151,3.63431613,C,C,Corporate Group - C,C / C,0,0,78,78,11612,2485,2646,403177,0,0,148.871795,162.244266,0,1.50579151,3.63431613
D,D,D,Discounts - D,39,55,1163,2130,9222,16247,5902.74,143849.37,1219023.94,132.186504,123.688194,151.352308,15.0579151,22.4517375,13.4871885,D,D,Discounts - D,D / D,39,5902.74,1163,2130,143849.37,9222,16247,1219023.94,55,151.352308,123.688194,132.186504,15.0579151,22.4517375,13.4871885
E,E,E,Consortium - E,7,7,112,114,872,890,1196.75,17289.25,151438.2,173.667661,154.368304,170.964286,2.70270270,2.16216216,1.27530128,E,E,Consortium - E,E / E,7,1196.75,112,114,17289.25,872,890,151438.2,7,170.964286,154.368304,173.667661,2.70270270,2.16216216,1.27530128
G,G,G,Rack - G,14,15,247,297,3163,4259,2819,40029.29,590608.29,186.724088,162.061903,201.357143,5.40540541,4.76833977,4.62589213,G,G,Rack - G,G / G,14,2819,247,297,40029.29,3163,4259,590608.29,15,201.357143,162.061903,186.724088,5.40540541,4.76833977,4.62589213
H,H,H,House Use - H,0,0,0,0,1,1,0,1532.12,9051.89,9051.89,0,0,0,0,.001462501,H,H,House Use - H,H / H,0,0,0,0,1532.12,1,1,9051.89,0,0,0,9051.89,0,0,.001462501
K,K,K,Package - K,0,0,42,77,770,1254,0,6305,136714.74,177.551610,150.119048,0,0,.810810811,1.12612613,K,K,Package - K,K / K,0,0,42,77,6305,770,1254,136714.74,0,0,150.119048,177.551610,0,.810810811,1.12612613
L,L,L,Local Corporate - L,0,0,6,7,413,420,0,925.18,65823.73,159.379492,154.196667,0,0,.115830116,.604013104,L,L,Local Corporate- L,L / L,0,0,6,7,925.18,413,420,65823.73,0,0,154.196667,159.379492,0,.115830116,.604013104
M,M,M,Government/Military - M,15,17,60,72,1008,1182,1975,7739,140460,139.345238,128.983333,131.666667,5.79150579,1.15830116,1.47420147,M,M,Government/Military - M,M / M,15,1975,60,72,7739,1008,1182,140460,17,131.666667,128.983333,139.345238,5.79150579,1.15830116,1.47420147
N,N,N,Complimentary - N,0,0,17,18,1279,1579,0,0,811.11,.634175137,0,0,0,.328185328,1.87053937,N,N,Complimentary - N,N / N,0,0,17,18,0,1279,1579,811.11,0,0,0,.634175137,0,.328185328,1.87053937
O,O,O,Contract/Other - O,22,23,481,483,5871,5918,2244,49470,603903.12,102.862054,102.848233,102,8.49420849,9.28571429,8.58634609,O,O,Contract/Other - O,O / O,22,2244,481,483,49470,5871,5918,603903.12,23,102,102.848233,102.862054,8.49420849,9.28571429,8.58634609
P,P,P,National Corporate - P,14,14,164,164,2896,3042,2285.75,26363.5,500780.78,172.921540,160.753049,163.267857,5.40540541,3.16602317,4.23540424,P,P,National Corporate- P,P / P,14,2285.75,164,164,26363.5,2896,3042,500780.78,14,163.267857,160.753049,172.921540,5.40540541,3.16602317,4.23540424
Q,Q,Q,Group Govt/Military - Q,24,24,113,113,945,1011,3144,14803,121711,128.794709,131,131,9.26640927,2.18146718,1.38206388,Q,Q,Group Govt/Military - Q,Q / Q,24,3144,113,113,14803,945,1011,121711,24,131,131,128.794709,9.26640927,2.18146718,1.38206388
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016087516,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016087516
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.150637651,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.150637651
U,U,U,Group SMERF - U,0,0,254,670,5806,9202,0,29482,759222.43,130.765145,116.070866,0,0,4.90347490,8.49128349,U,U,Group SMERF - U,U / U,0,0,254,670,29482,5806,9202,759222.43,0,0,116.070866,130.765145,0,4.90347490,8.49128349
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001462501,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001462501
W,W,W,Wholesale - W,0,0,30,30,767,917,0,3658,88066.79,114.819804,121.933333,0,0,.579150579,1.12173862,W,W,Wholesale - W,W / W,0,0,30,30,3658,767,917,88066.79,0,0,121.933333,114.819804,0,.579150579,1.12173862
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
135,155,2767,4253,38282,51881,144.942519,127.595847,137.590048,,19567.24,353057.71,5267222.22,55.9874810,53.4169884,52.1235521,MONTH,Rooms Month to Date,Room Revenue Month to Date
