GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3846,4473,0,0,672191.2,174.776703,0,0,0,0,4.83694490,A,A,Group Association- A,A / A,0,0,0,0,0,3846,4473,672191.2,0,0,0,174.776703,0,0,4.83694490
C,C,C,Group Corporate - C,75,78,151,157,3188,3366,13425,27765,519786,163.044542,183.874172,179,28.9575290,29.1505792,4.00940727,C,C,Corporate Group - C,C / C,75,13425,151,157,27765,3188,3366,519786,78,179,183.874172,163.044542,28.9575290,29.1505792,4.00940727
D,D,D,Discounts - D,56,94,99,155,11191,19590,9374.35,16241.71,1482905.92,132.508795,164.057677,167.399107,21.6216216,19.1119691,14.0744281,D,D,Discounts - D,D / D,56,9374.35,99,155,16241.71,11191,19590,1482905.92,94,167.399107,164.057677,132.508795,21.6216216,19.1119691,14.0744281
E,E,E,Consortium - E,1,1,3,3,1022,1046,199.75,561,179111.35,175.255724,187,199.75,.386100386,.579150579,1.28532441,E,E,Consortium - E,E / E,1,199.75,3,3,561,1022,1046,179111.35,1,199.75,187,175.255724,.386100386,.579150579,1.28532441
G,G,G,Rack - G,17,19,28,32,3618,4863,3512.35,5805.35,672039.9,185.749005,207.333929,206.608824,6.56370656,5.40540541,4.55019934,G,G,Rack - G,G / G,17,3512.35,28,32,5805.35,3618,4863,672039.9,19,206.608824,207.333929,185.749005,6.56370656,5.40540541,4.55019934
H,H,H,House Use - H,0,0,0,0,1,1,-318.45,-139.45,12800.74,12800.74,0,0,0,0,.001257656,H,H,House Use - H,H / H,0,-318.45,0,0,-139.45,1,1,12800.74,0,0,0,12800.74,0,0,.001257656
K,K,K,Package - K,3,5,4,7,843,1378,659,884,149978.74,177.910724,221,219.666667,1.15830116,.772200772,1.06020399,K,K,Package - K,K / K,3,659,4,7,884,843,1378,149978.74,5,219.666667,221,177.910724,1.15830116,.772200772,1.06020399
L,L,L,Local Corporate - L,2,2,4,4,470,477,290,580,74266.65,158.014149,145,145,.772200772,.772200772,.591098311,L,L,Local Corporate- L,L / L,2,290,4,4,580,470,477,74266.65,2,145,145,158.014149,.772200772,.772200772,.591098311
M,M,M,Government/Military - M,4,6,6,8,1170,1385,532,798,161908.5,138.383333,133,133,1.54440154,1.15830116,1.47145750,M,M,Government/Military - M,M / M,4,532,6,8,798,1170,1385,161908.5,6,133,133,138.383333,1.54440154,1.15830116,1.47145750
N,N,N,Complimentary - N,0,0,0,0,1328,1628,0,0,523.85,.394465361,0,0,0,0,1.67016714,N,N,Complimentary - N,N / N,0,0,0,0,0,1328,1628,523.85,0,0,0,.394465361,0,0,1.67016714
O,O,O,Contract/Other - O,17,17,37,37,6766,6815,1734,3774,695193.12,102.748022,102,102,6.56370656,7.14285714,8.50930037,O,O,Contract/Other - O,O / O,17,1734,37,37,3774,6766,6815,695193.12,17,102,102,102.748022,6.56370656,7.14285714,8.50930037
P,P,P,National Corporate - P,13,13,30,30,3221,3367,2116,4847,553193.2,171.745793,161.566667,162.769231,5.01930502,5.79150579,4.05090991,P,P,National Corporate- P,P / P,13,2116,30,30,4847,3221,3367,553193.2,13,162.769231,161.566667,171.745793,5.01930502,5.79150579,4.05090991
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,989,1055,0,0,127475,128.892821,0,0,0,0,1.24382176,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,989,1055,127475,0,0,0,128.892821,0,0,1.24382176
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013834216,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013834216
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.129538566,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.129538566
U,U,U,Group SMERF - U,66,114,88,150,7089,10784,11310,15138,931728.33,131.432971,172.022727,171.363636,25.4826255,16.9884170,8.91552325,U,U,Group SMERF - U,U / U,66,11310,88,150,15138,7089,10784,931728.33,114,171.363636,172.022727,131.432971,25.4826255,16.9884170,8.91552325
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001257656,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001257656
W,W,W,Wholesale - W,5,5,11,11,933,1086,813.75,1747.5,109794.29,117.678767,158.863636,162.75,1.93050193,2.12355212,1.17339303,W,W,Wholesale - W,W / W,5,813.75,11,11,1747.5,933,1086,109794.29,5,162.75,158.863636,117.678767,1.93050193,2.12355212,1.17339303
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
259,354,461,594,45790,61463,168.524131,169.201974,138.852518,,43647.75,78002.11,6358056.79,57.5880674,88.9961390,100,MONTH,Rooms Month to Date,Room Revenue Month to Date
