GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.43843589,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.43843589
C,C,C,Group Corporate - C,3,3,18,18,3328,3506,417,2502,539898,162.228966,139,139,1.15830116,3.47490347,3.81288453,C,C,Corporate Group - C,C / C,3,417,18,18,2502,3328,3506,539898,3,139,139,162.228966,1.15830116,3.47490347,3.81288453
D,D,D,Discounts - D,68,122,119,212,12788,22520,8385.04,15191.67,1686622.91,131.891063,127.661092,123.309412,26.2548263,22.9729730,14.6511921,D,D,Discounts - D,D / D,68,8385.04,119,212,15191.67,12788,22520,1686622.91,122,123.309412,127.661092,131.891063,26.2548263,22.9729730,14.6511921
E,E,E,Consortium - E,1,1,2,2,1131,1157,153,314.5,198558.6,175.560212,157.25,153,.386100386,.386100386,1.29578498,E,E,Consortium - E,E / E,1,153,2,2,314.5,1131,1157,198558.6,1,153,157.25,175.560212,.386100386,.386100386,1.29578498
G,G,G,Rack - G,10,11,19,20,3861,5157,1537,2917,712386.39,184.508260,153.526316,153.7,3.86100386,3.66795367,4.42354181,G,G,Rack - G,G / G,10,1537,19,20,2917,3861,5157,712386.39,11,153.7,153.526316,184.508260,3.86100386,3.66795367,4.42354181
H,H,H,House Use - H,0,0,0,0,1,1,643.9,619.5,13342.83,13342.83,0,0,0,0,.001145698,H,H,House Use - H,H / H,0,643.9,0,0,619.5,1,1,13342.83,0,0,0,13342.83,0,0,.001145698
K,K,K,Package - K,2,4,5,8,899,1473,430,1030,160916.74,178.995261,206,215,.772200772,.965250965,1.02998293,K,K,Package - K,K / K,2,430,5,8,1030,899,1473,160916.74,4,215,206,178.995261,.772200772,.965250965,1.02998293
L,L,L,Local Corporate - L,0,0,0,0,530,537,0,0,83943.65,158.384245,0,0,0,0,.607220192,L,L,Local Corporate- L,L / L,0,0,0,0,0,530,537,83943.65,0,0,0,158.384245,0,0,.607220192
M,M,M,Government/Military - M,7,9,12,15,1311,1539,945,1620,181333.5,138.316934,135,135,2.70270270,2.31660232,1.50201070,M,M,Government/Military - M,M / M,7,945,12,15,1620,1311,1539,181333.5,9,135,135,138.316934,2.70270270,2.31660232,1.50201070
N,N,N,Complimentary - N,0,0,2,2,1350,1651,0,0,328.85,.243592593,0,0,0,.386100386,1.54669294,N,N,Complimentary - N,N / N,0,0,2,2,0,1350,1651,328.85,0,0,0,.243592593,0,.386100386,1.54669294
O,O,O,Contract/Other - O,7,7,16,16,7211,7267,714,1632,740685.12,102.716006,102,102,2.70270270,3.08880309,8.26163170,O,O,Contract/Other - O,O / O,7,714,16,16,1632,7211,7267,740685.12,7,102,102,102.716006,2.70270270,3.08880309,8.26163170
