GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,-419,-419,676148.26,174.534915,0,0,0,0,4.34811888,A,A,Group Association- A,A / A,0,-419,0,0,-419,3874,4501,676148.26,0,0,0,174.534915,0,0,4.34811888
C,C,C,Group Corporate - C,0,0,18,18,3328,3506,0,2502,539898,162.228966,139,0,0,.772200772,3.73529676,C,C,Corporate Group - C,C / C,0,0,18,18,2502,3328,3506,539898,0,0,139,162.228966,0,.772200772,3.73529676
D,D,D,Discounts - D,46,82,432,744,13101,23052,4713.94513,56499.7303,1727930.97,131.893059,130.786413,102.477068,17.7606178,18.5328185,14.7043638,D,D,Discounts - D,D / D,46,4713.945128205128,432,744,56499.730256410256,13101,23052,1727930.970256410256,82,102.477068,130.786413,131.893059,17.7606178,18.5328185,14.7043638
E,E,E,Consortium - E,0,0,35,35,1164,1190,0,6115.75,204359.85,175.566881,174.735714,0,0,1.50150150,1.30645596,E,E,Consortium - E,E / E,0,0,35,35,6115.75,1164,1190,204359.85,0,0,174.735714,175.566881,0,1.50150150,1.30645596
G,G,G,Rack - G,7,10,76,86,3918,5223,879,12909.24,722378.63,184.374331,169.858421,125.571429,2.70270270,3.26040326,4.39750382,G,G,Rack - G,G / G,7,879,76,86,12909.24,3918,5223,722378.63,10,125.571429,169.858421,184.374331,2.70270270,3.26040326,4.39750382
H,H,H,House Use - H,0,0,0,0,1,1,198.6,1009.1,13732.43,13732.43,0,0,0,0,.001122385,H,H,House Use - H,H / H,0,198.6,0,0,1009.1,1,1,13732.43,0,0,0,13732.43,0,0,.001122385
K,K,K,Package - K,1,2,20,34,914,1499,135,4030,163916.74,179.339978,201.5,135,.386100386,.858000858,1.02585975,K,K,Package - K,K / K,1,135,20,34,4030,914,1499,163916.74,2,135,201.5,179.339978,.386100386,.858000858,1.02585975
L,L,L,Local Corporate - L,0,0,22,22,552,559,0,3380,87323.65,158.195018,153.636364,0,0,.943800944,.619556434,L,L,Local Corporate- L,L / L,0,0,22,22,3380,552,559,87323.65,0,0,153.636364,158.195018,0,.943800944,.619556434
M,M,M,Government/Military - M,4,6,119,138,1418,1662,540,15982,195695.5,138.008110,134.302521,135,1.54440154,5.10510511,1.59154171,M,M,Government/Military - M,M / M,4,540,119,138,15982,1418,1662,195695.5,6,135,134.302521,138.008110,1.54440154,5.10510511,1.59154171
N,N,N,Complimentary - N,2,2,7,7,1355,1656,0,0,328.85,.242693727,0,0,.772200772,.300300300,1.52083146,N,N,Complimentary - N,N / N,2,0,7,7,0,1355,1656,328.85,2,0,0,.242693727,.772200772,.300300300,1.52083146
O,O,O,Contract/Other - O,10,10,117,117,7312,7368,1020,11934,750987.12,102.706116,102,102,3.86100386,5.01930502,8.20687797,O,O,Contract/Other - O,O / O,10,1020,117,117,11934,7312,7368,750987.12,10,102,102,102.706116,3.86100386,5.01930502,8.20687797
P,P,P,National Corporate - P,1,1,120,120,3614,3766,175,19507,617136.59,170.762753,162.558333,175,.386100386,5.14800515,4.05629882,P,P,National Corporate- P,P / P,1,175,120,120,19507,3614,3766,617136.59,1,175,162.558333,170.762753,.386100386,5.14800515,4.05629882
Q,Q,Q,Group Govt/Military - Q,0,0,368,368,1867,1933,0,49815,244584,131.003749,135.366848,0,0,15.7872158,2.09549250,Q,Q,Group Govt/Military - Q,Q / Q,0,0,368,368,49815,1867,1933,244584,0,0,135.366848,131.003749,0,15.7872158,2.09549250
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012346233,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012346233
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,2.01630202,.169480111,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,2.01630202,.169480111
