GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,21,23,3895,4524,0,1450,678017.26,174.073751,69.0476190,0,0,.261551874,4.10890985,A,A,Group Association- A,A / A,0,0,21,23,1450,3895,4524,678017.26,0,0,69.0476190,174.073751,0,.261551874,4.10890985
C,C,C,Group Corporate - C,0,0,71,72,3381,3560,0,10139,547535,161.944691,142.802817,0,0,.884294433,3.56668144,C,C,Corporate Group - C,C / C,0,0,71,72,10139,3381,3560,547535,0,0,142.802817,161.944691,0,.884294433,3.56668144
D,D,D,Discounts - D,102,219,1409,2764,14078,25072,13503.48,160414.610,1831845.85,130.121171,113.849972,132.387059,39.3822394,17.5488853,14.8511509,D,D,Discounts - D,D / D,102,13503.48,1409,2764,160414.610256410256,14078,25072,1831845.850256410256,219,132.387059,113.849972,130.121171,39.3822394,17.5488853,14.8511509
E,E,E,Consortium - E,0,0,85,91,1214,1246,0,12824,211068.1,173.861697,150.870588,0,0,1.05866235,1.28067177,E,E,Consortium - E,E / E,0,0,85,91,12824,1214,1246,211068.1,0,0,150.870588,173.861697,0,1.05866235,1.28067177
G,G,G,Rack - G,16,32,240,327,4082,5464,2600,34677.24,744146.63,182.299517,144.4885,162.5,6.17760618,2.98916428,4.30617972,G,G,Rack - G,G / G,16,2600,240,327,34677.24,4082,5464,744146.63,32,162.5,144.4885,182.299517,6.17760618,2.98916428,4.30617972
H,H,H,House Use - H,0,0,0,0,1,1,245,1969.15,14692.48,14692.48,0,0,0,0,.001054919,H,H,House Use - H,H / H,0,245,0,0,1969.15,1,1,14692.48,0,0,0,14692.48,0,0,.001054919
K,K,K,Package - K,17,35,91,182,985,1647,3061,14561,174447.74,177.104305,160.010989,180.058824,6.56370656,1.13339146,1.03909530,K,K,Package - K,K / K,17,3061,91,182,14561,985,1647,174447.74,35,180.058824,160.010989,177.104305,6.56370656,1.13339146,1.03909530
L,L,L,Local Corporate - L,0,0,26,26,556,563,0,4004.25,87947.9,158.179676,154.009615,0,0,.323826130,.586535013,L,L,Local Corporate- L,L / L,0,0,26,26,4004.25,556,563,87947.9,0,0,154.009615,158.179676,0,.323826130,.586535013
M,M,M,Government/Military - M,2,5,152,176,1451,1700,290,20092,199805.5,137.701930,132.184211,145,.772200772,1.89313738,1.53068760,M,M,Government/Military - M,M / M,2,290,152,176,20092,1451,1700,199805.5,5,145,132.184211,137.701930,.772200772,1.89313738,1.53068760
N,N,N,Complimentary - N,2,2,29,31,1377,1680,0,0,328.85,.238816267,0,0,.772200772,.361190684,1.45262358,N,N,Complimentary - N,N / N,2,0,29,31,0,1377,1680,328.85,2,0,0,.238816267,.772200772,.361190684,1.45262358
