GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,15.1082760,5.83783784,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,15.1082760,5.83783784
C,C,C,Group Corporate - C,52,56,192,203,2209,2363,6864,25417,365289,165.363966,132.380208,132,20.0772201,3.22309888,4.87369002,C,C,Corporate Group - C,C / C,52,6864,192,203,25417,2209,2363,365289,56,132,132.380208,165.363966,20.0772201,3.22309888,4.87369002
D,D,D,Discounts - D,29,42,686,1166,5305,9007,4276.91,98550.92,740424.81,139.571123,143.660233,147.479655,11.1969112,11.5158637,11.7043574,D,D,Discounts - D,D / D,29,4276.91,686,1166,98550.92,5305,9007,740424.81,42,147.479655,143.660233,139.571123,11.1969112,11.5158637,11.7043574
E,E,E,Consortium - E,1,2,63,72,517,533,169.15,11383.85,99069.4,191.623598,180.696032,169.15,.386100386,1.05757932,1.14065085,E,E,Consortium - E,E / E,1,169.15,63,72,11383.85,517,533,99069.4,2,169.15,180.696032,191.623598,.386100386,1.05757932,1.14065085
G,G,G,Rack - G,4,4,139,171,2497,3270,558.2,26656.49,490497.2,196.434602,191.773309,139.55,1.54440154,2.33338929,5.50910094,G,G,Rack - G,G / G,4,558.2,139,171,26656.49,2497,3270,490497.2,4,139.55,191.773309,196.434602,1.54440154,2.33338929,5.50910094
H,H,H,House Use - H,0,0,0,0,0,0,0,51.29,8981.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,51.29,0,0,8981.81,0,0,0,0,0,0,0
K,K,K,Package - K,2,2,11,16,641,1027,394,2101,117275.74,182.957473,191,197,.772200772,.184656706,1.41423056,K,K,Package - K,K / K,2,394,11,16,2101,641,1027,117275.74,2,197,191,182.957473,.772200772,.184656706,1.41423056
L,L,L,Local Corporate - L,1,1,12,12,362,368,179,1938,57543.74,158.960608,161.5,179,.386100386,.201443680,.798676227,L,L,Local Corporate- L,L / L,1,179,12,12,1938,362,368,57543.74,1,179,161.5,158.960608,.386100386,.201443680,.798676227
M,M,M,Government/Military - M,4,4,54,66,798,949,524,7134,112869,141.439850,132.111111,131,1.54440154,.906496559,1.76061776,M,M,Government/Military - M,M / M,4,524,54,66,7134,798,949,112869,4,131,132.111111,141.439850,1.54440154,.906496559,1.76061776
N,N,N,Complimentary - N,10,10,87,90,1054,1352,185,185.01,772.11,.732552182,2.12655172,18.5,3.86100386,1.46046668,2.32542747,N,N,Complimentary - N,N / N,10,185,87,90,185.01,1054,1352,772.11,10,18.5,2.12655172,.732552182,3.86100386,1.46046668,2.32542747
O,O,O,Contract/Other - O,29,29,584,590,3935,3965,2958,59670,405564.12,103.065850,102.174658,102,11.1969112,9.80359241,8.68174297,O,O,Contract/Other - O,O / O,29,2958,584,590,59670,3935,3965,405564.12,29,102,102.174658,103.065850,11.1969112,9.80359241,8.68174297
P,P,P,National Corporate - P,2,2,114,116,2363,2487,324,18791.55,413579.03,175.022865,164.838158,162,.772200772,1.91371496,5.21345836,P,P,National Corporate- P,P / P,2,324,114,116,18791.55,2363,2487,413579.03,2,162,164.838158,175.022865,.772200772,1.91371496,5.21345836
Q,Q,Q,Group Govt/Military - Q,19,20,100,124,511,568,2489,11790,69388,135.788650,117.9,131,7.33590734,1.67869733,1.12741313,Q,Q,Group Govt/Military - Q,Q / Q,19,2489,100,124,11790,511,568,69388,20,131,117.9,135.788650,7.33590734,1.67869733,1.12741313
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.024269167,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.024269167
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.227247656,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.227247656
U,U,U,Group SMERF - U,7,7,190,289,3567,6131,693,18838.41,510162.43,143.022829,99.1495263,99,2.70270270,3.18952493,7.86982901,U,U,Group SMERF - U,U / U,7,693,190,289,18838.41,3567,6131,510162.43,7,99,99.1495263,143.022829,2.70270270,3.18952493,7.86982901
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002206288,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002206288
W,W,W,Wholesale - W,4,4,26,26,673,814,578,3202,77171.29,114.667593,123.153846,144.5,1.54440154,.436461306,1.48483177,W,W,Wholesale - W,W / W,4,578,26,26,3202,673,814,77171.29,4,144.5,123.153846,114.667593,1.54440154,.436461306,1.48483177
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
164,183,3158,4154,27193,36124,123.123537,133.441108,145.157132,,20192.26,421407.02,3947257.88,59.9955874,53.0132617,63.3204633,MONTH,Rooms Month to Date,Room Revenue Month to Date
