GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,26,26,26,26,3872,4499,4023,3929.06,676120.26,174.617836,151.117692,154.730769,10.0386100,.717043574,4.68645986,A,A,Group Association- A,A / A,26,4023,26,26,3929.06,3872,4499,676120.26,26,154.730769,151.117692,174.617836,10.0386100,.717043574,4.68645986
C,C,C,Group Corporate - C,0,0,152,158,3189,3367,0,27944,519965,163.049545,183.842105,0,0,4.19194705,3.85979351,C,C,Corporate Group - C,C / C,0,0,152,158,27944,3189,3367,519965,0,0,183.842105,163.049545,0,4.19194705,3.85979351
D,D,D,Discounts - D,38,50,870,1477,11962,20912,6121.8,123748.84,1590413.05,132.955446,142.240046,161.1,14.6718147,23.9933811,14.4781593,D,D,Discounts - D,D / D,38,6121.8,870,1477,123748.84,11962,20912,1590413.05,50,161.1,142.240046,132.955446,14.6718147,23.9933811,14.4781593
E,E,E,Consortium - E,9,9,71,73,1090,1116,1636.25,12817.25,191367.6,175.566606,180.524648,181.805556,3.47490347,1.95808053,1.31927718,E,E,Consortium - E,E / E,9,1636.25,71,73,12817.25,1090,1116,191367.6,9,181.805556,180.524648,175.566606,3.47490347,1.95808053,1.31927718
G,G,G,Rack - G,9,9,160,192,3750,5023,1648.75,27882.75,694117.3,185.097947,174.267188,183.194444,3.47490347,4.41257584,4.53879764,G,G,Rack - G,G / G,9,1648.75,160,192,27882.75,3750,5023,694117.3,9,183.194444,174.267188,185.097947,3.47490347,4.41257584,4.53879764
H,H,H,House Use - H,0,0,0,0,1,1,-306,1422.26,14362.45,14362.45,0,0,0,0,.001210346,H,H,House Use - H,H / H,0,-306,0,0,1422.26,1,1,14362.45,0,0,0,14362.45,0,0,.001210346
K,K,K,Package - K,2,2,33,55,872,1426,455,6787,155881.74,178.763463,205.666667,227.5,.772200772,.910093767,1.05542175,K,K,Package - K,K / K,2,455,33,55,6787,872,1426,155881.74,2,227.5,205.666667,178.763463,.772200772,.910093767,1.05542175
L,L,L,Local Corporate - L,2,2,35,35,501,508,290,4999,78685.65,157.057186,142.828571,145,.772200772,.965250965,.606383365,L,L,Local Corporate- L,L / L,2,290,35,35,4999,501,508,78685.65,2,145,142.828571,157.057186,.772200772,.965250965,.606383365
M,M,M,Government/Military - M,12,12,77,88,1241,1465,1620,10493,171603.5,138.278405,136.272727,135,4.63320463,2.12355212,1.50203943,M,M,Government/Military - M,M / M,12,1620,77,88,10493,1241,1465,171603.5,12,135,136.272727,138.278405,4.63320463,2.12355212,1.50203943
N,N,N,Complimentary - N,0,0,11,13,1339,1641,0,-195,328.85,.245593727,-17.727273,0,0,.303364589,1.62065334,N,N,Complimentary - N,N / N,0,0,11,13,-195,1339,1641,328.85,0,0,-17.727273,.245593727,0,.303364589,1.62065334
O,O,O,Contract/Other - O,26,28,285,287,7014,7065,2652,29070,720489.12,102.721574,102,102,10.0386100,7.85990072,8.48936711,O,O,Contract/Other - O,O / O,26,2652,285,287,29070,7014,7065,720489.12,28,102,102,102.721574,10.0386100,7.85990072,8.48936711
P,P,P,National Corporate - P,21,21,180,180,3371,3517,3467.5,29340.39,577686.59,171.369502,163.002167,165.119048,8.10810811,4.96414782,4.08007649,P,P,National Corporate- P,P / P,21,3467.5,180,180,29340.39,3371,3517,577686.59,21,165.119048,163.002167,171.369502,8.10810811,4.96414782,4.08007649
Q,Q,Q,Group Govt/Military - Q,111,111,172,172,1161,1227,15255,23234,150709,129.809647,135.081395,137.432432,42.8571429,4.74351903,1.40521175,Q,Q,Group Govt/Military - Q,Q / Q,111,15255,172,172,23234,1161,1227,150709,111,137.432432,135.081395,129.809647,42.8571429,4.74351903,1.40521175
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013313806,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013313806
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.124665642,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.124665642
U,U,U,Group SMERF - U,0,0,310,535,7311,11169,0,53070,969660.33,132.630328,171.193548,0,0,8.54936569,8.84883988,U,U,Group SMERF - U,U / U,0,0,310,535,53070,7311,11169,969660.33,0,0,171.193548,132.630328,0,8.54936569,8.84883988
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001210346,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001210346
W,W,W,Wholesale - W,4,5,42,43,964,1118,596.75,5052.54,113099.33,117.322956,120.298571,149.1875,1.54440154,1.15830116,1.16677358,W,W,Wholesale - W,W / W,4,596.75,42,43,5052.54,964,1118,113099.33,5,149.1875,120.298571,117.322956,1.54440154,1.15830116,1.16677358
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
260,275,2424,3334,47753,64203,144.077115,148.347809,139.041521,,37460.05,359595.09,6639649.77,57.7976543,66.8505240,100.386100,MONTH,Rooms Month to Date,Room Revenue Month to Date
