GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,148,189,3133,3696,0,18234,529906.2,169.136993,123.202703,0,0,5.19480519,4.24439477,A,A,Group Association- A,A / A,0,0,148,189,18234,3133,3696,529906.2,0,0,123.202703,169.136993,0,5.19480519,4.24439477
C,C,C,Group Corporate - C,53,53,166,166,2669,2830,8586,26623,433032,162.245036,160.379518,162,20.4633205,5.82660583,3.61579625,C,C,Corporate Group - C,C / C,53,8586,166,166,26623,2669,2830,433032,53,162,160.379518,162.245036,20.4633205,5.82660583,3.61579625
D,D,D,Discounts - D,44,56,444,761,10089,17720,6529.15,57844.95,1336544.73,132.475442,130.281419,148.389773,16.9884170,15.5844156,13.6679537,D,D,Discounts - D,D / D,44,6529.15,444,761,57844.95,10089,17720,1336544.73,56,148.389773,130.281419,132.475442,16.9884170,15.5844156,13.6679537
E,E,E,Consortium - E,9,9,36,38,934,954,1446,6053,162435.45,173.913758,168.138889,160.666667,3.47490347,1.26360126,1.26532548,E,E,Consortium - E,E / E,9,1446,36,38,6053,934,954,162435.45,9,160.666667,168.138889,173.913758,3.47490347,1.26360126,1.26532548
G,G,G,Rack - G,14,16,92,124,3397,4574,2319,14603.56,633194.85,186.398248,158.734348,165.642857,5.40540541,3.22920323,4.60204565,G,G,Rack - G,G / G,14,2319,92,124,14603.56,3397,4574,633194.85,16,165.642857,158.734348,186.398248,5.40540541,3.22920323,4.60204565
H,H,H,House Use - H,0,0,0,0,1,1,326,231.86,11697.5,11697.5,0,0,0,0,.001354738,H,H,House Use - H,H / H,0,326,0,0,231.86,1,1,11697.5,0,0,0,11697.5,0,0,.001354738
K,K,K,Package - K,1,1,17,27,799,1303,215,2785,141789.74,177.458999,163.823529,215,.386100386,.596700597,1.08243582,K,K,Package - K,K / K,1,215,17,27,2785,799,1303,141789.74,1,215,163.823529,177.458999,.386100386,.596700597,1.08243582
L,L,L,Local Corporate - L,1,1,2,2,421,428,166.73,345.73,67165.92,159.539002,172.865,166.73,.386100386,.070200070,.570344781,L,L,Local Corporate- L,L / L,1,166.73,2,2,345.73,421,428,67165.92,1,166.73,172.865,159.539002,.386100386,.070200070,.570344781
M,M,M,Government/Military - M,0,0,14,17,1086,1280,0,1804,150842,138.896869,128.857143,0,0,.491400491,1.47124568,M,M,Government/Military - M,M / M,0,0,14,17,1804,1086,1280,150842,0,0,128.857143,138.896869,0,.491400491,1.47124568
N,N,N,Complimentary - N,2,2,13,13,1309,1609,0,0,811.11,.619640947,0,0,.772200772,.456300456,1.77335230,N,N,Complimentary - N,N / N,2,0,13,13,0,1309,1609,811.11,2,0,0,.619640947,.772200772,.456300456,1.77335230
O,O,O,Contract/Other - O,20,20,220,221,6294,6343,2040,22440,647049.12,102.804118,102,102,7.72200772,7.72200772,8.52672221,O,O,Contract/Other - O,O / O,20,2040,220,221,22440,6294,6343,647049.12,20,102,102,102.804118,7.72200772,7.72200772,8.52672221
P,P,P,National Corporate - P,12,12,86,86,3057,3203,1970,13762,527009.14,172.394223,160.023256,164.166667,4.63320463,3.01860302,4.14143467,P,P,National Corporate- P,P / P,12,1970,86,86,13762,3057,3203,527009.14,12,164.166667,160.023256,172.394223,4.63320463,3.01860302,4.14143467
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.035100035,1.33983608,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.035100035,1.33983608
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014902120,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014902120
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.139538034,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.139538034
U,U,U,Group SMERF - U,6,6,100,116,6654,10116,834,1279.9,876893.33,131.784390,12.799,139,2.31660232,3.51000351,9.01442796,U,U,Group SMERF - U,U / U,6,834,100,116,1279.9,6654,10116,876893.33,6,139,12.799,131.784390,2.31660232,3.51000351,9.01442796
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001354738,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001354738
W,W,W,Wholesale - W,0,0,3,3,819,969,0,285,94596.79,115.502796,95,0,0,.105300105,1.10953058,W,W,Wholesale - W,W / W,0,0,3,3,285,819,969,94596.79,0,0,95,115.502796,0,.105300105,1.10953058
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
162,176,1342,1764,41766,56230,150.814074,124.011177,137.805940,,24431.88,166423,5755602.88,56.5819955,47.1042471,62.5482625,MONTH,Rooms Month to Date,Room Revenue Month to Date
