GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.45164552,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.45164552
C,C,C,Group Corporate - C,15,15,15,15,3325,3503,2085,2085,539481,162.249925,139,139,5.79150579,5.79150579,3.82078507,C,C,Corporate Group - C,C / C,15,2085,15,15,2085,3325,3503,539481,15,139,139,162.249925,5.79150579,5.79150579,3.82078507
D,D,D,Discounts - D,51,90,51,90,12720,22398,6806.63,6806.63,1678237.87,131.936939,133.463333,133.463333,19.6911197,19.6911197,14.6166575,D,D,Discounts - D,D / D,51,6806.63,51,90,6806.63,12720,22398,1678237.87,90,133.463333,133.463333,131.936939,19.6911197,19.6911197,14.6166575
E,E,E,Consortium - E,1,1,1,1,1130,1156,161.5,161.5,198405.6,175.580177,161.5,161.5,.386100386,.386100386,1.29849237,E,E,Consortium - E,E / E,1,161.5,1,1,161.5,1130,1156,198405.6,1,161.5,161.5,175.580177,.386100386,.386100386,1.29849237
G,G,G,Rack - G,9,9,9,9,3851,5146,1380,1380,710849.39,184.588260,153.333333,153.333333,3.47490347,3.47490347,4.42521603,G,G,Rack - G,G / G,9,1380,9,9,1380,3851,5146,710849.39,9,153.333333,153.333333,184.588260,3.47490347,3.47490347,4.42521603
H,H,H,House Use - H,0,0,0,0,1,1,-24.4,-24.4,12698.93,12698.93,0,0,0,0,.001149108,H,H,House Use - H,H / H,0,-24.4,0,0,-24.4,1,1,12698.93,0,0,0,12698.93,0,0,.001149108
K,K,K,Package - K,3,4,3,4,897,1469,600,600,160486.74,178.914983,200,200,1.15830116,1.15830116,1.03075014,K,K,Package - K,K / K,3,600,3,4,600,897,1469,160486.74,4,200,200,178.914983,1.15830116,1.15830116,1.03075014
L,L,L,Local Corporate - L,0,0,0,0,530,537,0,0,83943.65,158.384245,0,0,0,0,.609027395,L,L,Local Corporate- L,L / L,0,0,0,0,0,530,537,83943.65,0,0,0,158.384245,0,0,.609027395
M,M,M,Government/Military - M,5,6,5,6,1304,1530,675,675,180388.5,138.334739,135,135,1.93050193,1.93050193,1.49843721,M,M,Government/Military - M,M / M,5,675,5,6,675,1304,1530,180388.5,6,135,135,138.334739,1.93050193,1.93050193,1.49843721
N,N,N,Complimentary - N,2,2,2,2,1350,1651,0,0,328.85,.243592593,0,0,.772200772,.772200772,1.55129619,N,N,Complimentary - N,N / N,2,0,2,2,0,1350,1651,328.85,2,0,0,.243592593,.772200772,.772200772,1.55129619
