GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.355212355,4.32984004,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.355212355,4.32984004
C,C,C,Group Corporate - C,0,0,164,164,2407,2568,0,21788,391565,162.677607,132.853659,0,0,2.53281853,3.90480517,C,C,Corporate Group - C,C / C,0,0,164,164,21788,2407,2568,391565,0,0,132.853659,162.677607,0,2.53281853,3.90480517
D,D,D,Discounts - D,14,22,753,1387,7929,13876,1894.25,97020,1059262.03,133.593395,128.844622,135.303571,5.40540541,11.6293436,12.8629830,D,D,Discounts - D,D / D,14,1894.25,753,1387,97020,7929,13876,1059262.03,22,135.303571,128.844622,133.593395,5.40540541,11.6293436,12.8629830
E,E,E,Consortium - E,7,7,135,135,745,761,988.85,20183.55,131765.45,176.866376,149.507778,141.264286,2.70270270,2.08494208,1.20859154,E,E,Consortium - E,E / E,7,988.85,135,135,20183.55,745,761,131765.45,7,141.264286,149.507778,176.866376,2.70270270,2.08494208,1.20859154
G,G,G,Rack - G,2,2,175,308,2881,3913,328,25680.25,544640,189.045470,146.744286,164,.772200772,2.70270270,4.67376140,G,G,Rack - G,G / G,2,328,175,308,25680.25,2881,3913,544640,2,164,146.744286,189.045470,.772200772,2.70270270,4.67376140
H,H,H,House Use - H,0,0,0,0,1,1,0,-99.12,7132.77,7132.77,0,0,0,0,.001622271,H,H,House Use - H,H / H,0,0,0,0,-99.12,1,1,7132.77,0,0,0,7132.77,0,0,.001622271
K,K,K,Package - K,1,1,25,44,723,1166,135,3695,129689.74,179.377234,147.8,135,.386100386,.386100386,1.17290159,K,K,Package - K,K / K,1,135,25,44,3695,723,1166,129689.74,1,135,147.8,179.377234,.386100386,.386100386,1.17290159
L,L,L,Local Corporate - L,0,0,27,27,405,411,0,4527.5,64565.09,159.419975,167.685185,0,0,.416988417,.657019565,L,L,Local Corporate- L,L / L,0,0,27,27,4527.5,405,411,64565.09,0,0,167.685185,159.419975,0,.416988417,.657019565
M,M,M,Government/Military - M,3,3,69,72,938,1098,393,9218,131522,140.215352,133.594203,131,1.15830116,1.06563707,1.52168976,M,M,Government/Military - M,M / M,3,393,69,72,9218,938,1098,131522,3,131,133.594203,140.215352,1.15830116,1.06563707,1.52168976
N,N,N,Complimentary - N,0,0,52,53,1259,1558,0,0,811.11,.644249404,0,0,0,.803088803,2.04243860,N,N,Complimentary - N,N / N,0,0,52,53,0,1259,1558,811.11,0,0,0,.644249404,0,.803088803,2.04243860
