GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,13.8996139,5.77187357,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,13.8996139,5.77187357
C,C,C,Group Corporate - C,4,6,224,240,2241,2400,528,29641,369513,164.887550,132.325893,132,1.54440154,3.45945946,4.88842353,C,C,Corporate Group - C,C / C,4,528,224,240,29641,2241,2400,369513,6,132,132.325893,164.887550,1.54440154,3.45945946,4.88842353
D,D,D,Discounts - D,68,146,794,1393,5413,9234,7419.03,110017.92,751891.81,138.904824,138.561612,109.103382,26.2548263,12.2625483,11.8076915,D,D,Discounts - D,D / D,68,7419.03,794,1393,110017.92,5413,9234,751891.81,146,109.103382,138.561612,138.904824,26.2548263,12.2625483,11.8076915
E,E,E,Consortium - E,0,0,63,72,517,533,0,11383.85,99069.4,191.623598,180.696032,0,0,.972972973,1.12776214,E,E,Consortium - E,E / E,0,0,63,72,11383.85,517,533,99069.4,0,0,180.696032,191.623598,0,.972972973,1.12776214
G,G,G,Rack - G,7,9,151,187,2509,3286,939,28320.49,492161.2,196.158310,187.552914,134.142857,2.70270270,2.33204633,5.47302751,G,G,Rack - G,G / G,7,939,151,187,28320.49,2509,3286,492161.2,9,134.142857,187.552914,196.158310,2.70270270,2.33204633,5.47302751
H,H,H,House Use - H,0,0,0,0,0,0,0,51.29,8981.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,51.29,0,0,8981.81,0,0,0,0,0,0,0
K,K,K,Package - K,2,3,16,24,646,1035,277,2825,117999.74,182.662136,176.5625,138.5,.772200772,.247104247,1.40915734,K,K,Package - K,K / K,2,277,16,24,2825,646,1035,117999.74,3,138.5,176.5625,182.662136,.772200772,.247104247,1.40915734
L,L,L,Local Corporate - L,0,0,13,13,363,369,-30,2033,57638.74,158.784408,156.384615,0,0,.200772201,.791832995,L,L,Local Corporate- L,L / L,0,-30,13,13,2033,363,369,57638.74,0,0,156.384615,158.784408,0,.200772201,.791832995
M,M,M,Government/Military - M,1,2,56,69,800,952,141,7406,113141,141.42625,132.25,141,.386100386,.864864865,1.74508649,M,M,Government/Military - M,M / M,1,141,56,69,7406,800,952,113141,2,141,132.25,141.42625,.386100386,.864864865,1.74508649
N,N,N,Complimentary - N,12,12,108,111,1075,1373,0,.01,587.11,.546148837,.000092593,0,4.63320463,1.66795367,2.34495997,N,N,Complimentary - N,N / N,12,0,108,111,.01,1075,1373,587.11,12,0,.000092593,.546148837,4.63320463,1.66795367,2.34495997
O,O,O,Contract/Other - O,20,20,631,637,3982,4012,2040,64464,410358.12,103.053270,102.161648,102,7.72200772,9.74517375,8.68616801,O,O,Contract/Other - O,O / O,20,2040,631,637,64464,3982,4012,410358.12,20,102,102.161648,103.053270,7.72200772,9.74517375,8.68616801
P,P,P,National Corporate - P,1,1,115,117,2364,2488,162,18953.55,413741.03,175.017356,164.813478,162,.386100386,1.77606178,5.15673058,P,P,National Corporate- P,P / P,1,162,115,117,18953.55,2364,2488,413741.03,1,162,164.813478,175.017356,.386100386,1.77606178,5.15673058
Q,Q,Q,Group Govt/Military - Q,0,0,100,124,511,568,0,11790,69388,135.788650,117.9,0,0,1.54440154,1.11467400,Q,Q,Group Govt/Military - Q,Q / Q,0,0,100,124,11790,511,568,69388,0,0,117.9,135.788650,0,1.54440154,1.11467400
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.023994939,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.023994939
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.224679886,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.224679886
