GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.522371111,4.48044318,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.522371111,4.48044318
C,C,C,Group Corporate - C,0,0,111,111,2354,2515,0,13748,383525,162.924809,123.855856,0,0,2.52100840,3.95165352,C,C,Corporate Group - C,C / C,0,0,111,111,13748,2354,2515,383525,0,0,123.855856,162.924809,0,2.52100840,3.95165352
D,D,D,Discounts - D,30,49,548,1045,7724,13534,4439.65,69278.57,1031520.6,133.547462,126.420748,147.988333,11.5830116,12.4460595,12.9662582,D,D,Discounts - D,D / D,30,4439.65,548,1045,69278.57,7724,13534,1031520.6,49,147.988333,126.420748,133.547462,11.5830116,12.4460595,12.9662582
E,E,E,Consortium - E,9,9,90,90,700,716,1462,13426,125007.9,178.582714,149.177778,162.444444,3.47490347,2.04406087,1.17508813,E,E,Consortium - E,E / E,9,1462,90,90,13426,700,716,125007.9,9,162.444444,149.177778,178.582714,3.47490347,2.04406087,1.17508813
G,G,G,Rack - G,6,9,130,252,2836,3857,965,18201.25,537161,189.407969,140.009615,160.833333,2.31660232,2.95253236,4.76078563,G,G,Rack - G,G / G,6,965,130,252,18201.25,2836,3857,537161,9,160.833333,140.009615,189.407969,2.31660232,2.95253236,4.76078563
H,H,H,House Use - H,0,0,0,0,1,1,81.25,-311.62,6920.27,6920.27,0,0,0,0,.001678697,H,H,House Use - H,H / H,0,81.25,0,0,-311.62,1,1,6920.27,0,0,0,6920.27,0,0,.001678697
K,K,K,Package - K,1,1,16,32,714,1154,155,2405,128399.74,179.831569,150.3125,155,.386100386,.363388599,1.19858989,K,K,Package - K,K / K,1,155,16,32,2405,714,1154,128399.74,1,155,150.3125,179.831569,.386100386,.363388599,1.19858989
L,L,L,Local Corporate - L,6,6,17,17,395,401,1020,2737.5,62775.09,158.924278,161.029412,170,2.31660232,.386100386,.663085446,L,L,Local Corporate- L,L / L,6,1020,17,17,2737.5,395,401,62775.09,6,170,161.029412,158.924278,2.31660232,.386100386,.663085446
M,M,M,Government/Military - M,8,8,53,56,922,1082,1048,7122,129426,140.375271,134.377358,131,3.08880309,1.20372473,1.54775894,M,M,Government/Military - M,M / M,8,1048,53,56,7122,922,1082,129426,8,131,134.377358,140.375271,3.08880309,1.20372473,1.54775894
N,N,N,Complimentary - N,4,4,39,40,1246,1545,0,0,811.11,.650971108,0,0,1.54440154,.885759709,2.09165687,N,N,Complimentary - N,N / N,4,0,39,40,0,1246,1545,811.11,4,0,0,.650971108,1.54440154,.885759709,2.09165687
O,O,O,Contract/Other - O,23,23,354,357,5110,5154,2346,36210,525873.12,102.910591,102.288136,102,8.88030888,8.03997275,8.57814336,O,O,Contract/Other - O,O / O,23,2346,354,357,36210,5110,5154,525873.12,23,102,102.288136,102.910591,8.88030888,8.03997275,8.57814336
P,P,P,National Corporate - P,8,9,75,84,2620,2766,1309,12401.75,456035.53,174.059363,165.356667,163.625,3.08880309,1.70338406,4.39818701,P,P,National Corporate- P,P / P,8,1309,75,84,12401.75,2620,2766,456035.53,9,163.625,165.356667,174.059363,3.08880309,1.70338406,4.39818701
Q,Q,Q,Group Govt/Military - Q,0,0,139,143,658,719,0,15778,86214,131.024316,113.510791,0,0,3.15693845,1.10458284,Q,Q,Group Govt/Military - Q,Q / Q,0,0,139,143,15778,658,719,86214,0,0,113.510791,131.024316,0,3.15693845,1.10458284
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.018465671,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.018465671
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.172905825,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.172905825
U,U,U,Group SMERF - U,14,26,288,362,5510,8466,1946,34215,724766.43,131.536557,118.802083,139,5.40540541,6.54099478,9.24962229,U,U,Group SMERF - U,U / U,14,1946,288,362,34215,5510,8466,724766.43,26,139,118.802083,131.536557,5.40540541,6.54099478,9.24962229
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001678697,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001678697
W,W,W,Wholesale - W,1,1,15,15,732,879,179,1805,83742.29,114.402036,120.333333,179,.386100386,.340676811,1.22880645,W,W,Wholesale - W,W / W,1,179,15,15,1805,732,879,83742.29,1,179,120.333333,114.402036,.386100386,.340676811,1.22880645
