GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,51,100,568,626,2314,2554,6217,96220.5,424033.2,183.246845,169.402289,121.901961,19.6911197,27.4131274,5.58397683,A,A,Group Association- A,A / A,51,6217,568,626,96220.5,2314,2554,424033.2,100,121.901961,169.402289,183.246845,19.6911197,27.4131274,5.58397683
C,C,C,Group Corporate - C,7,7,22,22,2039,2182,945,2970,342842,168.142227,135,135,2.70270270,1.06177606,4.92036680,C,C,Corporate Group - C,C / C,7,945,22,22,2970,2039,2182,342842,7,135,135,168.142227,2.70270270,1.06177606,4.92036680
D,D,D,Discounts - D,25,37,196,273,4815,8114,4040.52,32202.15,674076.04,139.995024,164.296684,161.6208,9.65250965,9.45945946,11.6192085,D,D,Discounts - D,D / D,25,4040.52,196,273,32202.15,4815,8114,674076.04,37,161.6208,164.296684,139.995024,9.65250965,9.45945946,11.6192085
E,E,E,Consortium - E,1,1,27,27,481,488,160.65,5324.1,93009.65,193.367256,197.188889,160.65,.386100386,1.30308880,1.16071429,E,E,Consortium - E,E / E,1,160.65,27,27,5324.1,481,488,93009.65,1,160.65,197.188889,193.367256,.386100386,1.30308880,1.16071429
G,G,G,Rack - G,6,6,64,81,2422,3180,1122.1,14056.99,477897.7,197.315318,219.640469,187.016667,2.31660232,3.08880309,5.84459459,G,G,Rack - G,G / G,6,1122.1,64,81,14056.99,2422,3180,477897.7,6,187.016667,219.640469,197.315318,2.31660232,3.08880309,5.84459459
H,H,H,House Use - H,0,0,0,0,0,0,0,-408.6,8521.92,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,-408.6,0,0,8521.92,0,0,0,0,0,0,0
K,K,K,Package - K,0,0,1,1,631,1012,0,204,115378.74,182.850618,204,0,0,.048262548,1.52268340,K,K,Package - K,K / K,0,0,1,1,204,631,1012,115378.74,0,0,204,182.850618,0,.048262548,1.52268340
L,L,L,Local Corporate - L,0,0,1,1,351,357,0,125,55730.74,158.777037,125,0,0,.048262548,.847007722,L,L,Local Corporate- L,L / L,0,0,1,1,125,351,357,55730.74,0,0,125,158.777037,0,.048262548,.847007722
M,M,M,Government/Military - M,3,3,16,16,760,899,393,2136,107871,141.935526,133.5,131,1.15830116,.772200772,1.83397683,M,M,Government/Military - M,M / M,3,393,16,16,2136,760,899,107871,3,131,133.5,141.935526,1.15830116,.772200772,1.83397683
N,N,N,Complimentary - N,2,2,20,20,987,1282,0,0,587.1,.594832827,0,0,.772200772,.965250965,2.38175676,N,N,Complimentary - N,N / N,2,0,20,20,0,987,1282,587.1,2,0,0,.594832827,.772200772,.965250965,2.38175676
