GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.296010296,4.24074869,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.296010296,4.24074869
C,C,C,Group Corporate - C,0,0,164,164,2407,2568,0,21788,391565,162.677607,132.853659,0,0,2.11068211,3.82445938,C,C,Corporate Group - C,C / C,0,0,164,164,21788,2407,2568,391565,0,0,132.853659,162.677607,0,2.11068211,3.82445938
D,D,D,Discounts - D,18,29,871,1611,8047,14100,2704.1,111063.34,1073305.37,133.379566,127.512445,150.227778,6.94980695,11.2097812,12.7858017,D,D,Discounts - D,D / D,18,2704.1,871,1611,111063.34,8047,14100,1073305.37,29,150.227778,127.512445,133.379566,6.94980695,11.2097812,12.7858017
E,E,E,Consortium - E,5,5,147,147,757,773,860.5,22091.05,133672.95,176.582497,150.279252,172.1,1.93050193,1.89189189,1.20279009,E,E,Consortium - E,E / E,5,860.5,147,147,22091.05,757,773,133672.95,5,172.1,150.279252,176.582497,1.93050193,1.89189189,1.20279009
G,G,G,Rack - G,5,5,206,353,2912,3958,930.75,30898.5,549858.25,188.824948,149.992718,186.15,1.93050193,2.65122265,4.62684907,G,G,Rack - G,G / G,5,930.75,206,353,30898.5,2912,3958,549858.25,5,186.15,149.992718,188.824948,1.93050193,2.65122265,4.62684907
H,H,H,House Use - H,0,0,0,0,1,1,0,287.88,7519.77,7519.77,0,0,0,0,.001588890,H,H,House Use - H,H / H,0,0,0,0,287.88,1,1,7519.77,0,0,0,7519.77,0,0,.001588890
K,K,K,Package - K,0,0,29,54,727,1176,0,4225,130219.74,179.119312,145.689655,0,0,.373230373,1.15512338,K,K,Package - K,K / K,0,0,29,54,4225,727,1176,130219.74,0,0,145.689655,179.119312,0,.373230373,1.15512338
L,L,L,Local Corporate - L,1,1,28,28,406,412,166.73,4694.23,64731.82,159.437980,167.651071,166.73,.386100386,.360360360,.645089534,L,L,Local Corporate- L,L / L,1,166.73,28,28,4694.23,406,412,64731.82,1,166.73,167.651071,159.437980,.386100386,.360360360,.645089534
M,M,M,Government/Military - M,3,3,78,83,947,1109,393,10417,132721,140.148891,133.551282,131,1.15830116,1.00386100,1.50467928,M,M,Government/Military - M,M / M,3,393,78,83,10417,947,1109,132721,3,131,133.551282,140.148891,1.15830116,1.00386100,1.50467928
N,N,N,Complimentary - N,1,1,54,55,1261,1560,0,0,811.11,.643227597,0,0,.386100386,.694980695,2.00359089,N,N,Complimentary - N,N / N,1,0,54,55,0,1261,1560,811.11,1,0,0,.643227597,.386100386,.694980695,2.00359089
O,O,O,Contract/Other - O,20,20,614,618,5370,5415,2040,62730,552393.12,102.866503,102.166124,102,7.72200772,7.90218790,8.53234187,O,O,Contract/Other - O,O / O,20,2040,614,618,62730,5370,5415,552393.12,20,102,102.166124,102.866503,7.72200772,7.90218790,8.53234187
P,P,P,National Corporate - P,15,15,175,184,2720,2866,2524.5,28797.25,472431.03,173.687879,164.555714,168.3,5.79150579,2.25225225,4.32178210,P,P,National Corporate- P,P / P,15,2524.5,175,184,28797.25,2720,2866,472431.03,15,168.3,164.555714,173.687879,5.79150579,2.25225225,4.32178210
Q,Q,Q,Group Govt/Military - Q,0,0,313,322,832,898,0,36472,106908,128.495192,116.523962,0,0,4.02831403,1.32195688,Q,Q,Group Govt/Military - Q,Q / Q,0,0,313,322,36472,832,898,106908,0,0,116.523962,128.495192,0,4.02831403,1.32195688
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.017477795,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.017477795
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.163655719,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.163655719
U,U,U,Group SMERF - U,0,0,330,428,5552,8532,0,39189,729740.43,131.437397,118.754545,0,0,4.24710425,8.82151993,U,U,Group SMERF - U,U / U,0,0,330,428,39189,5552,8532,729740.43,0,0,118.754545,131.437397,0,4.24710425,8.82151993
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001588890,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001588890
W,W,W,Wholesale - W,0,0,20,23,737,887,0,2471.5,84408.79,114.530244,123.575,0,0,.257400257,1.17101228,W,W,Wholesale - W,W / W,0,0,20,23,2471.5,737,887,84408.79,0,0,123.575,114.530244,0,.257400257,1.17101228
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
68,79,3052,4093,35460,47568,141.464412,123.732552,138.373254,,9619.58,377631.75,4906715.58,56.3420563,39.2792793,26.2548263,MONTH,Rooms Month to Date,Room Revenue Month to Date
