GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,4,4,900,1213,2646,3141,516,135697.5,463510.2,175.173923,150.775,129,1.54440154,21.7181467,6.08108108,A,A,Group Association- A,A / A,4,516,900,1213,135697.5,2646,3141,463510.2,4,129,150.775,175.173923,1.54440154,21.7181467,6.08108108
C,C,C,Group Corporate - C,0,0,23,23,2040,2183,0,3109,342981,168.127941,135.173913,0,0,.555019305,4.68836183,C,C,Corporate Group - C,C / C,0,0,23,23,3109,2040,2183,342981,0,0,135.173913,168.127941,0,.555019305,4.68836183
D,D,D,Discounts - D,29,50,406,673,5025,8514,3772.56,60238.79,702112.68,139.723916,148.371404,130.088276,11.1969112,9.79729730,11.5485383,D,D,Discounts - D,D / D,29,3772.56,406,673,60238.79,5025,8514,702112.68,50,130.088276,148.371404,139.723916,11.1969112,9.79729730,11.5485383
E,E,E,Consortium - E,2,2,45,45,499,506,169.7,8152.1,95837.65,192.059419,181.157778,84.85,.772200772,1.08590734,1.14681008,E,E,Consortium - E,E / E,2,169.7,45,45,8152.1,499,506,95837.65,2,84.85,181.157778,192.059419,.772200772,1.08590734,1.14681008
G,G,G,Rack - G,2,3,113,141,2471,3240,307,22691.49,486532.2,196.896884,200.809646,153.5,.772200772,2.72683398,5.67889318,G,G,Rack - G,G / G,2,307,113,141,22691.49,2471,3240,486532.2,3,153.5,200.809646,196.896884,.772200772,2.72683398,5.67889318
H,H,H,House Use - H,0,0,0,0,0,0,0,-98.45,8832.07,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,-98.45,0,0,8832.07,0,0,0,0,0,0,0
K,K,K,Package - K,1,1,8,13,638,1024,199,1557,116731.74,182.965110,194.625,199,.386100386,.193050193,1.46626218,K,K,Package - K,K / K,1,199,8,13,1557,638,1024,116731.74,1,199,194.625,182.965110,.386100386,.193050193,1.46626218
L,L,L,Local Corporate - L,0,0,7,7,357,363,0,1097,56702.74,158.831204,156.714286,0,0,.168918919,.820463320,L,L,Local Corporate- L,L / L,0,0,7,7,1097,357,363,56702.74,0,0,156.714286,158.831204,0,.168918919,.820463320
M,M,M,Government/Military - M,2,2,32,33,776,916,262,4252,109987,141.735825,132.875,131,.772200772,.772200772,1.78341607,M,M,Government/Military - M,M / M,2,262,32,33,4252,776,916,109987,2,131,132.875,141.735825,.772200772,.772200772,1.78341607
N,N,N,Complimentary - N,0,0,48,51,1015,1313,0,.01,587.11,.578433498,.000208333,0,0,1.15830116,2.33268983,N,N,Complimentary - N,N / N,0,0,48,51,.01,1015,1313,587.11,0,0,.000208333,.578433498,0,1.15830116,2.33268983
