GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,188,204,526,598,3511,4105,37412,93456,605128.2,172.352093,177.673004,199,72.5868726,10.6888844,4.62661589,A,A,Group Association- A,A / A,188,37412,526,598,93456,3511,4105,605128.2,204,199,177.673004,172.352093,72.5868726,10.6888844,4.62661589
C,C,C,Group Corporate - C,13,15,279,287,2782,2951,2587,45699,452108,162.511862,163.795699,199,5.01930502,5.66957935,3.66597704,C,C,Corporate Group - C,C / C,13,2587,279,287,45699,2782,2951,452108,15,199,163.795699,162.511862,5.01930502,5.66957935,3.66597704
D,D,D,Discounts - D,12,20,781,1368,10426,18327,2410.01,99854.99,1378554.77,132.222786,127.855301,200.834167,4.63320463,15.8707580,13.7388486,D,D,Discounts - D,D / D,12,2410.01,781,1368,99854.99,10426,18327,1378554.77,20,200.834167,127.855301,132.222786,4.63320463,15.8707580,13.7388486
E,E,E,Consortium - E,1,1,79,81,977,997,287.1,15081.15,171463.6,175.500102,190.900633,287.1,.386100386,1.60536476,1.28744054,E,E,Consortium - E,E / E,1,287.1,79,81,15081.15,977,997,171463.6,1,287.1,190.900633,175.500102,.386100386,1.60536476,1.28744054
G,G,G,Rack - G,7,7,165,218,3470,4668,1843,27425.56,646016.85,186.172003,166.215515,263.285714,2.70270270,3.35297704,4.57258819,G,G,Rack - G,G / G,7,1843,165,218,27425.56,3470,4668,646016.85,7,263.285714,166.215515,186.172003,2.70270270,3.35297704,4.57258819
H,H,H,House Use - H,0,0,0,0,1,1,0,434.2,11899.84,11899.84,0,0,0,0,.001317749,H,H,House Use - H,H / H,0,0,0,0,434.2,1,1,11899.84,0,0,0,11899.84,0,0,.001317749
K,K,K,Package - K,0,0,37,57,819,1333,0,6200,145204.74,177.295165,167.567568,0,0,.751879699,1.07923623,K,K,Package - K,K / K,0,0,37,57,6200,819,1333,145204.74,0,0,167.567568,177.295165,0,.751879699,1.07923623
L,L,L,Local Corporate - L,3,3,22,22,441,448,415,3207.46,70027.65,158.792857,145.793636,138.333333,1.15830116,.447063605,.581127202,L,L,Local Corporate- L,L / L,3,415,22,22,3207.46,441,448,70027.65,3,138.333333,145.793636,158.792857,1.15830116,.447063605,.581127202
M,M,M,Government/Military - M,3,3,42,52,1114,1315,393,5449.5,154487.5,138.678187,129.75,131,1.15830116,.853485064,1.46797212,M,M,Government/Military - M,M / M,3,393,42,52,5449.5,1114,1315,154487.5,3,131,129.75,138.678187,1.15830116,.853485064,1.46797212
N,N,N,Complimentary - N,0,0,22,22,1318,1618,0,-287.26,523.85,.397458270,-13.057273,0,0,.447063605,1.73679286,N,N,Complimentary - N,N / N,0,0,22,22,-287.26,1318,1618,523.85,0,0,-13.057273,.397458270,0,.447063605,1.73679286
