GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,861,966,3846,4473,0,160519,672191.2,174.776703,186.433217,0,0,10.7236269,4.86866257,A,A,Group Association- A,A / A,0,0,861,966,160519,3846,4473,672191.2,0,0,186.433217,174.776703,0,10.7236269,4.86866257
C,C,C,Group Corporate - C,6,6,534,545,3037,3209,1253,85612,492021,162.008890,160.322097,208.833333,2.31660232,6.65089052,3.84454712,C,C,Corporate Group - C,C / C,6,1253,534,545,85612,3037,3209,492021,6,208.833333,160.322097,162.008890,2.31660232,6.65089052,3.84454712
D,D,D,Discounts - D,30,42,1447,2476,11092,19435,4711.03,187964.43,1466664.21,132.227210,129.899399,157.034333,11.5830116,18.0221696,14.0413950,D,D,Discounts - D,D / D,30,4711.03,1447,2476,187964.43,11092,19435,1466664.21,42,157.034333,129.899399,132.227210,11.5830116,18.0221696,14.0413950
E,E,E,Consortium - E,4,4,121,127,1019,1043,726,22167.9,178550.35,175.221148,183.205785,181.5,1.54440154,1.50703699,1.28995506,E,E,Consortium - E,E / E,4,726,121,127,22167.9,1019,1043,178550.35,4,181.5,183.205785,175.221148,1.54440154,1.50703699,1.28995506
G,G,G,Rack - G,6,10,285,381,3590,4831,1061.5,47643.26,666234.55,185.580655,167.169333,176.916667,2.31660232,3.54963258,4.54459143,G,G,Rack - G,G / G,6,1061.5,285,381,47643.26,3590,4831,666234.55,10,176.916667,167.169333,185.580655,2.31660232,3.54963258,4.54459143
H,H,H,House Use - H,0,0,0,0,1,1,-161.5,1474.55,12940.19,12940.19,0,0,0,0,.001265903,H,H,House Use - H,H / H,0,-161.5,0,0,1474.55,1,1,12940.19,0,0,0,12940.19,0,0,.001265903
K,K,K,Package - K,2,3,57,95,839,1371,460,10090,149094.74,177.705292,177.017544,230,.772200772,.709926516,1.06209254,K,K,Package - K,K / K,2,460,57,95,10090,839,1371,149094.74,3,230,177.017544,177.705292,.772200772,.709926516,1.06209254
L,L,L,Local Corporate - L,2,2,47,47,466,473,290,6866.46,73686.65,158.125858,146.094894,145,.772200772,.585378005,.589910754,L,L,Local Corporate- L,L / L,2,290,47,47,6866.46,466,473,73686.65,2,145,146.094894,158.125858,.772200772,.585378005,.589910754
M,M,M,Government/Military - M,2,2,92,114,1164,1377,266,12072.5,161110.5,138.411082,131.222826,133,.772200772,1.14584631,1.47351098,M,M,Government/Military - M,M / M,2,266,92,114,12072.5,1164,1377,161110.5,2,133,131.222826,138.411082,.772200772,1.14584631,1.47351098
N,N,N,Complimentary - N,0,0,32,32,1328,1628,0,-287.26,523.85,.394465361,-8.976875,0,0,.398555237,1.68111906,N,N,Complimentary - N,N / N,0,0,32,32,-287.26,1328,1628,523.85,0,0,-8.976875,.394465361,0,.398555237,1.68111906
O,O,O,Contract/Other - O,20,20,655,656,6729,6778,2040,66810,691419.12,102.752136,102,102,7.72200772,8.15792751,8.51826065,O,O,Contract/Other - O,O / O,20,2040,655,656,66810,6729,6778,691419.12,20,102,102,102.752136,7.72200772,8.15792751,8.51826065
P,P,P,National Corporate - P,16,16,220,220,3191,3337,2542,35099.06,548346.2,171.841492,159.541182,158.875,6.17760618,2.74006726,4.03949617,P,P,National Corporate- P,P / P,16,2542,220,220,35099.06,3191,3337,548346.2,16,158.875,159.541182,171.841492,6.17760618,2.74006726,4.03949617
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.012454851,1.25197797,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.012454851,1.25197797
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013924932,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013924932
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.130387999,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.130387999
U,U,U,Group SMERF - U,29,40,447,634,7001,10634,3736,40976.9,916590.33,130.922772,91.6709172,128.827586,11.1969112,5.56731847,8.86258624,U,U,Group SMERF - U,U / U,29,3736,447,634,40976.9,7001,10634,916590.33,40,128.827586,91.6709172,130.922772,11.1969112,5.56731847,8.86258624
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001265903,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001265903
W,W,W,Wholesale - W,5,5,106,109,922,1075,761.25,13735,108046.79,117.187408,129.575472,152.25,1.93050193,1.32021422,1.16716248,W,W,Wholesale - W,W / W,5,761.25,106,109,13735,922,1075,108046.79,5,152.25,129.575472,117.187408,1.93050193,1.32021422,1.16716248
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
122,150,4905,6403,45329,60869,144.961311,140.851131,138.543861,,17685.28,690874.8,6280054.68,57.3821128,61.0910450,47.1042471,MONTH,Rooms Month to Date,Room Revenue Month to Date
