GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,219,219,6948,6997,2040,22338,713757.12,102.728428,102,102,7.72200772,7.68690769,8.48932115,O,O,Contract/Other - O,O / O,20,2040,219,219,22338,6948,6997,713757.12,20,102,102,102.728428,7.72200772,7.68690769,8.48932115
P,P,P,National Corporate - P,3,3,137,137,3328,3474,482.5,22383.89,570730.09,171.493416,163.386058,160.833333,1.15830116,4.80870481,4.06627242,P,P,National Corporate- P,P / P,3,482.5,137,137,22383.89,3328,3474,570730.09,3,160.833333,163.386058,171.493416,1.15830116,4.80870481,4.06627242
Q,Q,Q,Group Govt/Military - Q,0,0,16,16,1005,1071,0,1904,129379,128.735323,119,0,0,.561600562,1.22794585,Q,Q,Group Govt/Military - Q,Q / Q,0,0,16,16,1904,1005,1071,129379,0,0,119,128.735323,0,.561600562,1.22794585
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013440203,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013440203
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.125849176,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.125849176
U,U,U,Group SMERF - U,4,6,306,529,7307,11163,396,52674,969264.33,132.648738,172.137255,99,1.54440154,10.7406107,8.92796051,U,U,Group SMERF - U,U / U,4,396,306,529,52674,7307,11163,969264.33,6,99,172.137255,132.648738,1.54440154,10.7406107,8.92796051
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001221837,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001221837
W,W,W,Wholesale - W,3,3,33,33,955,1108,285,3915.79,111962.58,117.238304,118.660303,95,1.15830116,1.15830116,1.16685401,W,W,Wholesale - W,W / W,3,285,33,33,3915.79,955,1108,111962.58,3,95,118.660303,117.238304,1.15830116,1.15830116,1.16685401
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
121,195,1871,2649,47200,63518,114.459752,151.488803,139.056996,,13849.63,283435.55,6563490.23,57.6706906,65.6721657,46.7181467,MONTH,Rooms Month to Date,Room Revenue Month to Date
