GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,28,28,3874,4501,0,4376.06,676567.26,174.643072,156.287857,0,0,.360360360,4.46493402,A,A,Group Association- A,A / A,0,0,28,28,4376.06,3874,4501,676567.26,0,0,156.287857,174.643072,0,.360360360,4.46493402
C,C,C,Group Corporate - C,17,17,273,279,3310,3488,2363,45375,537396,162.355287,166.208791,139,6.56370656,3.51351351,3.81490232,C,C,Corporate Group - C,C / C,17,2363,273,279,45375,3310,3488,537396,17,139,166.208791,162.355287,6.56370656,3.51351351,3.81490232
D,D,D,Discounts - D,50,71,1583,2884,12669,22308,6765.31,204767.03,1671431.24,131.930795,129.353778,135.3062,19.3050193,20.3732304,14.6015098,D,D,Discounts - D,D / D,50,6765.31,1583,2884,204767.03,12669,22308,1671431.24,71,135.3062,129.353778,131.930795,19.3050193,20.3732304,14.6015098
E,E,E,Consortium - E,4,4,111,113,1129,1155,595,19693.75,198244.1,175.592648,177.421171,148.75,1.54440154,1.42857143,1.30121593,E,E,Consortium - E,E / E,4,595,111,113,19693.75,1129,1155,198244.1,4,148.75,177.421171,175.592648,1.54440154,1.42857143,1.30121593
G,G,G,Rack - G,5,5,260,315,3842,5137,858.75,43234.84,709469.39,184.661476,166.287846,171.75,1.93050193,3.34620335,4.42805279,G,G,Rack - G,G / G,5,858.75,260,315,43234.84,3842,5137,709469.39,5,171.75,166.287846,184.661476,1.93050193,3.34620335,4.42805279
H,H,H,House Use - H,0,0,0,0,1,1,-66.62,-216.86,12723.33,12723.33,0,0,0,0,.001152538,H,H,House Use - H,H / H,0,-66.62,0,0,-216.86,1,1,12723.33,0,0,0,12723.33,0,0,.001152538
K,K,K,Package - K,2,3,55,94,894,1465,390,10792,159886.74,178.844228,196.218182,195,.772200772,.707850708,1.03036939,K,K,Package - K,K / K,2,390,55,94,10792,894,1465,159886.74,3,195,196.218182,178.844228,.772200772,.707850708,1.03036939
L,L,L,Local Corporate - L,7,7,65,65,530,537,1302,10257,83943.65,158.384245,157.8,186,2.70270270,.836550837,.610845387,L,L,Local Corporate- L,L / L,7,1302,65,65,10257,530,537,83943.65,7,186,157.8,158.384245,2.70270270,.836550837,.610845387
M,M,M,Government/Military - M,3,3,137,150,1299,1524,405,18603,179713.5,138.347575,135.788321,135,1.15830116,1.76319176,1.49714747,M,M,Government/Military - M,M / M,3,405,137,150,18603,1299,1524,179713.5,3,135,135.788321,138.347575,1.15830116,1.76319176,1.49714747
N,N,N,Complimentary - N,0,0,21,23,1348,1649,0,-195,328.85,.243954006,-9.2857143,0,0,.270270270,1.55362185,N,N,Complimentary - N,N / N,0,0,21,23,-195,1348,1649,328.85,0,0,-9.2857143,.243954006,0,.270270270,1.55362185
O,O,O,Contract/Other - O,15,15,467,474,7195,7251,1530,47634,739053.12,102.717598,102,102,5.79150579,6.01029601,8.29251426,O,O,Contract/Other - O,O / O,15,1530,467,474,47634,7195,7251,739053.12,15,102,102,102.717598,5.79150579,6.01029601,8.29251426
P,P,P,National Corporate - P,17,17,303,309,3494,3646,2767.5,49283.39,597629.59,171.044531,162.651452,162.794118,6.56370656,3.89961390,4.02696940,P,P,National Corporate- P,P / P,17,2767.5,303,309,49283.39,3494,3646,597629.59,17,162.794118,162.651452,171.044531,6.56370656,3.89961390,4.02696940
Q,Q,Q,Group Govt/Military - Q,0,0,510,510,1499,1565,0,67294,194769,129.932622,131.949020,0,0,6.56370656,1.72765516,Q,Q,Group Govt/Military - Q,Q / Q,0,0,510,510,67294,1499,1565,194769,0,0,131.949020,129.932622,0,6.56370656,1.72765516
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012677923,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012677923
T,T,T,Group Tour/Travel - T,1,1,1,1,104,136,129,129,13376,128.615385,129,129,.386100386,.012870013,.119864000,T,T,Group Tour/Travel - T,T / T,1,129,1,1,129,104,136,13376,1,129,129,128.615385,.386100386,.012870013,.119864000
U,U,U,Group SMERF - U,11,12,321,547,7322,11181,1199,54269,970859.33,132.594828,169.062305,109,4.24710425,4.13127413,8.43888665,U,U,Group SMERF - U,U / U,11,1199,321,547,54269,7322,11181,970859.33,12,109,169.062305,132.594828,4.24710425,4.13127413,8.43888665
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001152538,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001152538
W,W,W,Wholesale - W,5,5,76,78,997,1152,622,9232.29,117279.08,117.631976,121.4775,124.4,1.93050193,.978120978,1.14908085,W,W,Wholesale - W,W / W,5,622,76,78,9232.29,997,1152,117279.08,5,124.4,121.4775,117.631976,1.93050193,.978120978,1.14908085
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
137,160,4211,5870,49519,66710,137.663796,138.809903,138.625238,,18859.94,584528.5,6864583.18,57.0725523,54.1956242,52.8957529,MONTH,Rooms Month to Date,Room Revenue Month to Date
