GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,-419,676148.26,174.534915,0,0,0,0,4.33551564,A,A,Group Association- A,A / A,0,0,0,0,-419,3874,4501,676148.26,0,0,0,174.534915,0,0,4.33551564
C,C,C,Group Corporate - C,5,5,23,23,3333,3511,495,2997,540393,162.134113,130.304348,99,1.93050193,.888030888,3.73006547,C,C,Corporate Group - C,C / C,5,495,23,23,2997,3333,3511,540393,5,99,130.304348,162.134113,1.93050193,.888030888,3.73006547
D,D,D,Discounts - D,60,116,492,860,13161,23168,6136.01,62635.7403,1734066.98,131.757996,127.308415,102.266833,23.1660232,18.9961390,14.7288904,D,D,Discounts - D,D / D,60,6136.01,492,860,62635.740256410256,13161,23168,1734066.980256410256,116,102.266833,127.308415,131.757996,23.1660232,18.9961390,14.7288904
E,E,E,Consortium - E,2,2,37,37,1166,1192,212.5,6328.25,204572.35,175.447985,171.033784,106.25,.772200772,1.42857143,1.30490739,E,E,Consortium - E,E / E,2,212.5,37,37,6328.25,1166,1192,204572.35,2,106.25,171.033784,175.447985,.772200772,1.42857143,1.30490739
G,G,G,Rack - G,15,18,91,104,3933,5241,1813,14722.24,724191.63,184.132121,161.782857,120.866667,5.79150579,3.51351351,4.40154440,G,G,Rack - G,G / G,15,1813,91,104,14722.24,3933,5241,724191.63,18,120.866667,161.782857,184.132121,5.79150579,3.51351351,4.40154440
H,H,H,House Use - H,0,0,0,0,1,1,0,1009.1,13732.43,13732.43,0,0,0,0,.001119132,H,H,House Use - H,H / H,0,0,0,0,1009.1,1,1,13732.43,0,0,0,13732.43,0,0,.001119132
K,K,K,Package - K,4,8,24,42,918,1507,405,4435,164321.74,178.999717,184.791667,101.25,1.54440154,.926640927,1.02736277,K,K,Package - K,K / K,4,405,24,42,4435,918,1507,164321.74,8,101.25,184.791667,178.999717,1.54440154,.926640927,1.02736277
L,L,L,Local Corporate - L,0,0,22,22,552,559,0,3380,87323.65,158.195018,153.636364,0,0,.849420849,.617760618,L,L,Local Corporate- L,L / L,0,0,22,22,3380,552,559,87323.65,0,0,153.636364,158.195018,0,.849420849,.617760618
M,M,M,Government/Military - M,3,3,122,141,1421,1665,405,16387,196100.5,138.001759,134.319672,135,1.15830116,4.71042471,1.59028594,M,M,Government/Military - M,M / M,3,405,122,141,16387,1421,1665,196100.5,3,135,134.319672,138.001759,1.15830116,4.71042471,1.59028594
N,N,N,Complimentary - N,1,1,8,8,1356,1657,0,0,328.85,.242514749,0,0,.386100386,.308880309,1.51754239,N,N,Complimentary - N,N / N,1,0,8,8,0,1356,1657,328.85,1,0,0,.242514749,.386100386,.308880309,1.51754239
O,O,O,Contract/Other - O,10,10,127,127,7322,7378,1020,12954,752007.12,102.705152,102,102,3.86100386,4.90347490,8.19428124,O,O,Contract/Other - O,O / O,10,1020,127,127,12954,7322,7378,752007.12,10,102,102,102.705152,3.86100386,4.90347490,8.19428124
P,P,P,National Corporate - P,2,2,122,122,3616,3768,251.25,19758.25,617387.84,170.737788,161.952869,125.625,.772200772,4.71042471,4.04677970,P,P,National Corporate- P,P / P,2,251.25,122,122,19758.25,3616,3768,617387.84,2,125.625,161.952869,170.737788,.772200772,4.71042471,4.04677970
Q,Q,Q,Group Govt/Military - Q,0,0,368,368,1867,1933,0,49815,244584,131.003749,135.366848,0,0,14.2084942,2.08941861,Q,Q,Group Govt/Military - Q,Q / Q,0,0,368,368,49815,1867,1933,244584,0,0,135.366848,131.003749,0,14.2084942,2.08941861
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012310447,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012310447
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,1.81467181,.168988865,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,1.81467181,.168988865
U,U,U,Group SMERF - U,19,28,101,134,7423,11315,1881,10369,981228.33,132.187570,102.663366,99,7.33590734,3.89961390,8.30731352,U,U,Group SMERF - U,U / U,19,1881,101,134,10369,7423,11315,981228.33,28,99,102.663366,132.187570,7.33590734,3.89961390,8.30731352
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001119132,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001119132
W,W,W,Wholesale - W,8,11,94,100,1091,1252,734.69,9838.94,127118.02,116.515142,104.669574,91.83625,3.08880309,3.62934363,1.22097253,W,W,Wholesale - W,W / W,8,734.69,94,100,9838.94,1091,1252,127118.02,11,91.83625,104.669574,116.515142,3.08880309,3.62934363,1.22097253
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
129,204,1678,2135,51197,68845,103.515116,131.271466,138.384216,,13353.45,220273.520,7084856.70,57.2961782,64.7876448,49.8069498,MONTH,Rooms Month to Date,Room Revenue Month to Date
