GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,12.8700129,5.70738336,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,12.8700129,5.70738336
C,C,C,Group Corporate - C,1,2,226,244,2243,2404,132,29905,369777,164.858226,132.323009,132,.386100386,3.23180323,4.83811825,C,C,Corporate Group - C,C / C,1,132,226,244,29905,2243,2404,369777,2,132,132.323009,164.858226,.386100386,3.23180323,4.83811825
D,D,D,Discounts - D,22,29,844,1472,5463,9313,3015.02,116393.46,758267.35,138.800540,137.906943,137.046364,8.49420849,12.0692121,11.7836112,D,D,Discounts - D,D / D,22,3015.02,844,1472,116393.46,5463,9313,758267.35,29,137.046364,137.906943,138.800540,8.49420849,12.0692121,11.7836112
E,E,E,Consortium - E,0,0,63,72,517,533,0,11383.85,99069.4,191.623598,180.696032,0,0,.900900901,1.11516145,E,E,Consortium - E,E / E,0,0,63,72,11383.85,517,533,99069.4,0,0,180.696032,191.623598,0,.900900901,1.11516145
G,G,G,Rack - G,2,2,155,195,2513,3294,327.75,28949.24,492789.95,196.096279,186.769290,163.875,.772200772,2.21650222,5.42050430,G,G,Rack - G,G / G,2,327.75,155,195,28949.24,2513,3294,492789.95,2,163.875,186.769290,196.096279,.772200772,2.21650222,5.42050430
H,H,H,House Use - H,0,0,0,0,0,0,131,182.29,9112.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,131,0,0,182.29,0,0,9112.81,0,0,0,0,0,0,0
K,K,K,Package - K,2,3,20,30,650,1041,380,3555,118729.74,182.661138,177.75,190,.772200772,.286000286,1.40204051,K,K,Package - K,K / K,2,380,20,30,3555,650,1041,118729.74,3,190,177.75,182.661138,.772200772,.286000286,1.40204051
L,L,L,Local Corporate - L,1,1,15,15,365,371,149.63,2319.43,57925.17,158.699096,154.628667,149.63,.386100386,.214500215,.787299670,L,L,Local Corporate- L,L / L,1,149.63,15,15,2319.43,365,371,57925.17,1,149.63,154.628667,158.699096,.386100386,.214500215,.787299670
M,M,M,Government/Military - M,1,1,57,70,801,953,141,7547,113282,141.425718,132.403509,141,.386100386,.815100815,1.72774530,M,M,Government/Military - M,M / M,1,141,57,70,7547,801,953,113282,1,141,132.403509,141.425718,.386100386,.815100815,1.72774530
N,N,N,Complimentary - N,1,1,111,114,1078,1376,0,.01,587.11,.544628942,.000090090,0,.386100386,1.58730159,2.32523026,N,N,Complimentary - N,N / N,1,0,111,114,.01,1078,1376,587.11,1,0,.000090090,.544628942,.386100386,1.58730159,2.32523026
O,O,O,Contract/Other - O,34,34,688,694,4039,4069,3468,70278,416172.12,103.038406,102.148256,102,13.1274131,9.83840984,8.71206402,O,O,Contract/Other - O,O / O,34,3468,688,694,70278,4039,4069,416172.12,34,102,102.148256,103.038406,13.1274131,9.83840984,8.71206402
P,P,P,National Corporate - P,8,8,127,129,2376,2500,1297,20872.55,415660.03,174.941090,164.350787,162.125,3.08880309,1.81610182,5.12499730,P,P,National Corporate- P,P / P,8,1297,127,129,20872.55,2376,2500,415660.03,8,162.125,164.350787,174.941090,3.08880309,1.81610182,5.12499730
Q,Q,Q,Group Govt/Military - Q,0,0,100,124,511,568,0,11790,69388,135.788650,117.9,0,0,1.43000143,1.10221954,Q,Q,Group Govt/Military - Q,Q / Q,0,0,100,124,11790,511,568,69388,0,0,117.9,135.788650,0,1.43000143,1.10221954
