GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,28,28,3874,4501,0,4376.06,676567.26,174.643072,156.287857,0,0,.514800515,4.58819907,A,A,Group Association- A,A / A,0,0,28,28,4376.06,3874,4501,676567.26,0,0,156.287857,174.643072,0,.514800515,4.58819907
C,C,C,Group Corporate - C,0,0,193,199,3230,3408,0,34053,526074,162.871207,176.440415,0,0,3.54844641,3.82547315,C,C,Corporate Group - C,C / C,0,0,193,199,34053,3230,3408,526074,0,0,176.440415,162.871207,0,3.54844641,3.82547315
D,D,D,Discounts - D,43,77,1255,2270,12341,21694,4058.05,168408.26,1635072.47,132.491084,134.189849,94.3732558,16.6023166,23.0740945,14.6161499,D,D,Discounts - D,D / D,43,4058.05,1255,2270,168408.26,12341,21694,1635072.47,77,94.3732558,134.189849,132.491084,16.6023166,23.0740945,14.6161499
E,E,E,Consortium - E,0,0,101,103,1119,1145,0,18202,196752.35,175.828731,180.217822,0,0,1.85695900,1.32529550,E,E,Consortium - E,E / E,0,0,101,103,18202,1119,1145,196752.35,0,0,180.217822,175.828731,0,1.85695900,1.32529550
G,G,G,Rack - G,3,4,221,263,3803,5085,360,37730.25,703964.8,185.107757,170.725113,120,1.15830116,4.06324692,4.50410972,G,G,Rack - G,G / G,3,360,221,263,37730.25,3803,5085,703964.8,4,120,170.725113,185.107757,1.15830116,4.06324692,4.50410972
H,H,H,House Use - H,0,0,0,0,1,1,-1734,-243.74,12696.45,12696.45,0,0,0,0,.001184357,H,H,House Use - H,H / H,0,-1734,0,0,-243.74,1,1,12696.45,0,0,0,12696.45,0,0,.001184357
K,K,K,Package - K,2,6,44,75,883,1446,250,8922,158016.74,178.954405,202.772727,125,.772200772,.808972238,1.04578724,K,K,Package - K,K / K,2,250,44,75,8922,883,1446,158016.74,6,125,202.772727,178.954405,.772200772,.808972238,1.04578724
L,L,L,Local Corporate - L,0,0,45,45,510,517,0,6537,80223.65,157.301275,145.266667,0,0,.827357970,.604022076,L,L,Local Corporate- L,L / L,0,0,45,45,6537,510,517,80223.65,0,0,145.266667,157.301275,0,.827357970,.604022076
M,M,M,Government/Military - M,1,1,123,136,1285,1510,135,16713,177823.5,138.384047,135.878049,135,.386100386,2.26144512,1.52189876,M,M,Government/Military - M,M / M,1,135,123,136,16713,1285,1510,177823.5,1,135,135.878049,138.384047,.386100386,2.26144512,1.52189876
N,N,N,Complimentary - N,0,0,16,18,1343,1644,0,-195,328.85,.244862249,-12.1875,0,0,.294171723,1.59059147,N,N,Complimentary - N,N / N,0,0,16,18,-195,1343,1644,328.85,0,0,-12.1875,.244862249,0,.294171723,1.59059147
O,O,O,Contract/Other - O,8,8,387,393,7115,7170,816,39474,730893.12,102.725667,102,102,3.08880309,7.11527854,8.42670014,O,O,Contract/Other - O,O / O,8,816,387,393,39474,7115,7170,730893.12,8,102,102,102.725667,3.08880309,7.11527854,8.42670014
P,P,P,National Corporate - P,0,0,241,247,3432,3584,0,39223.39,587569.59,171.203260,162.752656,0,0,4.43096157,4.06471327,P,P,National Corporate- P,P / P,0,0,241,247,39223.39,3432,3584,587569.59,0,0,162.752656,171.203260,0,4.43096157,4.06471327
Q,Q,Q,Group Govt/Military - Q,0,0,510,510,1499,1565,0,67294,194769,129.932622,131.949020,0,0,9.37672366,1.77535116,Q,Q,Group Govt/Military - Q,Q / Q,0,0,510,510,67294,1499,1565,194769,0,0,131.949020,129.932622,0,9.37672366,1.77535116
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013027927,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013027927
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.121988772,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.121988772
U,U,U,Group SMERF - U,0,0,310,535,7311,11169,0,53070,969660.33,132.630328,171.193548,0,0,5.69957713,8.65883412,U,U,Group SMERF - U,U / U,0,0,310,535,53070,7311,11169,969660.33,0,0,171.193548,132.630328,0,5.69957713,8.65883412
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001184357,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001184357
W,W,W,Wholesale - W,2,2,62,64,983,1138,259,7467.29,115514.08,117.511780,120.440161,129.5,.772200772,1.13991543,1.16422294,W,W,Wholesale - W,W / W,2,259,62,64,7467.29,983,1138,115514.08,2,129.5,120.440161,117.511780,.772200772,1.13991543,1.16422294
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
59,98,3536,4886,48844,65726,70.2381356,141.694432,138.831508,,4144.05,501031.51,6781086.19,57.8487339,65.0119507,22.7799228,MONTH,Rooms Month to Date,Room Revenue Month to Date
