GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,148,189,3133,3696,0,18234,529906.2,169.136993,123.202703,0,0,4.39560440,4.21481711,A,A,Group Association- A,A / A,0,0,148,189,18234,3133,3696,529906.2,0,0,123.202703,169.136993,0,4.39560440,4.21481711
C,C,C,Group Corporate - C,12,12,230,230,2733,2894,1908,36799,443208,162.169045,159.995652,159,4.63320463,6.83100683,3.67669810,C,C,Corporate Group - C,C / C,12,1908,230,230,36799,2733,2894,443208,12,159,159.995652,162.169045,4.63320463,6.83100683,3.67669810
D,D,D,Discounts - D,25,33,504,838,10149,17797,3830.02,67104.9,1345804.68,132.604659,133.144643,153.2008,9.65250965,14.9688150,13.6534245,D,D,Discounts - D,D / D,25,3830.02,504,838,67104.9,10149,17797,1345804.68,33,153.2008,133.144643,132.604659,9.65250965,14.9688150,13.6534245
E,E,E,Consortium - E,8,8,54,56,952,972,1327.5,9143.5,165525.95,173.871796,169.324074,165.9375,3.08880309,1.60380160,1.28072323,E,E,Consortium - E,E / E,8,1327.5,54,56,9143.5,952,972,165525.95,8,165.9375,169.324074,173.871796,3.08880309,1.60380160,1.28072323
G,G,G,Rack - G,9,9,114,146,3419,4596,1693,18759.56,637350.85,186.414405,164.557544,188.111111,3.47490347,3.38580339,4.59957220,G,G,Rack - G,G / G,9,1693,114,146,18759.56,3419,4596,637350.85,9,188.111111,164.557544,186.414405,3.47490347,3.38580339,4.59957220
H,H,H,House Use - H,0,0,0,0,1,1,0,51.86,11517.5,11517.5,0,0,0,0,.001345298,H,H,House Use - H,H / H,0,0,0,0,51.86,1,1,11517.5,0,0,0,11517.5,0,0,.001345298
K,K,K,Package - K,4,5,24,35,806,1311,870,4270,143274.74,177.760223,177.916667,217.5,1.54440154,.712800713,1.08430980,K,K,Package - K,K / K,4,870,24,35,4270,806,1311,143274.74,5,217.5,177.916667,177.760223,1.54440154,.712800713,1.08430980
L,L,L,Local Corporate - L,2,2,7,7,426,433,290,1092.46,67912.65,159.419366,156.065714,145,.772200772,.207900208,.573096740,L,L,Local Corporate- L,L / L,2,290,7,7,1092.46,426,433,67912.65,2,145,156.065714,159.419366,.772200772,.207900208,.573096740
M,M,M,Government/Military - M,6,7,23,27,1095,1290,774,2983,152021,138.831963,129.695652,129,2.31660232,.683100683,1.47310078,M,M,Government/Military - M,M / M,6,774,23,27,2983,1095,1290,152021,7,129,129.695652,138.831963,2.31660232,.683100683,1.47310078
N,N,N,Complimentary - N,0,0,13,13,1309,1609,0,-192.26,618.85,.472765470,-14.789231,0,0,.386100386,1.76099444,N,N,Complimentary - N,N / N,0,0,13,13,-192.26,1309,1609,618.85,0,0,-14.789231,.472765470,0,.386100386,1.76099444
O,O,O,Contract/Other - O,18,18,258,259,6332,6381,1836,26316,650925.12,102.799292,102,102,6.94980695,7.66260766,8.51842385,O,O,Contract/Other - O,O / O,18,1836,258,259,26316,6332,6381,650925.12,18,102,102,102.799292,6.94980695,7.66260766,8.51842385
P,P,P,National Corporate - P,7,7,102,102,3073,3219,1186.75,16438.75,529685.89,172.367683,161.164216,169.535714,2.70270270,3.02940303,4.13409926,P,P,National Corporate- P,P / P,7,1186.75,102,102,16438.75,3073,3219,529685.89,7,169.535714,161.164216,172.367683,2.70270270,3.02940303,4.13409926
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.029700030,1.33049924,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.029700030,1.33049924
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014798273,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014798273
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.138565644,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.138565644
U,U,U,Group SMERF - U,0,0,102,118,6656,10118,0,1557.9,877171.33,131.786558,15.2735294,0,0,3.02940303,8.95430024,U,U,Group SMERF - U,U / U,0,0,102,118,1557.9,6656,10118,877171.33,0,0,15.2735294,131.786558,0,3.02940303,8.95430024
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001345298,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001345298
W,W,W,Wholesale - W,1,1,4,4,820,970,95,380,94691.79,115.477793,95,95,.386100386,.118800119,1.10314396,W,W,Wholesale - W,W / W,1,95,4,4,380,820,970,94691.79,1,95,95,115.477793,.386100386,.118800119,1.10314396
