GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,1,1,1,1,2670,3165,159,159,461428.2,172.819551,159,159,.386100386,.018385733,3.89014351,A,A,Group Association- A,A / A,1,159,1,1,159,2670,3165,461428.2,1,159,159,172.819551,.386100386,.018385733,3.89014351
C,C,C,Group Corporate - C,0,0,78,78,2485,2646,0,11612,403177,162.244266,148.871795,0,0,1.43408715,3.62060173,C,C,Corporate Group - C,C / C,0,0,78,78,11612,2485,2646,403177,0,0,148.871795,162.244266,0,1.43408715,3.62060173
D,D,D,Discounts - D,48,70,1211,2200,9270,16317,7276.07,151125.44,1226300.01,132.286948,124.793922,151.584792,18.5328185,22.2651223,13.5062286,D,D,Discounts - D,D / D,48,7276.07,1211,2200,151125.44,9270,16317,1226300.01,70,151.584792,124.793922,132.286948,18.5328185,22.2651223,13.5062286
E,E,E,Consortium - E,9,9,121,123,881,899,1460.25,18749.5,152898.45,173.551022,154.954545,162.25,3.47490347,2.22467365,1.28360166,E,E,Consortium - E,E / E,9,1460.25,121,123,18749.5,881,899,152898.45,9,162.25,154.954545,173.551022,3.47490347,2.22467365,1.28360166
G,G,G,Rack - G,25,25,272,322,3188,4284,5069,45098.29,595677.29,186.849840,165.802537,202.76,9.65250965,5.00091929,4.64486049,G,G,Rack - G,G / G,25,5069,272,322,45098.29,3188,4284,595677.29,25,202.76,165.802537,186.849840,9.65250965,5.00091929,4.64486049
H,H,H,House Use - H,0,0,0,0,1,1,0,1532.12,9051.89,9051.89,0,0,0,0,.001456983,H,H,House Use - H,H / H,0,0,0,0,1532.12,1,1,9051.89,0,0,0,9051.89,0,0,.001456983
K,K,K,Package - K,3,4,45,81,773,1258,615,6920,137329.74,177.658137,153.777778,205,1.15830116,.827357970,1.12624754,K,K,Package - K,K / K,3,615,45,81,6920,773,1258,137329.74,4,205,153.777778,177.658137,1.15830116,.827357970,1.12624754
L,L,L,Local Corporate - L,0,0,6,7,413,420,0,925.18,65823.73,159.379492,154.196667,0,0,.110314396,.601733809,L,L,Local Corporate- L,L / L,0,0,6,7,925.18,413,420,65823.73,0,0,154.196667,159.379492,0,.110314396,.601733809
M,M,M,Government/Military - M,14,14,74,86,1022,1196,1864,9603,142324,139.260274,129.770270,133.142857,5.40540541,1.36054422,1.48903621,M,M,Government/Military - M,M / M,14,1864,74,86,9603,1022,1196,142324,14,133.142857,129.770270,139.260274,5.40540541,1.36054422,1.48903621
N,N,N,Complimentary - N,3,3,20,21,1282,1582,0,0,811.11,.632691108,0,0,1.15830116,.367714653,1.86785168,N,N,Complimentary - N,N / N,3,0,20,21,0,1282,1582,811.11,3,0,0,.632691108,1.15830116,.367714653,1.86785168
O,O,O,Contract/Other - O,25,25,506,508,5896,5943,2550,52020,606453.12,102.858399,102.806324,102,9.65250965,9.30318073,8.59036935,O,O,Contract/Other - O,O / O,25,2550,506,508,52020,5896,5943,606453.12,25,102,102.806324,102.858399,9.65250965,9.30318073,8.59036935
P,P,P,National Corporate - P,11,11,175,175,2907,3053,1796,28159.5,502576.78,172.885029,160.911429,163.272727,4.24710425,3.21750322,4.23544839,P,P,National Corporate- P,P / P,11,1796,175,175,28159.5,2907,3053,502576.78,11,163.272727,160.911429,172.885029,4.24710425,3.21750322,4.23544839
Q,Q,Q,Group Govt/Military - Q,23,23,136,136,968,1034,3013,17816,124724,128.847107,131,131,8.88030888,2.50045964,1.41035915,Q,Q,Group Govt/Military - Q,Q / Q,23,3013,136,136,17816,968,1034,124724,23,131,131,128.847107,8.88030888,2.50045964,1.41035915
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016026808,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016026808
