GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,33,33,362,368,3713,3743,3366,37026,382920.12,103.129577,102.281768,102,12.7413127,9.98345284,8.63608876,O,O,Contract/Other - O,O / O,33,3366,362,368,37026,3713,3743,382920.12,33,102,102.281768,103.129577,12.7413127,9.98345284,8.63608876
P,P,P,National Corporate - P,10,10,74,76,2323,2447,1659.95,12309.1,407096.58,175.246053,166.339189,165.995,3.86100386,2.04081633,5.40307950,P,P,National Corporate- P,P / P,10,1659.95,74,76,12309.1,2323,2447,407096.58,10,165.995,166.339189,175.246053,3.86100386,2.04081633,5.40307950
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,411,444,0,0,57598,140.141119,0,0,0,0,.955947341,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,411,444,57598,0,0,0,140.141119,0,0,.955947341
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.025584965,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.025584965
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.239568312,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.239568312
U,U,U,Group SMERF - U,0,0,183,282,3560,6124,0,18145.41,509469.43,143.109390,99.1552459,0,0,5.04688362,8.28022515,U,U,Group SMERF - U,U / U,0,0,183,282,18145.41,3560,6124,509469.43,0,0,99.1552459,143.109390,0,5.04688362,8.28022515
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002325906,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002325906
W,W,W,Wholesale - W,0,0,18,18,665,806,0,2082,76051.29,114.362842,115.666667,0,0,.496414782,1.54672745,W,W,Wholesale - W,W / W,0,0,18,18,2082,665,806,76051.29,0,0,115.666667,114.362842,0,.496414782,1.54672745
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
97,111,2125,2802,26160,34772,139.889691,137.661661,145.962610,,13569.3,292531.03,3818381.89,60.8456994,58.6045229,37.4517375,MONTH,Rooms Month to Date,Room Revenue Month to Date
