GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3846,4473,0,-93.94,672097.26,174.752278,0,0,0,0,4.74422391,A,A,Group Association- A,A / A,0,0,0,0,-93.94,3846,4473,672097.26,0,0,0,174.752278,0,0,4.74422391
C,C,C,Group Corporate - C,0,0,152,158,3189,3367,0,27944,519965,163.049545,183.842105,0,0,7.33590734,3.93378317,C,C,Corporate Group - C,C / C,0,0,152,158,27944,3189,3367,519965,0,0,183.842105,163.049545,0,7.33590734,3.93378317
D,D,D,Discounts - D,65,101,496,845,11588,20280,9579.66,73195.76,1539859.97,132.884015,147.572097,147.379385,25.0965251,23.9382239,14.2943491,D,D,Discounts - D,D / D,65,9579.66,496,845,73195.76,11588,20280,1539859.97,101,147.379385,147.572097,132.884015,25.0965251,23.9382239,14.2943491
E,E,E,Consortium - E,12,12,35,37,1054,1080,2269.5,6405.5,184955.85,175.479934,183.014286,189.125,4.63320463,1.68918919,1.30015913,E,E,Consortium - E,E / E,12,2269.5,35,37,6405.5,1054,1080,184955.85,12,189.125,183.014286,175.479934,4.63320463,1.68918919,1.30015913
G,G,G,Rack - G,4,4,99,116,3689,4947,768.5,17489.7,683724.25,185.341353,176.663636,192.125,1.54440154,4.77799228,4.55055695,G,G,Rack - G,G / G,4,768.5,99,116,17489.7,3689,4947,683724.25,4,192.125,176.663636,185.341353,1.54440154,4.77799228,4.55055695
H,H,H,House Use - H,0,0,0,0,1,1,100,1279.05,14219.24,14219.24,0,0,0,0,.001233548,H,H,House Use - H,H / H,0,100,0,0,1279.05,1,1,14219.24,0,0,0,14219.24,0,0,.001233548
K,K,K,Package - K,4,6,21,37,860,1408,835,4467,153561.74,178.560163,212.714286,208.75,1.54440154,1.01351351,1.06085090,K,K,Package - K,K / K,4,835,21,37,4467,860,1408,153561.74,6,208.75,212.714286,178.560163,1.54440154,1.01351351,1.06085090
L,L,L,Local Corporate - L,4,4,23,23,489,496,550,3259,76945.65,157.353067,141.695652,137.5,1.54440154,1.11003861,.603204757,L,L,Local Corporate- L,L / L,4,550,23,23,3259,489,496,76945.65,4,137.5,141.695652,157.353067,1.54440154,1.11003861,.603204757
M,M,M,Government/Military - M,7,7,40,49,1204,1426,955,5456,166566.5,138.344269,136.4,136.428571,2.70270270,1.93050193,1.48519126,M,M,Government/Military - M,M / M,7,955,40,49,5456,1204,1426,166566.5,7,136.428571,136.4,138.344269,2.70270270,1.93050193,1.48519126
N,N,N,Complimentary - N,0,0,6,6,1334,1634,0,-195,328.85,.246514243,-32.5,0,0,.289575290,1.64555244,N,N,Complimentary - N,N / N,0,0,6,6,-195,1334,1634,328.85,0,0,-32.5,.246514243,0,.289575290,1.64555244
O,O,O,Contract/Other - O,20,20,159,159,6888,6937,2040,16218,707637.12,102.734774,102,102,7.72200772,7.67374517,8.49667559,O,O,Contract/Other - O,O / O,20,2040,159,159,16218,6888,6937,707637.12,20,102,102,102.734774,7.72200772,7.67374517,8.49667559
P,P,P,National Corporate - P,24,24,99,99,3290,3436,3929.28,16127.28,564473.48,171.572486,162.901818,163.72,9.26640927,4.77799228,4.05837147,P,P,National Corporate- P,P / P,24,3929.28,99,99,16127.28,3290,3436,564473.48,24,163.72,162.901818,171.572486,9.26640927,4.77799228,4.05837147
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,989,1055,0,0,127475,128.892821,0,0,0,0,1.21997854,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,989,1055,127475,0,0,0,128.892821,0,0,1.21997854
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013569023,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013569023
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.127055399,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.127055399
U,U,U,Group SMERF - U,0,0,299,519,7300,11153,0,51981,968571.33,132.681004,173.849498,0,0,14.4305019,9.00489718,U,U,Group SMERF - U,U / U,0,0,299,519,51981,7300,11153,968571.33,0,0,173.849498,132.681004,0,14.4305019,9.00489718
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001233548,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001233548
W,W,W,Wholesale - W,1,1,27,27,949,1102,120,3320.79,111367.58,117.352561,122.992222,120,.386100386,1.30308880,1.17063663,W,W,Wholesale - W,W / W,1,120,27,27,3320.79,949,1102,111367.58,1,120,122.992222,117.352561,.386100386,1.30308880,1.17063663
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
141,179,1456,2075,46785,62944,149.978298,155.806415,139.081091,,21146.94,226854.14,6506908.82,57.7115226,70.2702703,54.4401544,MONTH,Rooms Month to Date,Room Revenue Month to Date
