GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,12.4103696,5.67567568,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,12.4103696,5.67567568
C,C,C,Group Corporate - C,0,0,226,244,2243,2404,0,29905,369777,164.858226,132.323009,0,0,3.11638169,4.81123981,C,C,Corporate Group - C,C / C,0,0,226,244,29905,2243,2404,369777,0,0,132.323009,164.858226,0,3.11638169,4.81123981
D,D,D,Discounts - D,30,44,874,1516,5493,9357,4311.05,120704.51,762578.4,138.827307,138.105847,143.701667,11.5830116,12.0518478,11.7824968,D,D,Discounts - D,D / D,30,4311.05,874,1516,120704.51,5493,9357,762578.4,44,143.701667,138.105847,138.827307,11.5830116,12.0518478,11.7824968
E,E,E,Consortium - E,0,0,63,72,517,533,0,11383.85,99069.4,191.623598,180.696032,0,0,.868725869,1.10896611,E,E,Consortium - E,E / E,0,0,63,72,11383.85,517,533,99069.4,0,0,180.696032,191.623598,0,.868725869,1.10896611
G,G,G,Rack - G,4,4,159,199,2517,3298,661.5,29610.74,493451.45,196.047457,186.231069,165.375,1.54440154,2.19249862,5.39897040,G,G,Rack - G,G / G,4,661.5,159,199,29610.74,2517,3298,493451.45,4,165.375,186.231069,196.047457,1.54440154,2.19249862,5.39897040
H,H,H,House Use - H,0,0,0,0,0,0,148.75,331.04,9261.56,0,0,0,0,0,0,H,H,House Use - H,H / H,0,148.75,0,0,331.04,0,0,9261.56,0,0,0,0,0,0,0
K,K,K,Package - K,2,2,22,32,652,1043,334,3889,119063.74,182.613098,176.772727,167,.772200772,.303364589,1.39854140,K,K,Package - K,K / K,2,334,22,32,3889,652,1043,119063.74,2,167,176.772727,182.613098,.772200772,.303364589,1.39854140
L,L,L,Local Corporate - L,1,1,16,16,366,372,149.63,2469.06,58074.8,158.674317,154.31625,149.63,.386100386,.220628792,.785070785,L,L,Local Corporate- L,L / L,1,149.63,16,16,2469.06,366,372,58074.8,1,149.63,154.31625,158.674317,.386100386,.220628792,.785070785
M,M,M,Government/Military - M,1,1,58,71,802,954,141,7688,113423,141.425187,132.551724,141,.386100386,.799779371,1.72029172,M,M,Government/Military - M,M / M,1,141,58,71,7688,802,954,113423,1,141,132.551724,141.425187,.386100386,.799779371,1.72029172
N,N,N,Complimentary - N,2,2,113,116,1080,1378,0,.01,587.11,.543620370,.000088496,0,.772200772,1.55819084,2.31660232,N,N,Complimentary - N,N / N,2,0,113,116,.01,1080,1378,587.11,2,0,.000088496,.543620370,.772200772,1.55819084,2.31660232
