GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,23,23,2669,3164,0,2507,461269.2,172.824728,109,0,0,.286461577,4.22336857,A,A,Group Association- A,A / A,0,0,23,23,2507,2669,3164,461269.2,0,0,109,172.824728,0,.286461577,4.22336857
C,C,C,Group Corporate - C,0,0,164,164,2407,2568,0,21788,391565,162.677607,132.853659,0,0,2.04259559,3.80878537,C,C,Corporate Group - C,C / C,0,0,164,164,21788,2407,2568,391565,0,0,132.853659,162.677607,0,2.04259559,3.80878537
D,D,D,Discounts - D,12,17,883,1628,8059,14117,1869.2,112932.54,1075174.57,133.412901,127.896421,155.766667,4.63320463,10.9976336,12.7523894,D,D,Discounts - D,D / D,12,1869.2,883,1628,112932.54,8059,14117,1075174.57,17,155.766667,127.896421,133.412901,4.63320463,10.9976336,12.7523894
E,E,E,Consortium - E,3,3,150,150,760,776,476,22567.05,134148.95,176.511776,150.447,158.666667,1.15830116,1.86822767,1.20260776,E,E,Consortium - E,E / E,3,476,150,150,22567.05,760,776,134148.95,3,158.666667,150.447,176.511776,1.15830116,1.86822767,1.20260776
G,G,G,Rack - G,4,4,210,357,2916,3962,720.75,31619.25,550579,188.813100,150.567857,180.1875,1.54440154,2.61551874,4.61421609,G,G,Rack - G,G / G,4,720.75,210,357,31619.25,2916,3962,550579,4,180.1875,150.567857,188.813100,1.54440154,2.61551874,4.61421609
H,H,H,House Use - H,0,0,0,0,1,1,0,287.88,7519.77,7519.77,0,0,0,0,.001582379,H,H,House Use - H,H / H,0,0,0,0,287.88,1,1,7519.77,0,0,0,7519.77,0,0,.001582379
K,K,K,Package - K,1,1,30,55,728,1177,190,4415,130409.74,179.134258,147.166667,190,.386100386,.373645535,1.15197164,K,K,Package - K,K / K,1,190,30,55,4415,728,1177,130409.74,1,190,147.166667,179.134258,.386100386,.373645535,1.15197164
L,L,L,Local Corporate - L,1,1,29,29,407,413,166.73,4860.96,64898.55,159.455897,167.619310,166.73,.386100386,.361190684,.644028103,L,L,Local Corporate- L,L / L,1,166.73,29,29,4860.96,407,413,64898.55,1,166.73,167.619310,159.455897,.386100386,.361190684,.644028103
M,M,M,Government/Military - M,1,1,79,84,948,1110,0,10417,132721,140.001055,131.860759,0,.386100386,.983933242,1.50009494,M,M,Government/Military - M,M / M,1,0,79,84,10417,948,1110,132721,1,0,131.860759,140.001055,.386100386,.983933242,1.50009494
N,N,N,Complimentary - N,1,1,55,56,1262,1561,0,0,811.11,.642717908,0,0,.386100386,.685016814,1.99696183,N,N,Complimentary - N,N / N,1,0,55,56,0,1262,1561,811.11,1,0,0,.642717908,.386100386,.685016814,1.99696183
O,O,O,Contract/Other - O,20,20,634,638,5390,5435,2040,64770,554433.12,102.863288,102.160883,102,7.72200772,7.89637564,8.52902082,O,O,Contract/Other - O,O / O,20,2040,634,638,64770,5390,5435,554433.12,20,102,102.160883,102.863288,7.72200772,7.89637564,8.52902082
P,P,P,National Corporate - P,12,12,187,196,2732,2878,1986.25,30783.5,474417.28,173.652006,164.617647,165.520833,4.63320463,2.32905717,4.32305842,P,P,National Corporate- P,P / P,12,1986.25,187,196,30783.5,2732,2878,474417.28,12,165.520833,164.617647,173.652006,4.63320463,2.32905717,4.32305842
Q,Q,Q,Group Govt/Military - Q,0,0,313,322,832,898,0,36472,106908,128.495192,116.523962,0,0,3.89836841,1.31653902,Q,Q,Group Govt/Military - Q,Q / Q,0,0,313,322,36472,832,898,106908,0,0,116.523962,128.495192,0,3.89836841,1.31653902
