GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3846,4473,0,0,672191.2,174.776703,0,0,0,0,4.77473339,A,A,Group Association- A,A / A,0,0,0,0,0,3846,4473,672191.2,0,0,0,174.776703,0,0,4.77473339
C,C,C,Group Corporate - C,0,0,152,158,3189,3367,0,27944,519965,163.049545,183.842105,0,0,9.78120978,3.95908081,C,C,Corporate Group - C,C / C,0,0,152,158,27944,3189,3367,519965,0,0,183.842105,163.049545,0,9.78120978,3.95908081
D,D,D,Discounts - D,23,40,399,703,11491,20138,3182.95,58949.95,1525614.16,132.766005,147.744236,138.389130,8.88030888,25.6756757,14.2658506,D,D,Discounts - D,D / D,23,3182.95,399,703,58949.95,11491,20138,1525614.16,40,138.389130,147.744236,132.766005,8.88030888,25.6756757,14.2658506
E,E,E,Consortium - E,4,6,14,16,1033,1059,720.25,2453,181003.35,175.221055,175.214286,180.0625,1.54440154,.900900901,1.28244919,E,E,Consortium - E,E / E,4,720.25,14,16,2453,1033,1059,181003.35,6,180.0625,175.214286,175.221055,1.54440154,.900900901,1.28244919
G,G,G,Rack - G,10,11,90,105,3680,4936,1855.75,15856.7,682091.25,185.350883,176.185556,185.575,3.86100386,5.79150579,4.56864766,G,G,Rack - G,G / G,10,1855.75,90,105,15856.7,3680,4936,682091.25,11,185.575,176.185556,185.350883,3.86100386,5.79150579,4.56864766
H,H,H,House Use - H,0,0,0,0,1,1,162,753.05,13693.24,13693.24,0,0,0,0,.001241480,H,H,House Use - H,H / H,0,162,0,0,753.05,1,1,13693.24,0,0,0,13693.24,0,0,.001241480
K,K,K,Package - K,3,6,16,30,855,1401,685,3402,152496.74,178.358760,212.625,228.333333,1.15830116,1.02960103,1.06146569,K,K,Package - K,K / K,3,685,16,30,3402,855,1401,152496.74,6,228.333333,212.625,178.358760,1.15830116,1.02960103,1.06146569
L,L,L,Local Corporate - L,2,2,16,16,482,489,290,2294,75980.65,157.636203,143.375,145,.772200772,1.02960103,.598393524,L,L,Local Corporate- L,L / L,2,290,16,16,2294,482,489,75980.65,2,145,143.375,157.636203,.772200772,1.02960103,.598393524
M,M,M,Government/Military - M,3,3,29,38,1193,1415,405,3951,165061.5,138.358340,136.241379,135,1.15830116,1.86615187,1.48108605,M,M,Government/Military - M,M / M,3,405,29,38,3951,1193,1415,165061.5,3,135,136.241379,138.358340,1.15830116,1.86615187,1.48108605
N,N,N,Complimentary - N,0,0,5,5,1333,1633,0,0,523.85,.392985746,0,0,0,.321750322,1.65489329,N,N,Complimentary - N,N / N,0,0,5,5,0,1333,1633,523.85,0,0,0,.392985746,0,.321750322,1.65489329
