GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,28,28,3874,4501,0,4376.06,676567.26,174.643072,156.287857,0,0,.400400400,4.50527981,A,A,Group Association- A,A / A,0,0,28,28,4376.06,3874,4501,676567.26,0,0,156.287857,174.643072,0,.400400400,4.50527981
C,C,C,Group Corporate - C,17,17,216,222,3253,3431,2363,37250,529271,162.702429,172.453704,139,6.56370656,3.08880309,3.78308601,C,C,Corporate Group - C,C / C,17,2363,216,222,37250,3253,3431,529271,17,139,172.453704,162.702429,6.56370656,3.08880309,3.78308601
D,D,D,Discounts - D,18,30,1468,2728,12554,22152,2383.68,188910.86,1655575.07,131.876300,128.685872,132.426667,6.94980695,20.9924210,14.5997116,D,D,Discounts - D,D / D,18,2383.68,1468,2728,188910.86,12554,22152,1655575.07,30,132.426667,128.685872,131.876300,6.94980695,20.9924210,14.5997116
E,E,E,Consortium - E,0,0,102,104,1120,1146,0,18333.75,196884.1,175.789375,179.742647,0,0,1.45860146,1.30250733,E,E,Consortium - E,E / E,0,0,102,104,18333.75,1120,1146,196884.1,0,0,179.742647,175.789375,0,1.45860146,1.30250733
G,G,G,Rack - G,4,6,246,301,3828,5123,560,40904.25,707138.8,184.728004,166.277439,140,1.54440154,3.51780352,4.45178397,G,G,Rack - G,G / G,4,560,246,301,40904.25,3828,5123,707138.8,6,140,166.277439,184.728004,1.54440154,3.51780352,4.45178397
H,H,H,House Use - H,0,0,0,0,1,1,0,-150.24,12789.95,12789.95,0,0,0,0,.001162953,H,H,House Use - H,H / H,0,0,0,0,-150.24,1,1,12789.95,0,0,0,12789.95,0,0,.001162953
K,K,K,Package - K,1,2,49,85,888,1456,155,9632,158726.74,178.746329,196.571429,155,.386100386,.700700701,1.03270224,K,K,Package - K,K / K,1,155,49,85,9632,888,1456,158726.74,2,155,196.571429,178.746329,.386100386,.700700701,1.03270224
L,L,L,Local Corporate - L,0,0,45,45,510,517,0,6537,80223.65,157.301275,145.266667,0,0,.643500644,.593106015,L,L,Local Corporate- L,L / L,0,0,45,45,6537,510,517,80223.65,0,0,145.266667,157.301275,0,.643500644,.593106015
M,M,M,Government/Military - M,3,3,128,141,1290,1515,405,17388,178498.5,138.370930,135.84375,135,1.15830116,1.83040183,1.50020933,M,M,Government/Military - M,M / M,3,405,128,141,17388,1290,1515,178498.5,3,135,135.84375,138.370930,1.15830116,1.83040183,1.50020933
N,N,N,Complimentary - N,2,2,19,21,1346,1647,0,-195,328.85,.244316493,-10.263158,0,.772200772,.271700272,1.56533470,N,N,Complimentary - N,N / N,2,0,19,21,-195,1346,1647,328.85,2,0,-10.263158,.244316493,.772200772,.271700272,1.56533470
O,O,O,Contract/Other - O,9,9,421,428,7149,7205,918,42942,734361.12,102.722216,102,102,3.47490347,6.02030602,8.31395078,O,O,Contract/Other - O,O / O,9,918,421,428,42942,7149,7205,734361.12,9,102,102,102.722216,3.47490347,6.02030602,8.31395078
P,P,P,National Corporate - P,3,3,244,250,3435,3587,484,39707.39,588053.59,171.194640,162.735205,161.333333,1.15830116,3.48920349,3.99474345,P,P,National Corporate- P,P / P,3,484,244,250,39707.39,3435,3587,588053.59,3,161.333333,162.735205,171.194640,1.15830116,3.48920349,3.99474345
Q,Q,Q,Group Govt/Military - Q,0,0,510,510,1499,1565,0,67294,194769,129.932622,131.949020,0,0,7.29300729,1.74326650,Q,Q,Group Govt/Military - Q,Q / Q,0,0,510,510,67294,1499,1565,194769,0,0,131.949020,129.932622,0,7.29300729,1.74326650
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012792483,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012792483
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.119784156,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.119784156
U,U,U,Group SMERF - U,0,0,310,535,7311,11169,0,53070,969660.33,132.630328,171.193548,0,0,4.43300443,8.50234916,U,U,Group SMERF - U,U / U,0,0,310,535,53070,7311,11169,969660.33,0,0,171.193548,132.630328,0,4.43300443,8.50234916
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001162953,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001162953
W,W,W,Wholesale - W,1,1,66,68,987,1142,76.5,8028.79,116075.58,117.604438,121.648333,76.5,.386100386,.943800944,1.14783458,W,W,Wholesale - W,W / W,1,76.5,66,68,8028.79,987,1142,116075.58,1,76.5,121.648333,117.604438,.386100386,.943800944,1.14783458
