GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,4.88814173,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,4.88814173
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.14365151,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.14365151
D,D,D,Discounts - D,82,136,1394,2581,6940,12020,10509.14,164928.24,935601.53,134.812901,118.312941,128.160244,31.6602317,19.9342199,12.8207497,D,D,Discounts - D,D / D,82,10509.14,1394,2581,164928.24,6940,12020,935601.53,136,128.160244,118.312941,134.812901,31.6602317,19.9342199,12.8207497
E,E,E,Consortium - E,6,6,77,77,595,611,867,10447,109673.65,184.325462,135.675325,144.5,2.31660232,1.10110110,1.09918531,E,E,Consortium - E,E / E,6,867,77,77,10447,595,611,109673.65,6,144.5,135.675325,184.325462,2.31660232,1.10110110,1.09918531
G,G,G,Rack - G,4,4,180,297,2698,3596,643,24279.55,517879.75,191.949500,134.886389,160.75,1.54440154,2.57400257,4.98420498,G,G,Rack - G,G / G,4,643,180,297,24279.55,2698,3596,517879.75,4,160.75,134.886389,191.949500,1.54440154,2.57400257,4.98420498
H,H,H,House Use - H,0,0,1,1,1,1,0,-2602.73,7012.71,7012.71,-2602.73,0,0,.014300014,.001847370,H,H,House Use - H,H / H,0,0,1,1,-2602.73,1,1,7012.71,0,0,-2602.73,7012.71,0,.014300014,.001847370
K,K,K,Package - K,5,5,36,66,689,1111,850,5421,124689.74,180.972046,150.583333,170,1.93050193,.514800515,1.27283811,K,K,Package - K,K / K,5,850,36,66,5421,689,1111,124689.74,5,170,150.583333,180.972046,1.93050193,.514800515,1.27283811
L,L,L,Local Corporate - L,1,1,11,11,377,383,135,1827.79,59902.59,158.892812,166.162727,135,.386100386,.157300157,.696458591,L,L,Local Corporate- L,L / L,1,135,11,11,1827.79,377,383,59902.59,1,135,166.162727,158.892812,.386100386,.157300157,.696458591
M,M,M,Government/Military - M,3,3,61,66,867,1024,393,8081,122048,140.770473,132.475410,131,1.15830116,.872300872,1.60167002,M,M,Government/Military - M,M / M,3,393,61,66,8081,867,1024,122048,3,131,132.475410,140.770473,1.15830116,.872300872,1.60167002
N,N,N,Complimentary - N,3,3,112,112,1202,1500,0,224,811.11,.674800333,2,0,1.15830116,1.60160160,2.22053906,N,N,Complimentary - N,N / N,3,0,112,112,224,1202,1500,811.11,3,0,2,.674800333,1.15830116,1.60160160,2.22053906
O,O,O,Contract/Other - O,20,23,551,560,4678,4717,2040,56457,481605.12,102.951073,102.462795,102,7.72200772,7.87930788,8.64199812,O,O,Contract/Other - O,O / O,20,2040,551,560,56457,4678,4717,481605.12,23,102,102.462795,102.951073,7.72200772,7.87930788,8.64199812
P,P,P,National Corporate - P,7,8,132,145,2528,2665,1147,21655.75,440799.78,174.367002,164.058712,163.857143,2.70270270,1.88760189,4.67015204,P,P,National Corporate- P,P / P,7,1147,132,145,21655.75,2528,2665,440799.78,8,163.857143,164.058712,174.367002,2.70270270,1.88760189,4.67015204
Q,Q,Q,Group Govt/Military - Q,0,0,8,8,519,576,0,1048,70436,135.714836,131,0,0,.114400114,.958785169,Q,Q,Group Govt/Military - Q,Q / Q,0,0,8,8,1048,519,576,70436,0,0,131,135.714836,0,.114400114,.958785169
