GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,900,1213,2646,3141,0,135697.5,463510.2,175.173923,150.775,0,0,13.3650134,5.73944731,A,A,Group Association- A,A / A,0,0,900,1213,135697.5,2646,3141,463510.2,0,0,150.775,175.173923,0,13.3650134,5.73944731
C,C,C,Group Corporate - C,1,2,225,242,2242,2402,132,29773,369645,164.872881,132.324444,132,.386100386,3.34125334,4.86312958,C,C,Corporate Group - C,C / C,1,132,225,242,29773,2242,2402,369645,2,132,132.324444,164.872881,.386100386,3.34125334,4.86312958
D,D,D,Discounts - D,28,50,822,1443,5441,9284,3360.52,113378.44,755252.33,138.807633,137.929976,120.018571,10.8108108,12.2067122,11.8020910,D,D,Discounts - D,D / D,28,3360.52,822,1443,113378.44,5441,9284,755252.33,50,120.018571,137.929976,138.807633,10.8108108,12.2067122,11.8020910
E,E,E,Consortium - E,0,0,63,72,517,533,0,11383.85,99069.4,191.623598,180.696032,0,0,.935550936,1.12142640,E,E,Consortium - E,E / E,0,0,63,72,11383.85,517,533,99069.4,0,0,180.696032,191.623598,0,.935550936,1.12142640
G,G,G,Rack - G,2,6,153,193,2511,3292,301,28621.49,492462.2,196.121943,187.068562,150.5,.772200772,2.27205227,5.44661837,G,G,Rack - G,G / G,2,301,153,193,28621.49,2511,3292,492462.2,6,150.5,187.068562,196.121943,.772200772,2.27205227,5.44661837
H,H,H,House Use - H,0,0,0,0,0,0,0,51.29,8981.81,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,51.29,0,0,8981.81,0,0,0,0,0,0,0
K,K,K,Package - K,2,3,18,27,648,1038,350,3175,118349.74,182.638488,176.388889,175,.772200772,.267300267,1.40557893,K,K,Package - K,K / K,2,350,18,27,3175,648,1038,118349.74,3,175,176.388889,182.638488,.772200772,.267300267,1.40557893
L,L,L,Local Corporate - L,1,1,14,14,364,370,136.8,2169.8,57775.54,158.724011,154.985714,136.8,.386100386,.207900208,.789553599,L,L,Local Corporate- L,L / L,1,136.8,14,14,2169.8,364,370,57775.54,1,136.8,154.985714,158.724011,.386100386,.207900208,.789553599
M,M,M,Government/Military - M,0,0,56,69,800,952,0,7406,113141,141.42625,132.25,0,0,.831600832,1.73528263,M,M,Government/Military - M,M / M,0,0,56,69,7406,800,952,113141,0,0,132.25,141.42625,0,.831600832,1.73528263
N,N,N,Complimentary - N,2,2,110,113,1077,1375,0,.01,587.11,.545134633,.000090909,0,.772200772,1.63350163,2.33612425,N,N,Complimentary - N,N / N,2,0,110,113,.01,1077,1375,587.11,2,0,.000090909,.545134633,.772200772,1.63350163,2.33612425
O,O,O,Contract/Other - O,23,23,654,660,4005,4035,2346,66810,412704.12,103.047221,102.155963,102,8.88030888,9.71190971,8.68725869,O,O,Contract/Other - O,O / O,23,2346,654,660,66810,4005,4035,412704.12,23,102,102.155963,103.047221,8.88030888,9.71190971,8.68725869
P,P,P,National Corporate - P,4,4,119,121,2368,2492,622,19575.55,414363.03,174.984388,164.500420,155.5,1.54440154,1.76715177,5.13643660,P,P,National Corporate- P,P / P,4,622,119,121,19575.55,2368,2492,414363.03,4,155.5,164.500420,174.984388,1.54440154,1.76715177,5.13643660
Q,Q,Q,Group Govt/Military - Q,0,0,100,124,511,568,0,11790,69388,135.788650,117.9,0,0,1.48500149,1.10841178,Q,Q,Group Govt/Military - Q,Q / Q,0,0,100,124,11790,511,568,69388,0,0,117.9,135.788650,0,1.48500149,1.10841178
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.023860136,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.023860136
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.223417639,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.223417639
U,U,U,Group SMERF - U,4,4,296,429,3673,6271,396,29314.41,520638.43,141.747463,99.0351689,99,1.54440154,4.39560440,7.96711639,U,U,Group SMERF - U,U / U,4,396,296,429,29314.41,3673,6271,520638.43,4,99,99.0351689,141.747463,1.54440154,4.39560440,7.96711639
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002169103,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002169103
W,W,W,Wholesale - W,1,1,33,33,680,821,95,3927,77896.29,114.553368,119,95,.386100386,.490050490,1.47499024,W,W,Wholesale - W,W / W,1,95,33,33,3927,680,821,77896.29,1,95,119,114.553368,.386100386,.490050490,1.47499024
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
68,96,3563,4753,27598,36723,113.813529,129.967258,144.536713,,7739.32,463073.34,3988924.2,59.8629127,52.9106029,26.2548263,MONTH,Rooms Month to Date,Room Revenue Month to Date
