GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,4.04118404,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,4.04118404
C,C,C,Group Corporate - C,0,0,0,0,2407,2568,0,0,391565,162.677607,0,0,0,0,3.64448482,C,C,Corporate Group - C,C / C,0,0,0,0,0,2407,2568,391565,0,0,0,162.677607,0,0,3.64448482
D,D,D,Discounts - D,42,77,649,1320,8708,15437,5553.67,75189.14,1150363.71,132.104239,115.853837,132.230238,16.2162162,22.7799228,13.1849497,D,D,Discounts - D,D / D,42,5553.67,649,1320,75189.14,8708,15437,1150363.71,77,132.230238,115.853837,132.104239,16.2162162,22.7799228,13.1849497
E,E,E,Consortium - E,4,4,22,24,782,800,641.75,3073.75,137222.7,175.476598,139.715909,160.4375,1.54440154,.772200772,1.18404118,E,E,Consortium - E,E / E,4,641.75,22,24,3073.75,782,800,137222.7,4,160.4375,139.715909,175.476598,1.54440154,.772200772,1.18404118
G,G,G,Rack - G,16,19,120,154,3036,4116,2675.75,17293.25,567872.25,187.046196,144.110417,167.234375,6.17760618,4.21200421,4.59686577,G,G,Rack - G,G / G,16,2675.75,120,154,17293.25,3036,4116,567872.25,19,167.234375,144.110417,187.046196,6.17760618,4.21200421,4.59686577
H,H,H,House Use - H,0,0,0,0,1,1,0,201.37,7721.14,7721.14,0,0,0,0,.001514119,H,H,House Use - H,H / H,0,0,0,0,201.37,1,1,7721.14,0,0,0,7721.14,0,0,.001514119
K,K,K,Package - K,5,10,29,59,757,1236,845,4230,134639.74,177.859630,145.862069,169,1.93050193,1.01790102,1.14618821,K,K,Package - K,K / K,5,845,29,59,4230,757,1236,134639.74,10,169,145.862069,177.859630,1.93050193,1.01790102,1.14618821
L,L,L,Local Corporate - L,0,0,0,0,407,413,0,0,64898.55,159.455897,0,0,0,0,.616246499,L,L,Local Corporate- L,L / L,0,0,0,0,0,407,413,64898.55,0,0,0,159.455897,0,0,.616246499
M,M,M,Government/Military - M,2,3,9,17,957,1127,262,1179,133900,139.916405,131,131,.772200772,.315900316,1.44901204,M,M,Government/Military - M,M / M,2,262,9,17,1179,957,1127,133900,3,131,131,139.916405,.772200772,.315900316,1.44901204
N,N,N,Complimentary - N,1,1,10,10,1272,1571,0,0,811.11,.637665094,0,0,.386100386,.351000351,1.92595957,N,N,Complimentary - N,N / N,1,0,10,10,0,1272,1571,811.11,1,0,0,.637665094,.386100386,.351000351,1.92595957
O,O,O,Contract/Other - O,20,20,220,221,5610,5656,2040,22848,577281.12,102.902160,103.854545,102,7.72200772,7.72200772,8.49420849,O,O,Contract/Other - O,O / O,20,2040,220,221,22848,5610,5656,577281.12,20,102,103.854545,102.902160,7.72200772,7.72200772,8.49420849
P,P,P,National Corporate - P,10,10,60,60,2792,2938,1617,9571.5,483988.78,173.348417,159.525,161.7,3.86100386,2.10600211,4.22742070,P,P,National Corporate- P,P / P,10,1617,60,60,9571.5,2792,2938,483988.78,10,161.7,159.525,173.348417,3.86100386,2.10600211,4.22742070
Q,Q,Q,Group Govt/Military - Q,5,5,9,9,841,907,655,1179,108087,128.521998,131,131,1.93050193,.315900316,1.27337421,Q,Q,Group Govt/Military - Q,Q / Q,5,655,9,9,1179,841,907,108087,5,131,131,128.521998,1.93050193,.315900316,1.27337421
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016655311,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016655311
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.155954274,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.155954274
U,U,U,Group SMERF - U,3,5,175,466,5727,8998,218,21245,750985.43,131.130684,121.4,72.6666667,1.15830116,6.14250614,8.67136044,U,U,Group SMERF - U,U / U,3,218,175,466,21245,5727,8998,750985.43,5,72.6666667,121.4,131.130684,1.15830116,6.14250614,8.67136044
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001514119,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001514119
W,W,W,Wholesale - W,2,2,20,20,757,907,274,2192,86600.79,114.399987,109.6,137,.772200772,.702000702,1.14618821,W,W,Wholesale - W,W / W,2,274,20,20,2192,757,907,86600.79,2,137,109.6,114.399987,.772200772,.702000702,1.14618821
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
110,156,1323,2360,36838,49988,134.383364,119.578239,137.693863,,14782.17,158202.01,5072366.52,55.7771217,46.4373464,42.4710425,MONTH,Rooms Month to Date,Room Revenue Month to Date
