GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-4391,458762.2,173.379516,0,0,0,0,4.84180863,A,A,Group Association- A,A / A,0,0,0,0,-4391,2646,3141,458762.2,0,0,0,173.379516,0,0,4.84180863
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.10437519,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.10437519
D,D,D,Discounts - D,65,136,1529,2847,7075,12286,6824.18,180498.16,951171.45,134.441194,118.049810,104.987385,25.0965251,20.3568100,12.9462570,D,D,Discounts - D,D / D,65,6824.18,1529,2847,180498.16,7075,12286,951171.45,136,104.987385,118.049810,134.441194,25.0965251,20.3568100,12.9462570
E,E,E,Consortium - E,3,3,83,83,601,617,352.75,11241.75,110468.4,183.807654,135.442771,117.583333,1.15830116,1.10504593,1.09974565,E,E,Consortium - E,E / E,3,352.75,83,83,11241.75,601,617,110468.4,3,117.583333,135.442771,183.807654,1.15830116,1.10504593,1.09974565
G,G,G,Rack - G,3,4,187,305,2705,3604,375,25234.55,518834.75,191.805823,134.944118,125,1.15830116,2.48968180,4.94977035,G,G,Rack - G,G / G,3,375,187,305,25234.55,2705,3604,518834.75,4,125,134.944118,191.805823,1.15830116,2.48968180,4.94977035
H,H,H,House Use - H,0,0,1,1,1,1,106.25,-3502.64,6112.8,6112.8,-3502.64,0,0,.013313806,.001829860,H,H,House Use - H,H / H,0,106.25,1,1,-3502.64,1,1,6112.8,0,0,-3502.64,6112.8,0,.013313806,.001829860
K,K,K,Package - K,3,3,42,72,695,1117,405,6291,125559.74,180.661496,149.785714,135,1.15830116,.559179870,1.27175246,K,K,Package - K,K / K,3,405,42,72,6291,695,1117,125559.74,3,135,149.785714,180.661496,1.15830116,.559179870,1.27175246
L,L,L,Local Corporate - L,0,0,12,12,378,384,0,1962.79,60037.59,158.829603,163.565833,0,0,.159765677,.691686948,L,L,Local Corporate- L,L / L,0,0,12,12,1962.79,378,384,60037.59,0,0,163.565833,158.829603,0,.159765677,.691686948
M,M,M,Government/Military - M,0,0,61,66,867,1024,0,8081,122048,140.770473,132.475410,0,0,.812142191,1.58648832,M,M,Government/Military - M,M / M,0,0,61,66,8081,867,1024,122048,0,0,132.475410,140.770473,0,.812142191,1.58648832
N,N,N,Complimentary - N,1,1,115,115,1205,1503,0,224,811.11,.673120332,1.94782609,0,.386100386,1.53108774,2.20498088,N,N,Complimentary - N,N / N,1,0,115,115,224,1205,1503,811.11,1,0,1.94782609,.673120332,.386100386,1.53108774,2.20498088
