GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,0,458762.2,173.379516,0,0,0,0,4.62272227,A,A,Group Association- A,A / A,0,0,0,0,0,2646,3141,458762.2,0,0,0,173.379516,0,0,4.62272227
C,C,C,Group Corporate - C,8,8,56,56,2299,2460,974,6686,376463,163.750761,119.392857,121.75,3.08880309,2.70270270,4.01649225,C,C,Corporate Group - C,C / C,8,974,56,56,6686,2299,2460,376463,8,121.75,119.392857,163.750761,3.08880309,2.70270270,4.01649225
D,D,D,Discounts - D,11,14,299,631,7475,13120,1461.66,35838.18,998080.21,133.522436,119.860134,132.878182,4.24710425,14.4305019,13.0592778,D,D,Discounts - D,D / D,11,1461.66,299,631,35838.18,7475,13120,998080.21,14,132.878182,119.860134,133.522436,4.24710425,14.4305019,13.0592778
E,E,E,Consortium - E,7,7,29,29,639,655,1024.25,4190.75,115772.65,181.177856,144.508621,146.321429,2.70270270,1.39961390,1.11637170,E,E,Consortium - E,E / E,7,1024.25,29,29,4190.75,639,655,115772.65,7,146.321429,144.508621,181.177856,2.70270270,1.39961390,1.11637170
G,G,G,Rack - G,9,16,72,135,2778,3740,1457.25,9953.75,528913.5,190.393629,138.246528,161.916667,3.47490347,3.47490347,4.85333427,G,G,Rack - G,G / G,9,1457.25,72,135,9953.75,2778,3740,528913.5,16,161.916667,138.246528,190.393629,3.47490347,3.47490347,4.85333427
H,H,H,House Use - H,0,0,0,0,1,1,0,35.13,7267.02,7267.02,0,0,0,0,.001747061,H,H,House Use - H,H / H,0,0,0,0,35.13,1,1,7267.02,0,0,0,7267.02,0,0,.001747061
K,K,K,Package - K,0,0,12,27,710,1149,0,1725,127719.74,179.886958,143.75,0,0,.579150579,1.24041301,K,K,Package - K,K / K,0,0,12,27,1725,710,1149,127719.74,0,0,143.75,179.886958,0,.579150579,1.24041301
L,L,L,Local Corporate - L,1,1,4,4,382,388,125,523.6,60561.19,158.537147,130.9,125,.386100386,.193050193,.667377138,L,L,Local Corporate- L,L / L,1,125,4,4,523.6,382,388,60561.19,1,125,130.9,158.537147,.386100386,.193050193,.667377138
M,M,M,Government/Military - M,5,5,11,11,880,1037,665,1461,123765,140.642045,132.818182,133,1.93050193,.530888031,1.53741330,M,M,Government/Military - M,M / M,5,665,11,11,1461,880,1037,123765,5,133,132.818182,140.642045,1.93050193,.530888031,1.53741330
N,N,N,Complimentary - N,1,1,19,19,1226,1524,0,0,811.11,.661590538,0,0,.386100386,.916988417,2.14189626,N,N,Complimentary - N,N / N,1,0,19,19,0,1226,1524,811.11,1,0,0,.661590538,.386100386,.916988417,2.14189626
O,O,O,Contract/Other - O,20,20,165,168,4921,4965,2040,16932,506595.12,102.945564,102.618182,102,7.72200772,7.96332046,8.59728507,O,O,Contract/Other - O,O / O,20,2040,165,168,16932,4921,4965,506595.12,20,102,102.618182,102.945564,7.72200772,7.96332046,8.59728507
P,P,P,National Corporate - P,9,10,31,35,2576,2717,1512,5143.25,448777.03,174.214686,165.911290,168,3.47490347,1.49613900,4.50042803,P,P,National Corporate- P,P / P,9,1512,31,35,5143.25,2576,2717,448777.03,10,168,165.911290,174.214686,3.47490347,1.49613900,4.50042803
Q,Q,Q,Group Govt/Military - Q,8,9,8,9,527,585,1048,1048,71484,135.643264,131,131,3.08880309,.386100386,.920700921,Q,Q,Group Govt/Military - Q,Q / Q,8,1048,8,9,1048,527,585,71484,9,131,131,135.643264,3.08880309,.386100386,.920700921
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.019217666,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.019217666
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.179947239,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.179947239
