GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,5.21235521,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,5.21235521
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.41848554,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.41848554
D,D,D,Discounts - D,41,72,434,735,5980,10174,4860.1,54053.08,824726.37,137.914109,124.546267,118.539024,15.8301158,11.9691120,11.7800016,D,D,Discounts - D,D / D,41,4860.1,434,735,54053.08,5980,10174,824726.37,72,118.539024,124.546267,137.914109,15.8301158,11.9691120,11.7800016
E,E,E,Consortium - E,2,2,21,21,539,555,271.5,2939,102165.65,189.546660,139.952381,135.75,.772200772,.579150579,1.06177606,E,E,Consortium - E,E / E,2,271.5,21,21,2939,539,555,102165.65,2,135.75,139.952381,189.546660,.772200772,.579150579,1.06177606
G,G,G,Rack - G,5,5,109,195,2627,3494,678,14458.55,508058.75,193.398839,132.647248,135.6,1.93050193,3.00606729,5.17492711,G,G,Rack - G,G / G,5,678,109,195,14458.55,2627,3494,508058.75,5,135.6,132.647248,193.398839,1.93050193,3.00606729,5.17492711
H,H,H,House Use - H,0,0,1,1,1,1,0,-2213.84,7401.6,7401.6,-2213.84,0,0,.027578599,.001969900,H,H,House Use - H,H / H,0,0,1,1,-2213.84,1,1,7401.6,0,0,-2213.84,7401.6,0,.027578599,.001969900
K,K,K,Package - K,1,1,15,28,668,1073,180,2345,121613.74,182.056497,156.333333,180,.386100386,.413678985,1.31589315,K,K,Package - K,K / K,1,180,15,28,2345,668,1073,121613.74,1,180,156.333333,182.056497,.386100386,.413678985,1.31589315
L,L,L,Local Corporate - L,0,0,3,3,369,375,0,517.29,58592.09,158.786152,172.43,0,0,.082735797,.726893074,L,L,Local Corporate- L,L / L,0,0,3,3,517.29,369,375,58592.09,0,0,172.43,158.786152,0,.082735797,.726893074
M,M,M,Government/Military - M,2,2,15,15,821,973,262,1995,115962,141.244823,133,131,.772200772,.413678985,1.61728784,M,M,Government/Military - M,M / M,2,262,15,15,1995,821,973,115962,2,131,133,141.244823,.772200772,.413678985,1.61728784
N,N,N,Complimentary - N,2,2,86,86,1176,1474,0,224,811.11,.689719388,2.60465116,0,.772200772,2.37175951,2.31660232,N,N,Complimentary - N,N / N,2,0,86,86,224,1176,1474,811.11,2,0,2.60465116,.689719388,.772200772,2.37175951,2.31660232
O,O,O,Contract/Other - O,20,20,280,280,4407,4437,2040,28713,453861.12,102.986413,102.546429,102,7.72200772,7.72200772,8.68134899,O,O,Contract/Other - O,O / O,20,2040,280,280,28713,4407,4437,453861.12,20,102,102.546429,102.986413,7.72200772,7.72200772,8.68134899
P,P,P,National Corporate - P,6,7,50,57,2446,2577,985,8246,427390.03,174.730184,164.92,164.166667,2.31660232,1.37892995,4.81837523,P,P,National Corporate- P,P / P,6,985,50,57,8246,2446,2577,427390.03,7,164.166667,164.92,174.730184,2.31660232,1.37892995,4.81837523
