GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,3.93321348,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,3.93321348
C,C,C,Group Corporate - C,0,0,68,68,2475,2636,0,10222,401787,162.338182,150.323529,0,0,1.45860146,3.64732235,C,C,Corporate Group - C,C / C,0,0,68,68,10222,2475,2636,401787,0,0,150.323529,162.338182,0,1.45860146,3.64732235
D,D,D,Discounts - D,22,34,1086,2021,9145,16138,3004.15,132419.07,1207593.64,132.049605,121.932845,136.552273,8.49420849,23.2947233,13.4766719,D,D,Discounts - D,D / D,22,3004.15,1086,2021,132419.07,9145,16138,1207593.64,34,136.552273,121.932845,132.049605,8.49420849,23.2947233,13.4766719
E,E,E,Consortium - E,1,1,97,99,857,875,157.25,14736.25,148885.2,173.728355,151.920103,157.25,.386100386,2.08065208,1.26293142,E,E,Consortium - E,E / E,1,157.25,97,99,14736.25,857,875,148885.2,1,157.25,151.920103,173.728355,.386100386,2.08065208,1.26293142
G,G,G,Rack - G,3,3,224,273,3140,4235,565,35553.29,586132.29,186.666334,158.720045,188.333333,1.15830116,4.80480480,4.62730997,G,G,Rack - G,G / G,3,565,224,273,35553.29,3140,4235,586132.29,3,188.333333,158.720045,186.666334,1.15830116,4.80480480,4.62730997
H,H,H,House Use - H,0,0,0,0,1,1,119,1346.87,8866.64,8866.64,0,0,0,0,.001473666,H,H,House Use - H,H / H,0,119,0,0,1346.87,1,1,8866.64,0,0,0,8866.64,0,0,.001473666
K,K,K,Package - K,0,0,41,75,769,1252,0,6100,136509.74,177.515917,148.780488,0,0,.879450879,1.13324884,K,K,Package - K,K / K,0,0,41,75,6100,769,1252,136509.74,0,0,148.780488,177.515917,0,.879450879,1.13324884
L,L,L,Local Corporate - L,1,2,4,5,411,418,154,618.18,65516.73,159.408102,154.545,154,.386100386,.085800086,.605676560,L,L,Local Corporate- L,L / L,1,154,4,5,618.18,411,418,65516.73,2,154,154.545,159.408102,.386100386,.085800086,.605676560
M,M,M,Government/Military - M,2,2,37,47,985,1157,262,4716,137437,139.529949,127.459459,131,.772200772,.793650794,1.45156061,M,M,Government/Military - M,M / M,2,262,37,47,4716,985,1157,137437,2,131,127.459459,139.529949,.772200772,.793650794,1.45156061
N,N,N,Complimentary - N,0,0,17,18,1279,1579,0,0,811.11,.634175137,0,0,0,.364650365,1.88481830,N,N,Complimentary - N,N / N,0,0,17,18,0,1279,1579,811.11,0,0,0,.634175137,0,.364650365,1.88481830
O,O,O,Contract/Other - O,20,20,439,440,5829,5875,2040,45186,599619.12,102.868266,102.929385,102,7.72200772,9.41655942,8.58999676,O,O,Contract/Other - O,O / O,20,2040,439,440,45186,5829,5875,599619.12,20,102,102.929385,102.868266,7.72200772,9.41655942,8.58999676
P,P,P,National Corporate - P,8,8,136,136,2868,3014,1296,21806,496223.28,173.020669,160.338235,162,3.08880309,2.91720292,4.22647293,P,P,National Corporate- P,P / P,8,1296,136,136,21806,2868,3014,496223.28,8,162,160.338235,173.020669,3.08880309,2.91720292,4.22647293
Q,Q,Q,Group Govt/Military - Q,0,0,66,66,898,964,0,8646,115554,128.679287,131,0,0,1.41570142,1.32335171,Q,Q,Group Govt/Military - Q,Q / Q,0,0,66,66,8646,898,964,115554,0,0,131,128.679287,0,1.41570142,1.32335171
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016210322,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016210322
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.151787556,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.151787556
U,U,U,Group SMERF - U,8,15,246,655,5798,9187,1000,28482,758222.43,130.773099,115.780488,125,3.08880309,5.27670528,8.54431312,U,U,Group SMERF - U,U / U,8,1000,246,655,28482,5798,9187,758222.43,15,125,115.780488,130.773099,3.08880309,5.27670528,8.54431312
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001473666,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001473666
W,W,W,Wholesale - W,0,0,30,30,767,917,0,3658,88066.79,114.819804,121.933333,0,0,.643500644,1.13030151,W,W,Wholesale - W,W / W,0,0,30,30,3658,767,917,88066.79,0,0,121.933333,114.819804,0,.643500644,1.13030151
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
65,85,2491,3933,38006,51561,132.267692,125.848920,137.548128,,8597.4,313489.66,5227654.17,56.0081346,53.4320034,25.0965251,MONTH,Rooms Month to Date,Room Revenue Month to Date
