GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,861,966,3846,4473,0,160519,672191.2,174.776703,186.433217,0,0,11.4631873,4.90079896,A,A,Group Association- A,A / A,0,0,861,966,160519,3846,4473,672191.2,0,0,186.433217,174.776703,0,11.4631873,4.90079896
C,C,C,Group Corporate - C,0,0,528,539,3031,3203,0,84359,490768,161.916199,159.770833,0,0,7.02968979,3.86227812,C,C,Corporate Group - C,C / C,0,0,528,539,84359,3031,3203,490768,0,0,159.770833,161.916199,0,7.02968979,3.86227812
D,D,D,Discounts - D,123,225,1370,2353,11015,19312,15384.86,176523.89,1455223.67,132.112907,128.849555,125.080163,47.4903475,18.2399148,14.0359596,D,D,Discounts - D,D / D,123,15384.86,1370,2353,176523.89,11015,19312,1455223.67,225,125.080163,128.849555,132.112907,47.4903475,18.2399148,14.0359596
E,E,E,Consortium - E,0,0,115,121,1013,1037,0,21118.9,177501.35,175.223445,183.642609,0,0,1.53108774,1.29082406,E,E,Consortium - E,E / E,0,0,115,121,21118.9,1013,1037,177501.35,0,0,183.642609,175.223445,0,1.53108774,1.29082406
G,G,G,Rack - G,26,39,265,349,3570,4799,3781.03,44207.89,662799.18,185.658034,166.822226,145.424231,10.0386100,3.52815870,4.54910356,G,G,Rack - G,G / G,26,3781.03,265,349,44207.89,3570,4799,662799.18,39,145.424231,166.822226,185.658034,10.0386100,3.52815870,4.54910356
H,H,H,House Use - H,0,0,0,0,1,1,336,1636.05,13101.69,13101.69,0,0,0,0,.001274259,H,H,House Use - H,H / H,0,336,0,0,1636.05,1,1,13101.69,0,0,0,13101.69,0,0,.001274259
K,K,K,Package - K,6,11,54,90,836,1366,1055,9435,148439.74,177.559498,174.722222,175.833333,2.31660232,.718945547,1.06528027,K,K,Package - K,K / K,6,1055,54,90,9435,836,1366,148439.74,11,175.833333,174.722222,177.559498,2.31660232,.718945547,1.06528027
L,L,L,Local Corporate - L,2,2,43,43,462,469,290,6286.46,73106.65,158.239502,146.196744,145,.772200772,.572493676,.588707519,L,L,Local Corporate- L,L / L,2,290,43,43,6286.46,462,469,73106.65,2,145,146.196744,158.239502,.772200772,.572493676,.588707519
M,M,M,Government/Military - M,2,4,86,106,1158,1369,266,11274.5,160312.5,138.439119,131.098837,133,.772200772,1.14498735,1.47559157,M,M,Government/Military - M,M / M,2,266,86,106,11274.5,1158,1369,160312.5,4,133,131.098837,138.439119,.772200772,1.14498735,1.47559157
N,N,N,Complimentary - N,0,0,32,32,1328,1628,0,-287.26,523.85,.394465361,-8.976875,0,0,.426041805,1.69221555,N,N,Complimentary - N,N / N,0,0,32,32,-287.26,1328,1628,523.85,0,0,-8.976875,.394465361,0,.426041805,1.69221555
