GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,5.10810811,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,5.10810811
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.33011583,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.33011583
D,D,D,Discounts - D,70,98,661,1135,6207,10574,8656.34,78929.42,849602.71,136.878155,119.409107,123.662,27.0270270,14.1784642,11.9826255,D,D,Discounts - D,D / D,70,8656.34,661,1135,78929.42,6207,10574,849602.71,98,123.662,119.409107,136.878155,27.0270270,14.1784642,11.9826255
E,E,E,Consortium - E,6,6,27,27,545,561,756.5,3695.5,102922.15,188.847982,136.870370,126.083333,2.31660232,.579150579,1.05212355,E,E,Consortium - E,E / E,6,756.5,27,27,3695.5,545,561,102922.15,6,126.083333,136.870370,188.847982,2.31660232,.579150579,1.05212355
G,G,G,Rack - G,9,11,135,229,2653,3528,1355,17949.05,511549.25,192.819167,132.955926,150.555556,3.47490347,2.89575290,5.12162162,G,G,Rack - G,G / G,9,1355,135,229,17949.05,2653,3528,511549.25,11,150.555556,132.955926,192.819167,3.47490347,2.89575290,5.12162162
H,H,H,House Use - H,0,0,1,1,1,1,-244.04,-2457.88,7157.56,7157.56,-2457.88,0,0,.021450021,.001930502,H,H,House Use - H,H / H,0,-244.04,1,1,-2457.88,1,1,7157.56,0,0,-2457.88,7157.56,0,.021450021,.001930502
K,K,K,Package - K,0,0,20,44,673,1089,0,3031,122299.74,181.723239,151.55,0,0,.429000429,1.29922780,K,K,Package - K,K / K,0,0,20,44,3031,673,1089,122299.74,0,0,151.55,181.723239,0,.429000429,1.29922780
L,L,L,Local Corporate - L,0,0,3,3,369,375,0,517.29,58592.09,158.786152,172.43,0,0,.064350064,.712355212,L,L,Local Corporate- L,L / L,0,0,3,3,517.29,369,375,58592.09,0,0,172.43,158.786152,0,.064350064,.712355212
M,M,M,Government/Military - M,7,7,26,31,832,989,917,3496,117463,141.181490,134.461538,131,2.70270270,.557700558,1.60617761,M,M,Government/Military - M,M / M,7,917,26,31,3496,832,989,117463,7,131,134.461538,141.181490,2.70270270,.557700558,1.60617761
N,N,N,Complimentary - N,1,1,94,94,1184,1482,0,224,811.11,.685059122,2.38297872,0,.386100386,2.01630202,2.28571429,N,N,Complimentary - N,N / N,1,0,94,94,224,1184,1482,811.11,1,0,2.38297872,.685059122,.386100386,2.01630202,2.28571429
