GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,0,676567.26,174.643072,0,0,0,0,4.41225043,A,A,Group Association- A,A / A,0,0,0,0,0,3874,4501,676567.26,0,0,0,174.643072,0,0,4.41225043
C,C,C,Group Corporate - C,0,0,18,18,3328,3506,0,2502,539898,162.228966,139,0,0,1.73745174,3.79038963,C,C,Corporate Group - C,C / C,0,0,18,18,2502,3328,3506,539898,0,0,139,162.228966,0,1.73745174,3.79038963
D,D,D,Discounts - D,54,83,248,436,12917,22744,7287.12,32117.15,1703548.39,131.884214,129.504637,134.946667,20.8494208,23.9382239,14.7116775,D,D,Discounts - D,D / D,54,7287.12,248,436,32117.15,12917,22744,1703548.39,83,134.946667,129.504637,131.884214,20.8494208,23.9382239,14.7116775
E,E,E,Consortium - E,5,5,7,7,1136,1162,905.25,1219.75,199463.85,175.584375,174.25,181.05,1.93050193,.675675676,1.29383492,E,E,Consortium - E,E / E,5,905.25,7,7,1219.75,1136,1162,199463.85,5,181.05,174.25,175.584375,1.93050193,.675675676,1.29383492
G,G,G,Rack - G,2,2,32,39,3874,5176,400,5171,714640.39,184.470932,161.59375,200,.772200772,3.08880309,4.41225043,G,G,Rack - G,G / G,2,400,32,39,5171,3874,5176,714640.39,2,200,161.59375,184.470932,.772200772,3.08880309,4.41225043
H,H,H,House Use - H,0,0,0,0,1,1,0,823.5,13546.83,13546.83,0,0,0,0,.001138939,H,H,House Use - H,H / H,0,0,0,0,823.5,1,1,13546.83,0,0,0,13546.83,0,0,.001138939
K,K,K,Package - K,2,4,11,20,905,1485,365,2200,162086.74,179.101370,200,182.5,.772200772,1.06177606,1.03073997,K,K,Package - K,K / K,2,365,11,20,2200,905,1485,162086.74,4,182.5,200,179.101370,.772200772,1.06177606,1.03073997
L,L,L,Local Corporate - L,0,0,0,0,530,537,0,0,83943.65,158.384245,0,0,0,0,.603637772,L,L,Local Corporate- L,L / L,0,0,0,0,0,530,537,83943.65,0,0,0,158.384245,0,0,.603637772
M,M,M,Government/Military - M,9,9,29,35,1328,1559,1211,3931,183644.5,138.286521,135.551724,134.555556,3.47490347,2.79922780,1.51251125,M,M,Government/Military - M,M / M,9,1211,29,35,3931,1328,1559,183644.5,9,134.555556,135.551724,138.286521,3.47490347,2.79922780,1.51251125
N,N,N,Complimentary - N,1,1,5,5,1353,1654,0,0,328.85,.243052476,0,0,.386100386,.482625483,1.54098473,N,N,Complimentary - N,N / N,1,0,5,5,0,1353,1654,328.85,1,0,0,.243052476,.386100386,.482625483,1.54098473
