GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,12,16,861,966,3846,4473,2587,160519,672191.2,174.776703,186.433217,215.583333,4.63320463,15.1105651,5.01669623,A,A,Group Association- A,A / A,12,2587,861,966,160519,3846,4473,672191.2,16,215.583333,186.433217,174.776703,4.63320463,15.1105651,5.01669623
C,C,C,Group Corporate - C,0,0,293,304,2796,2968,0,48226,454635,162.601931,164.593857,0,0,5.14215514,3.64708338,C,C,Corporate Group - C,C / C,0,0,293,304,48226,2796,2968,454635,0,0,164.593857,162.601931,0,5.14215514,3.64708338
D,D,D,Discounts - D,82,165,910,1623,10555,18582,8731.85,116621.22,1395321,132.195263,128.155187,106.485976,31.6602317,15.9705160,13.7678702,D,D,Discounts - D,D / D,82,8731.85,910,1623,116621.22,10555,18582,1395321,165,106.485976,128.155187,132.195263,31.6602317,15.9705160,13.7678702
E,E,E,Consortium - E,0,0,79,81,977,997,0,15081.15,171463.6,175.500102,190.900633,0,0,1.38645139,1.27439215,E,E,Consortium - E,E / E,0,0,79,81,15081.15,977,997,171463.6,0,0,190.900633,175.500102,0,1.38645139,1.27439215
G,G,G,Rack - G,13,18,192,251,3497,4701,1769,32023.56,650614.85,186.049428,166.789375,136.076923,5.01930502,3.36960337,4.56146301,G,G,Rack - G,G / G,13,1769,192,251,32023.56,3497,4701,650614.85,18,136.076923,166.789375,186.049428,5.01930502,3.36960337,4.56146301
H,H,H,House Use - H,0,0,0,0,1,1,360,936.45,12402.09,12402.09,0,0,0,0,.001304393,H,H,House Use - H,H / H,0,360,0,0,936.45,1,1,12402.09,0,0,0,12402.09,0,0,.001304393
K,K,K,Package - K,2,2,39,59,821,1335,290,6490,145494.74,177.216492,166.410256,145,.772200772,.684450684,1.07090681,K,K,Package - K,K / K,2,290,39,59,6490,821,1335,145494.74,2,145,166.410256,177.216492,.772200772,.684450684,1.07090681
L,L,L,Local Corporate - L,2,2,28,28,447,454,290,4077.46,70897.65,158.607718,145.623571,145,.772200772,.491400491,.583063759,L,L,Local Corporate- L,L / L,2,290,28,28,4077.46,447,454,70897.65,2,145,145.623571,158.607718,.772200772,.491400491,.583063759
M,M,M,Government/Military - M,1,1,46,56,1118,1319,135,5977.5,155015.5,138.654293,129.945652,135,.386100386,.807300807,1.45831159,M,M,Government/Military - M,M / M,1,135,46,56,5977.5,1118,1319,155015.5,1,135,129.945652,138.654293,.386100386,.807300807,1.45831159
N,N,N,Complimentary - N,3,3,26,26,1322,1622,0,-287.26,523.85,.396255673,-11.048462,0,1.15830116,.456300456,1.72440781,N,N,Complimentary - N,N / N,3,0,26,26,-287.26,1322,1622,523.85,3,0,-11.048462,.396255673,1.15830116,.456300456,1.72440781
O,O,O,Contract/Other - O,20,20,442,443,6516,6565,2040,45084,669693.12,102.776722,102,102,7.72200772,7.75710776,8.49942607,O,O,Contract/Other - O,O / O,20,2040,442,443,45084,6516,6565,669693.12,20,102,102,102.776722,7.72200772,7.75710776,8.49942607
P,P,P,National Corporate - P,3,3,118,118,3089,3235,485,19039.75,532286.89,172.316895,161.353814,161.666667,1.15830116,2.07090207,4.02927058,P,P,National Corporate- P,P / P,3,485,118,118,19039.75,3089,3235,532286.89,3,161.666667,161.353814,172.316895,1.15830116,2.07090207,4.02927058
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.017550018,1.29004487,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.017550018,1.29004487
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014348325,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014348325
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.134352499,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.134352499
U,U,U,Group SMERF - U,56,76,194,240,6748,10240,6307,12004.9,887618.33,131.537986,61.8809278,112.625,21.6216216,3.40470340,8.80204529,U,U,Group SMERF - U,U / U,56,6307,194,240,12004.9,6748,10240,887618.33,76,112.625,61.8809278,131.537986,21.6216216,3.40470340,8.80204529
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001304393,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001304393
W,W,W,Wholesale - W,2,2,56,59,872,1025,170,7633.75,101945.54,116.910023,136.316964,85,.772200772,.982800983,1.13743087,W,W,Wholesale - W,W / W,2,170,56,59,7633.75,872,1025,101945.54,2,85,136.316964,116.910023,.772200772,.982800983,1.13743087
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
196,308,3285,4255,43709,58721,118.188010,144.157833,138.706865,,23164.85,473558.48,6062738.36,57.0137222,57.6518077,75.6756757,MONTH,Rooms Month to Date,Room Revenue Month to Date
