GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2669,3164,0,0,461269.2,172.824728,0,0,0,0,3.91825829,A,A,Group Association- A,A / A,0,0,0,0,0,2669,3164,461269.2,0,0,0,172.824728,0,0,3.91825829
C,C,C,Group Corporate - C,10,10,78,78,2485,2646,1390,11612,403177,162.244266,148.871795,139,3.86100386,1.58504369,3.64813483,C,C,Corporate Group - C,C / C,10,1390,78,78,11612,2485,2646,403177,10,139,148.871795,162.244266,3.86100386,1.58504369,3.64813483
D,D,D,Discounts - D,38,54,1124,2075,9183,16192,5527.56,137946.63,1213121.2,132.105107,122.728319,145.462105,14.6718147,22.8408860,13.4812161,D,D,Discounts - D,D / D,38,5527.56,1124,2075,137946.63,9183,16192,1213121.2,54,145.462105,122.728319,132.105107,14.6718147,22.8408860,13.4812161
E,E,E,Consortium - E,8,8,105,107,865,883,1356.25,16092.5,150241.45,173.689538,153.261905,169.53125,3.08880309,2.13371266,1.26987389,E,E,Consortium - E,E / E,8,1356.25,105,107,16092.5,865,883,150241.45,8,169.53125,153.261905,173.689538,3.08880309,2.13371266,1.26987389
G,G,G,Rack - G,9,9,233,282,3149,4244,1657,37210.29,587789.29,186.659031,159.700815,184.111111,3.47490347,4.73481000,4.62292820,G,G,Rack - G,G / G,9,1657,233,282,37210.29,3149,4244,587789.29,9,184.111111,159.700815,186.659031,3.47490347,4.73481000,4.62292820
H,H,H,House Use - H,0,0,0,0,1,1,185.25,1532.12,9051.89,9051.89,0,0,0,0,.001468062,H,H,House Use - H,H / H,0,185.25,0,0,1532.12,1,1,9051.89,0,0,0,9051.89,0,0,.001468062
K,K,K,Package - K,1,2,42,77,770,1254,205,6305,136714.74,177.551610,150.119048,205,.386100386,.853485064,1.13040797,K,K,Package - K,K / K,1,205,42,77,6305,770,1254,136714.74,2,205,150.119048,177.551610,.386100386,.853485064,1.13040797
L,L,L,Local Corporate - L,2,2,6,7,413,420,307,925.18,65823.73,159.379492,154.196667,153.5,.772200772,.121926438,.606309732,L,L,Local Corporate- L,L / L,2,307,6,7,925.18,413,420,65823.73,2,153.5,154.196667,159.379492,.772200772,.121926438,.606309732
M,M,M,Government/Military - M,8,8,45,55,993,1165,1048,5764,138485,139.461229,128.088889,131,3.08880309,.914448283,1.45778587,M,M,Government/Military - M,M / M,8,1048,45,55,5764,993,1165,138485,8,131,128.088889,139.461229,3.08880309,.914448283,1.45778587
N,N,N,Complimentary - N,0,0,17,18,1279,1579,0,0,811.11,.634175137,0,0,0,.345458240,1.87765169,N,N,Complimentary - N,N / N,0,0,17,18,0,1279,1579,811.11,0,0,0,.634175137,0,.345458240,1.87765169
O,O,O,Contract/Other - O,20,20,459,460,5849,5895,2040,47226,601659.12,102.865297,102.888889,102,7.72200772,9.32737249,8.58669642,O,O,Contract/Other - O,O / O,20,2040,459,460,47226,5849,5895,601659.12,20,102,102.888889,102.865297,7.72200772,9.32737249,8.58669642
P,P,P,National Corporate - P,14,14,150,150,2882,3028,2271.75,24077.75,498495.03,172.968435,160.518333,162.267857,5.40540541,3.04816094,4.23095556,P,P,National Corporate- P,P / P,14,2271.75,150,150,24077.75,2882,3028,498495.03,14,162.267857,160.518333,172.968435,5.40540541,3.04816094,4.23095556
Q,Q,Q,Group Govt/Military - Q,23,23,89,89,921,987,3013,11659,118567,128.737242,131,131,8.88030888,1.80857549,1.35208538,Q,Q,Group Govt/Military - Q,Q / Q,23,3013,89,89,11659,921,987,118567,23,131,131,128.737242,8.88030888,1.80857549,1.35208538
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016148685,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016148685
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.151210417,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.151210417
U,U,U,Group SMERF - U,8,15,254,670,5806,9202,1000,29482,759222.43,130.765145,116.070866,125,3.08880309,5.16155253,8.52356974,U,U,Group SMERF - U,U / U,8,1000,254,670,29482,5806,9202,759222.43,15,125,116.070866,130.765145,3.08880309,5.16155253,8.52356974
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001468062,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001468062
W,W,W,Wholesale - W,0,0,30,30,767,917,0,3658,88066.79,114.819804,121.933333,0,0,.609632189,1.12600379,W,W,Wholesale - W,W / W,0,0,30,30,3658,767,917,88066.79,0,0,121.933333,114.819804,0,.609632189,1.12600379
