GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,861,966,3846,4473,0,160519,672191.2,174.776703,186.433217,0,0,11.8725869,4.91702677,A,A,Group Association- A,A / A,0,0,861,966,160519,3846,4473,672191.2,0,0,186.433217,174.776703,0,11.8725869,4.91702677
C,C,C,Group Corporate - C,5,5,528,539,3031,3203,753,84359,490768,161.916199,159.770833,150.6,1.93050193,7.28075014,3.87506712,C,C,Corporate Group - C,C / C,5,753,528,539,84359,3031,3203,490768,5,150.6,159.770833,161.916199,1.93050193,7.28075014,3.87506712
D,D,D,Discounts - D,71,121,1247,2128,10892,19087,8966.1,161139.03,1439838.81,132.192326,129.221355,126.283099,27.4131274,17.1952565,13.9251835,D,D,Discounts - D,D / D,71,8966.1,1247,2128,161139.03,10892,19087,1439838.81,121,126.283099,129.221355,132.192326,27.4131274,17.1952565,13.9251835
E,E,E,Consortium - E,0,0,115,121,1013,1037,0,21118.9,177501.35,175.223445,183.642609,0,0,1.58576944,1.29509831,E,E,Consortium - E,E / E,0,0,115,121,21118.9,1013,1037,177501.35,0,0,183.642609,175.223445,0,1.58576944,1.29509831
G,G,G,Rack - G,11,16,239,310,3544,4760,1702.8,40426.86,659018.15,185.953203,169.150042,154.8,4.24710425,3.29564258,4.53092639,G,G,Rack - G,G / G,11,1702.8,239,310,40426.86,3544,4760,659018.15,16,154.8,169.150042,185.953203,4.24710425,3.29564258,4.53092639
H,H,H,House Use - H,0,0,0,0,1,1,95,1300.05,12765.69,12765.69,0,0,0,0,.001278478,H,H,House Use - H,H / H,0,95,0,0,1300.05,1,1,12765.69,0,0,0,12765.69,0,0,.001278478
K,K,K,Package - K,3,6,48,79,830,1355,515,8380,147384.74,177.571976,174.583333,171.666667,1.15830116,.661886376,1.06113682,K,K,Package - K,K / K,3,515,48,79,8380,830,1355,147384.74,6,171.666667,174.583333,177.571976,1.15830116,.661886376,1.06113682
L,L,L,Local Corporate - L,2,2,41,41,460,467,290,5996.46,72816.65,158.297065,146.255122,145,.772200772,.565361280,.588099926,L,L,Local Corporate- L,L / L,2,290,41,41,5996.46,460,467,72816.65,2,145,146.255122,158.297065,.772200772,.565361280,.588099926
M,M,M,Government/Military - M,2,4,84,102,1156,1365,266,11008.5,160046.5,138.448529,131.053571,133,.772200772,1.15830116,1.47792068,M,M,Government/Military - M,M / M,2,266,84,102,11008.5,1156,1365,160046.5,4,133,131.053571,138.448529,.772200772,1.15830116,1.47792068
N,N,N,Complimentary - N,0,0,32,32,1328,1628,0,-287.26,523.85,.394465361,-8.976875,0,0,.441257584,1.69781892,N,N,Complimentary - N,N / N,0,0,32,32,-287.26,1328,1628,523.85,0,0,-8.976875,.394465361,0,.441257584,1.69781892
O,O,O,Contract/Other - O,20,20,595,596,6669,6718,2040,60690,685299.12,102.758902,102,102,7.72200772,8.20463320,8.52617045,O,O,Contract/Other - O,O / O,20,2040,595,596,60690,6669,6718,685299.12,20,102,102,102.758902,7.72200772,8.20463320,8.52617045
P,P,P,National Corporate - P,1,1,196,196,3167,3313,129,31299.06,544546.2,171.943859,159.689082,129,.386100386,2.70270270,4.04894014,P,P,National Corporate- P,P / P,1,129,196,196,31299.06,3167,3313,544546.2,1,129,159.689082,171.943859,.386100386,2.70270270,4.04894014
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.013789300,1.26441484,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.013789300,1.26441484
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014063259,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014063259
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.131683244,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.131683244
U,U,U,Group SMERF - U,67,112,328,456,6882,10456,7418,26710.9,902324.33,131.113678,81.4356707,110.716418,25.8687259,4.52289024,8.79848628,U,U,Group SMERF - U,U / U,67,7418,328,456,26710.9,6882,10456,902324.33,112,110.716418,81.4356707,131.113678,25.8687259,4.52289024,8.79848628
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001278478,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001278478
W,W,W,Wholesale - W,8,8,78,81,894,1047,810,10295.5,104607.29,117.010391,131.993590,101.25,3.08880309,1.07556536,1.14295942,W,W,Wholesale - W,W / W,8,810,78,81,10295.5,894,1047,104607.29,8,101.25,131.993590,117.010391,3.08880309,1.07556536,1.14295942
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
190,295,4393,5648,44817,60114,120.973158,141.836331,138.614072,,22984.9,623087,6212266.88,57.2975530,60.5763927,73.3590734,MONTH,Rooms Month to Date,Room Revenue Month to Date
