GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,28,28,3874,4501,0,4376.06,676567.26,174.643072,156.287857,0,0,.415800416,4.51889092,A,A,Group Association- A,A / A,0,0,28,28,4376.06,3874,4501,676567.26,0,0,156.287857,174.643072,0,.415800416,4.51889092
C,C,C,Group Corporate - C,6,6,199,205,3236,3414,834,34887,526908,162.826947,175.311558,139,2.31660232,2.95515296,3.77468535,C,C,Corporate Group - C,C / C,6,834,199,205,34887,3236,3414,526908,6,139,175.311558,162.826947,2.31660232,2.95515296,3.77468535
D,D,D,Discounts - D,48,106,1450,2698,12536,22122,4518,186527.18,1653191.39,131.875510,128.639434,94.125,18.5328185,21.5325215,14.6228231,D,D,Discounts - D,D / D,48,4518,1450,2698,186527.18,12536,22122,1653191.39,106,94.125,128.639434,131.875510,18.5328185,21.5325215,14.6228231
E,E,E,Consortium - E,0,0,102,104,1120,1146,0,18333.75,196884.1,175.789375,179.742647,0,0,1.51470151,1.30644239,E,E,Consortium - E,E / E,0,0,102,104,18333.75,1120,1146,196884.1,0,0,179.742647,175.789375,0,1.51470151,1.30644239
G,G,G,Rack - G,5,8,242,295,3824,5117,630,40344.25,706578.8,184.774791,166.711777,126,1.93050193,3.59370359,4.46056760,G,G,Rack - G,G / G,5,630,242,295,40344.25,3824,5117,706578.8,8,126,166.711777,184.774791,1.93050193,3.59370359,4.46056760
H,H,H,House Use - H,0,0,0,0,1,1,0,-150.24,12789.95,12789.95,0,0,0,0,.001166466,H,H,House Use - H,H / H,0,0,0,0,-150.24,1,1,12789.95,0,0,0,12789.95,0,0,.001166466
K,K,K,Package - K,2,4,48,83,887,1454,270,9477,158571.74,178.773100,197.4375,135,.772200772,.712800713,1.03465572,K,K,Package - K,K / K,2,270,48,83,9477,887,1454,158571.74,4,135,197.4375,178.773100,.772200772,.712800713,1.03465572
L,L,L,Local Corporate - L,0,0,45,45,510,517,0,6537,80223.65,157.301275,145.266667,0,0,.668250668,.594897876,L,L,Local Corporate- L,L / L,0,0,45,45,6537,510,517,80223.65,0,0,145.266667,157.301275,0,.668250668,.594897876
M,M,M,Government/Military - M,0,0,125,138,1287,1512,0,16983,178093.5,138.378788,135.864,0,0,1.85625186,1.50124229,M,M,Government/Military - M,M / M,0,0,125,138,16983,1287,1512,178093.5,0,0,135.864,138.378788,0,1.85625186,1.50124229
N,N,N,Complimentary - N,1,1,17,19,1344,1645,0,-195,328.85,.244680060,-11.470588,0,.386100386,.252450252,1.56773087,N,N,Complimentary - N,N / N,1,0,17,19,-195,1344,1645,328.85,1,0,-11.470588,.244680060,.386100386,.252450252,1.56773087
