GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,2646,3141,0,-2601,460552.2,174.056009,0,0,0,0,5.29337628,A,A,Group Association- A,A / A,0,0,0,0,-2601,2646,3141,460552.2,0,0,0,174.056009,0,0,5.29337628
C,C,C,Group Corporate - C,0,0,0,0,2243,2404,0,0,369777,164.858226,0,0,0,0,4.48716666,C,C,Corporate Group - C,C / C,0,0,0,0,0,2243,2404,369777,0,0,0,164.858226,0,0,4.48716666
D,D,D,Discounts - D,42,62,294,528,5840,9967,5139.05,34324.32,804997.61,137.842057,116.749388,122.358333,16.2162162,10.3194103,11.6830376,D,D,Discounts - D,D / D,42,5139.05,294,528,34324.32,5840,9967,804997.61,62,122.358333,116.749388,137.842057,16.2162162,10.3194103,11.6830376
E,E,E,Consortium - E,2,2,16,16,534,550,271.5,2172.5,101399.15,189.886049,135.78125,135.75,.772200772,.561600562,1.06827775,E,E,Consortium - E,E / E,2,271.5,16,16,2172.5,534,550,101399.15,2,135.75,135.78125,189.886049,.772200772,.561600562,1.06827775
G,G,G,Rack - G,2,2,82,168,2600,3467,305,10033.55,503633.75,193.705288,122.360366,152.5,.772200772,2.87820288,5.20135235,G,G,Rack - G,G / G,2,305,82,168,10033.55,2600,3467,503633.75,2,152.5,122.360366,193.705288,.772200772,2.87820288,5.20135235
H,H,H,House Use - H,0,0,1,1,1,1,-129,-2111.84,7503.6,7503.6,-2111.84,0,0,.035100035,.002000520,H,H,House Use - H,H / H,0,-129,1,1,-2111.84,1,1,7503.6,0,0,-2111.84,7503.6,0,.035100035,.002000520
K,K,K,Package - K,1,2,14,27,667,1072,165,2165,121433.74,182.059580,154.642857,165,.386100386,.491400491,1.33434693,K,K,Package - K,K / K,1,165,14,27,2165,667,1072,121433.74,2,165,154.642857,182.059580,.386100386,.491400491,1.33434693
L,L,L,Local Corporate - L,1,1,1,1,367,373,166.73,166.73,58241.53,158.696267,166.73,166.73,.386100386,.035100035,.734190890,L,L,Local Corporate- L,L / L,1,166.73,1,1,166.73,367,373,58241.53,1,166.73,166.73,158.696267,.386100386,.035100035,.734190890
M,M,M,Government/Military - M,2,2,7,7,813,965,262,947,114914,141.345633,135.285714,131,.772200772,.245700246,1.62642287,M,M,Government/Military - M,M / M,2,262,7,7,947,813,965,114914,2,131,135.285714,141.345633,.772200772,.245700246,1.62642287
N,N,N,Complimentary - N,6,6,75,75,1165,1463,0,224,811.11,.696231760,2.98666667,0,2.31660232,2.63250263,2.33060596,N,N,Complimentary - N,N / N,6,0,75,75,224,1165,1463,811.11,6,0,2.98666667,.696231760,2.31660232,2.63250263,2.33060596
O,O,O,Contract/Other - O,20,20,220,220,4347,4377,2040,22593,447741.12,103.000028,102.695455,102,7.72200772,7.72200772,8.69626103,O,O,Contract/Other - O,O / O,20,2040,220,220,22593,4347,4377,447741.12,20,102,102.695455,103.000028,7.72200772,7.72200772,8.69626103
P,P,P,National Corporate - P,10,11,26,30,2422,2550,1607,4291,423435.03,174.828666,165.038462,160.7,3.86100386,.912600913,4.84525977,P,P,National Corporate- P,P / P,10,1607,26,30,4291,2422,2550,423435.03,11,160.7,165.038462,174.828666,3.86100386,.912600913,4.84525977
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,511,568,0,0,69388,135.788650,0,0,0,0,1.02226579,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,511,568,69388,0,0,0,135.788650,0,0,1.02226579
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.022005721,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.022005721
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.206053574,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.206053574
U,U,U,Group SMERF - U,20,22,903,954,4582,7231,2819,100507,621817.43,135.708736,111.303433,140.95,7.72200772,31.6953317,9.16638326,U,U,Group SMERF - U,U / U,20,2819,903,954,100507,4582,7231,621817.43,22,140.95,111.303433,135.708736,7.72200772,31.6953317,9.16638326
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002000520,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002000520
W,W,W,Wholesale - W,1,1,13,13,697,838,179,1403,79859.29,114.575739,107.923077,179,.386100386,.456300456,1.39436253,W,W,Wholesale - W,W / W,1,179,13,13,1403,697,838,79859.29,1,179,107.923077,114.575739,.386100386,.456300456,1.39436253
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
107,131,1652,2040,29550,39116,119.862430,105.396041,142.154469,,12825.28,174114.26,4200664.56,59.1153700,57.9852580,41.3127413,MONTH,Rooms Month to Date,Room Revenue Month to Date
