GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,316,343,2985,3507,0,50085,511354.2,171.307940,158.496835,0,0,4.69260469,4.26855427,A,A,Group Association- A,A / A,0,0,316,343,50085,2985,3507,511354.2,0,0,158.496835,171.307940,0,4.69260469,4.26855427
C,C,C,Group Corporate - C,4,4,85,85,2492,2653,808,13026,404591,162.355939,153.247059,202,1.54440154,1.26225126,3.56356356,C,C,Corporate Group - C,C / C,4,808,85,85,13026,2492,2653,404591,4,202,153.247059,162.355939,1.54440154,1.26225126,3.56356356
D,D,D,Discounts - D,19,27,1430,2590,9489,16707,3129.65,181057.46,1256232.03,132.388242,126.613608,164.718421,7.33590734,21.2355212,13.5692836,D,D,Discounts - D,D / D,19,3129.65,1430,2590,181057.46,9489,16707,1256232.03,27,164.718421,126.613608,132.388242,7.33590734,21.2355212,13.5692836
E,E,E,Consortium - E,3,3,125,127,885,903,578.25,19493.5,153642.45,173.607288,155.948,192.75,1.15830116,1.85625186,1.26555127,E,E,Consortium - E,E / E,3,578.25,125,127,19493.5,885,903,153642.45,3,192.75,155.948,173.607288,1.15830116,1.85625186,1.26555127
G,G,G,Rack - G,3,5,345,429,3261,4391,577.5,58854.79,609433.79,186.885554,170.593594,192.5,1.15830116,5.12325512,4.66323466,G,G,Rack - G,G / G,3,577.5,345,429,58854.79,3261,4391,609433.79,5,192.5,170.593594,186.885554,1.15830116,5.12325512,4.66323466
H,H,H,House Use - H,0,0,0,0,1,1,364,2672.87,10192.64,10192.64,0,0,0,0,.001430001,H,H,House Use - H,H / H,0,364,0,0,2672.87,1,1,10192.64,0,0,0,10192.64,0,0,.001430001
K,K,K,Package - K,0,0,53,97,781,1274,0,8460,138869.74,177.810166,159.622642,0,0,.787050787,1.11683112,K,K,Package - K,K / K,0,0,53,97,8460,781,1274,138869.74,0,0,159.622642,177.810166,0,.787050787,1.11683112
L,L,L,Local Corporate - L,0,0,8,9,415,422,0,1258.64,66157.19,159.414916,157.33,0,0,.118800119,.593450593,L,L,Local Corporate- L,L / L,0,0,8,9,1258.64,415,422,66157.19,0,0,157.33,159.414916,0,.118800119,.593450593
M,M,M,Government/Military - M,2,2,102,125,1050,1235,272,13536,146257,139.292381,132.705882,136,.772200772,1.51470151,1.50150150,M,M,Government/Military - M,M / M,2,272,102,125,13536,1050,1235,146257,2,136,132.705882,139.292381,.772200772,1.51470151,1.50150150
N,N,N,Complimentary - N,0,0,28,29,1290,1590,0,0,811.11,.628767442,0,0,0,.415800416,1.84470184,N,N,Complimentary - N,N / N,0,0,28,29,0,1290,1590,811.11,0,0,0,.628767442,0,.415800416,1.84470184
O,O,O,Contract/Other - O,20,20,606,608,5996,6043,2040,62220,616653.12,102.844083,102.673267,102,7.72200772,8.99910900,8.57428857,O,O,Contract/Other - O,O / O,20,2040,606,608,62220,5996,6043,616653.12,20,102,102.673267,102.844083,7.72200772,8.99910900,8.57428857
P,P,P,National Corporate - P,16,16,205,205,2937,3083,2656,33001,507418.28,172.767545,160.980488,166,6.17760618,3.04425304,4.19991420,P,P,National Corporate- P,P / P,16,2656,205,205,33001,2937,3083,507418.28,16,166,160.980488,172.767545,6.17760618,3.04425304,4.19991420
Q,Q,Q,Group Govt/Military - Q,2,2,145,145,977,1043,262,18995,125903,128.866940,131,131,.772200772,2.15325215,1.39711140,Q,Q,Group Govt/Military - Q,Q / Q,2,262,145,145,18995,977,1043,125903,2,131,131,128.866940,.772200772,2.15325215,1.39711140
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015730016,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015730016
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.147290147,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.147290147
U,U,U,Group SMERF - U,137,138,522,942,6074,9474,20731,71805,801545.43,131.963357,137.557471,151.321168,52.8957529,7.75170775,8.68582869,U,U,Group SMERF - U,U / U,137,20731,522,942,71805,6074,9474,801545.43,138,151.321168,137.557471,131.963357,52.8957529,7.75170775,8.68582869
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001430001,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001430001
W,W,W,Wholesale - W,5,5,59,59,796,946,823,6959,91367.79,114.783656,117.949153,164.6,1.93050193,.876150876,1.13828114,W,W,Wholesale - W,W / W,5,823,59,59,6959,796,946,91367.79,5,164.6,117.949153,114.783656,1.93050193,.876150876,1.13828114
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
211,222,4029,5793,39544,53421,152.802844,134.381797,137.962492,,32241.4,541424.26,5455588.77,56.5479765,59.8307098,81.4671815,MONTH,Rooms Month to Date,Room Revenue Month to Date
