GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,0,0,0,0,3874,4501,0,-419,676148.26,174.534915,0,0,0,0,4.29814051,A,A,Group Association- A,A / A,0,0,0,0,-419,3874,4501,676148.26,0,0,0,174.534915,0,0,4.29814051
C,C,C,Group Corporate - C,14,14,50,50,3360,3538,2226,7290,544686,162.108929,145.8,159,5.40540541,1.48500149,3.72786580,C,C,Corporate Group - C,C / C,14,2226,50,50,7290,3360,3538,544686,14,159,145.8,162.108929,5.40540541,1.48500149,3.72786580
D,D,D,Discounts - D,39,63,577,996,13246,23304,5453.74,74391.7203,1745822.96,131.800012,128.928458,139.839487,15.0579151,17.1369171,14.6962233,D,D,Discounts - D,D / D,39,5453.74,577,996,74391.720256410256,13246,23304,1745822.960256410256,63,139.839487,128.928458,131.800012,15.0579151,17.1369171,14.6962233
E,E,E,Consortium - E,10,14,58,62,1187,1217,1530,9494.5,207738.6,175.011457,163.698276,153,3.86100386,1.72260172,1.31695735,E,E,Consortium - E,E / E,10,1530,58,62,9494.5,1187,1217,207738.6,14,153,163.698276,175.011457,3.86100386,1.72260172,1.31695735
G,G,G,Rack - G,7,9,104,121,3946,5258,1245,16997.24,726466.63,184.102035,163.435,177.857143,2.70270270,3.08880309,4.37802334,G,G,Rack - G,G / G,7,1245,104,121,16997.24,3946,5258,726466.63,9,177.857143,163.435,184.102035,2.70270270,3.08880309,4.37802334
H,H,H,House Use - H,0,0,0,0,1,1,0,1149.1,13872.43,13872.43,0,0,0,0,.001109484,H,H,House Use - H,H / H,0,0,0,0,1149.1,1,1,13872.43,0,0,0,13872.43,0,0,.001109484
K,K,K,Package - K,1,2,30,54,924,1519,185,5525,165411.74,179.017035,184.166667,185,.386100386,.891000891,1.02516309,K,K,Package - K,K / K,1,185,30,54,5525,924,1519,165411.74,2,185,184.166667,179.017035,.386100386,.891000891,1.02516309
L,L,L,Local Corporate - L,1,1,24,24,554,561,166.25,3700.25,87643.9,158.201986,154.177083,166.25,.386100386,.712800713,.614654063,L,L,Local Corporate- L,L / L,1,166.25,24,24,3700.25,554,561,87643.9,1,166.25,154.177083,158.201986,.386100386,.712800713,.614654063
M,M,M,Government/Military - M,5,5,138,159,1437,1683,675,18567,198280.5,137.982255,134.543478,135,1.93050193,4.09860410,1.59432832,M,M,Government/Military - M,M / M,5,675,138,159,18567,1437,1683,198280.5,5,135,134.543478,137.982255,1.93050193,4.09860410,1.59432832
N,N,N,Complimentary - N,0,0,8,8,1356,1657,0,0,328.85,.242514749,0,0,0,.237600238,1.50446013,N,N,Complimentary - N,N / N,0,0,8,8,0,1356,1657,328.85,0,0,0,.242514749,0,.237600238,1.50446013
O,O,O,Contract/Other - O,31,37,205,213,7400,7464,3162,20910,759963.12,102.697719,102,102,11.9691120,6.08850609,8.21018062,O,O,Contract/Other - O,O / O,31,3162,205,213,20910,7400,7464,759963.12,37,102,102,102.697719,11.9691120,6.08850609,8.21018062
P,P,P,National Corporate - P,21,21,169,169,3663,3815,3362.25,27285,624914.59,170.601854,161.449704,160.107143,8.10810811,5.01930502,4.06403941,P,P,National Corporate- P,P / P,21,3362.25,169,169,27285,3663,3815,624914.59,21,160.107143,161.449704,170.601854,8.10810811,5.01930502,4.06403941
Q,Q,Q,Group Govt/Military - Q,0,0,368,368,1867,1933,0,49815,244584,131.003749,135.366848,0,0,10.9296109,2.07140638,Q,Q,Group Govt/Military - Q,Q / Q,0,0,368,368,49815,1867,1933,244584,0,0,135.366848,131.003749,0,10.9296109,2.07140638
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012204323,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012204323
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,1.39590140,.167532064,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,1.39590140,.167532064
U,U,U,Group SMERF - U,0,0,102,136,7424,11317,0,10468,981327.33,132.183099,102.627451,0,0,3.02940303,8.23680824,U,U,Group SMERF - U,U / U,0,0,102,136,10468,7424,11317,981327.33,0,0,102.627451,132.183099,0,3.02940303,8.23680824
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001109484,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001109484
W,W,W,Wholesale - W,2,2,100,106,1097,1258,310,10701.94,127981.02,116.664558,107.0194,155,.772200772,2.97000297,1.21710380,W,W,Wholesale - W,W / W,2,310,100,106,10701.94,1097,1258,127981.02,2,155,107.0194,116.664558,.772200772,2.97000297,1.21710380
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
131,168,1980,2513,51499,69223,139.810992,132.292298,138.381754,,18315.24,261938.750,7126521.93,57.1373097,58.8060588,50.5791506,MONTH,Rooms Month to Date,Room Revenue Month to Date
