GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
A,A,A,Group Association - A,100,184,872,1183,2618,3111,11512,132065.5,459878.2,175.660122,151.451261,115.12,38.6100386,30.6072306,6.20129332,A,A,Group Association- A,A / A,100,11512,872,1183,132065.5,2618,3111,459878.2,184,115.12,151.451261,175.660122,38.6100386,30.6072306,6.20129332
C,C,C,Group Corporate - C,0,0,22,22,2039,2182,0,2970,342842,168.142227,135,0,0,.772200772,4.82980790,C,C,Corporate Group - C,C / C,0,0,22,22,2970,2039,2182,342842,0,0,135,168.142227,0,.772200772,4.82980790
D,D,D,Discounts - D,31,70,261,399,4880,8240,3530.88,39894.51,681768.4,139.706639,152.852529,113.899355,11.9691120,9.16110916,11.5593244,D,D,Discounts - D,D / D,31,3530.88,261,399,39894.51,4880,8240,681768.4,70,113.899355,152.852529,139.706639,11.9691120,9.16110916,11.5593244
E,E,E,Consortium - E,1,1,30,30,484,491,135.15,5763.55,93449.1,193.076653,192.118333,135.15,.386100386,1.05300105,1.14645759,E,E,Consortium - E,E / E,1,135.15,30,30,5763.55,484,491,93449.1,1,135.15,192.118333,193.076653,.386100386,1.05300105,1.14645759
G,G,G,Rack - G,4,7,75,98,2433,3197,556.5,15696.59,479537.3,197.097123,209.287867,139.125,1.54440154,2.63250263,5.76308122,G,G,Rack - G,G / G,4,556.5,75,98,15696.59,2433,3197,479537.3,7,139.125,209.287867,197.097123,1.54440154,2.63250263,5.76308122
H,H,H,House Use - H,0,0,0,0,0,0,0,-273.45,8657.07,0,0,0,0,0,0,H,H,House Use - H,H / H,0,0,0,0,-273.45,0,0,8657.07,0,0,0,0,0,0,0
K,K,K,Package - K,2,6,4,9,634,1020,328,701,115875.74,182.769306,175.25,164,.772200772,.140400140,1.50176469,K,K,Package - K,K / K,2,328,4,9,701,634,1020,115875.74,6,164,175.25,182.769306,.772200772,.140400140,1.50176469
L,L,L,Local Corporate - L,0,0,1,1,351,357,0,125,55730.74,158.777037,125,0,0,.035100035,.831418623,L,L,Local Corporate- L,L / L,0,0,1,1,125,351,357,55730.74,0,0,125,158.777037,0,.035100035,.831418623
M,M,M,Government/Military - M,2,2,21,22,765,905,272,2811,108546,141.890196,133.857143,136,.772200772,.737100737,1.81206623,M,M,Government/Military - M,M / M,2,272,21,22,2811,765,905,108546,2,136,133.857143,141.890196,.772200772,.737100737,1.81206623
N,N,N,Complimentary - N,6,7,35,38,1002,1300,0,.01,587.11,.585938124,.000285714,0,2.31660232,1.22850123,2.37345145,N,N,Complimentary - N,N / N,6,0,35,38,.01,1002,1300,587.11,7,0,.000285714,.585938124,2.31660232,1.22850123,2.37345145
O,O,O,Contract/Other - O,20,22,278,284,3629,3659,2040,28254,374148.12,103.099510,101.633094,102,7.72200772,9.75780976,8.59606320,O,O,Contract/Other - O,O / O,20,2040,278,284,28254,3629,3659,374148.12,22,102,101.633094,103.099510,7.72200772,9.75780976,8.59606320
P,P,P,National Corporate - P,2,2,50,52,2299,2423,297.15,8334.4,403121.88,175.346620,166.688,148.575,.772200772,1.75500176,5.44567354,P,P,National Corporate- P,P / P,2,297.15,50,52,8334.4,2299,2423,403121.88,2,148.575,166.688,175.346620,.772200772,1.75500176,5.44567354
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,411,444,0,0,57598,140.141119,0,0,0,0,.973541464,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,411,444,57598,0,0,0,140.141119,0,0,.973541464
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.026055854,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.026055854
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.243977545,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.243977545
